,G,AA,NT,rRNA,rP,R,IG,EAA,ENT,RNAP,AF,RNase,growth_rate,EGVs,prot_fraction,name
0.895EGM9,1.160511872430476e-17,0.0,-3.4098913866252695e-18,0.0,0.0,0.5337589820655854,0.0010395482510288075,0.4492390801117731,0.0043925762704444754,0.005896602693214949,0.0056730577314217465,1.5287653150269213e-07,1.7220000000000015,EGM9,0.895,R_deg_hill2_glc
0.895EGM10,-1.798793402267238e-16,1.686610587932292e-16,1.7498664181663807e-17,0.0,6.480343124452406e-17,0.5337589820655854,0.0010395482510288075,0.44902230878850136,0.00460934759371615,0.005896602693214948,0.0056730577314217465,1.528765315026921e-07,1.7220000000000015,EGM10,0.895,R_deg_hill2_glc
0.9EGM1,5.231417393521675e-17,0.0,1.7999648213647636e-18,0.0,6.527918839572403e-17,0.5343047227526488,0.0010377371913580257,0.44904805109239954,0.004180387670526027,0.005684984705115879,0.0057429354694452685,1.181118506379018e-06,1.7190000000000016,EGM1,0.9,R_deg_hill2_glc
0.9EGM2,5.231417393521675e-17,1.689554061907741e-16,2.6181306492578382e-18,0.0,-6.527918839572403e-17,0.534304722752649,0.0010377371913580257,0.4490480510923995,0.004180387670526026,0.0057603197227783925,0.00566864061535885,1.409549302836e-07,1.7190000000000016,EGM2,0.9,R_deg_hill2_glc
0.9EGM3,5.231417393521675e-17,2.252738749210321e-16,2.6181306492578382e-18,0.0,-6.527918839572403e-17,0.534304722752649,0.0010377371913580257,0.4490480510923995,0.004180387670526026,0.005611439544910395,0.005817520793226846,1.409549302836e-07,1.7190000000000016,EGM3,0.9,R_deg_hill2_glc
0.9EGM4,7.556491790642419e-17,5.631846873025803e-17,-5.174898861423696e-18,0.00043692857822433316,-6.527918839572403e-17,0.5340712697497981,0.0010377371913580257,0.4489202195456863,0.004212746329587204,0.005654793887728751,0.005666163824274316,1.4089334304631747e-07,1.7190000000000016,EGM4,0.9,R_deg_hill2_glc
0.9EGM5,5.231417393521675e-17,1.689554061907741e-16,2.6181306492578382e-18,0.0,-6.527918839572403e-17,0.534304722752649,0.0010377371913580257,0.4490480510923995,0.004180387670526026,0.005611439544910395,0.00566864061535885,0.00014902113279828105,1.7190000000000016,EGM5,0.9,R_deg_hill2_glc
0.9EGM6,1.1625371985603723e-17,5.631846873025803e-17,-1.1086146967951158e-17,0.0,-6.527918839572403e-17,0.5344538971558241,0.0010377371913580257,0.44904344036568367,0.004181554807572053,0.005613006222331387,0.005670223262946642,1.4099428398328534e-07,1.7190000000000016,EGM6,0.9,R_deg_hill2_glc
0.9EGM7,-1.3369177783444282e-16,1.689554061907741e-16,2.6181306492578382e-18,0.0,0.00014888017786802358,0.534304722752649,0.001037737191358026,0.44904805109239954,0.004180387670526027,0.005611439544910395,0.00566864061535885,1.4095493028359996e-07,1.7190000000000016,EGM7,0.9,R_deg_hill2_glc
0.9EGM8,5.231417393521675e-17,1.689554061907741e-16,2.6181306492578382e-18,0.0,-6.527918839572403e-17,0.534304722752649,0.0011866173692260233,0.4490480510923995,0.004180387670526026,0.005611439544910395,0.00566864061535885,1.409549302836e-07,1.7190000000000016,EGM8,0.9,R_deg_hill2_glc
0.9EGM9,5.231417393521675e-17,1.689554061907741e-16,2.6181306492578382e-18,0.0,-6.527918839572403e-17,0.534304722752649,0.0010377371913580257,0.4491969312702675,0.004180387670526026,0.005611439544910395,0.00566864061535885,1.409549302836e-07,1.7190000000000016,EGM9,0.9,R_deg_hill2_glc
0.9EGM10,-1.3369177783444282e-16,5.631846873025803e-17,2.6181306492578382e-18,0.0,0.0,0.534304722752649,0.0010377371913580257,0.4490480510923995,0.004329267848394024,0.005611439544910395,0.005668640615358849,1.4095493028359996e-07,1.7190000000000016,EGM10,0.9,R_deg_hill2_glc
0.905EGM1,-1.513940488125212e-16,5.641692759167457e-17,6.310890645536773e-18,0.0,6.575660903346665e-17,0.534848493472133,0.0010359261316872435,0.4490727147038002,0.0039684721256057,0.0053668225201539,0.0057068737362187365,6.973104010092273e-07,1.7160000000000015,EGM1,0.905,R_deg_hill2_glc
0.905EGM2,3.4937088187504896e-17,1.1283385518334914e-16,-4.91757712639229e-18,0.0,-6.575660903346665e-17,0.5348484934721331,0.0010359261316872437,0.44907271470380017,0.0039684721256057,0.0054100690785271995,0.005664194826779293,1.2966146715425654e-07,1.7160000000000015,EGM2,0.905,R_deg_hill2_glc
0.905EGM3,-1.513940488125212e-16,-1.1283385518334914e-16,-4.91757712639229e-18,0.0,-6.575660903346665e-17,0.5348484934721331,0.0010359261316872437,0.4490727147038002,0.003968472125605699,0.005326686686963557,0.005747577218342934,1.2966146715425652e-07,1.7160000000000015,EGM3,0.905,R_deg_hill2_glc
0.905EGM4,-2.270910732187818e-16,0.0,4.425819413753061e-18,0.00024518269573277384,-6.575660903346665e-17,0.534717357876695,0.0010359261316872437,0.4490009089622192,0.003986648683507066,0.005351039956259693,0.005662806064222507,1.2962967640620698e-07,1.7160000000000015,EGM4,0.905,R_deg_hill2_glc
0.905EGM5,3.4937088187504896e-17,5.641692759167457e-17,-4.91757712639229e-18,0.0,0.0,0.5348484934721331,0.0010359261316872437,0.4490727147038002,0.0039684721256057,0.005326686686963558,0.005664194826779293,8.351205303079645e-05,1.7160000000000015,EGM5,0.905,R_deg_hill2_glc
0.905EGM6,2.154453771562802e-16,-1.1283385518334914e-16,-9.712214824624773e-18,0.0,-6.575660903346665e-17,0.5349319879187574,0.0010359261316872437,0.4490702673448259,0.003969091638211821,0.00532751822853598,0.005665079056273076,1.29681708423664e-07,1.7160000000000015,EGM6,0.905,R_deg_hill2_glc
0.905EGM7,3.4937088187504896e-17,0.0,-4.91757712639229e-18,0.0,8.338239156361692e-05,0.5348484934721331,0.0010359261316872437,0.4490727147038002,0.0039684721256057,0.005326686686963557,0.005664194826779292,1.2966146715425652e-07,1.7160000000000015,EGM7,0.905,R_deg_hill2_glc
0.905EGM8,3.4937088187504896e-17,0.0,-4.91757712639229e-18,0.0,0.0,0.5348484934721331,0.0011193085232508858,0.4490727147038002,0.0039684721256057,0.005326686686963558,0.005664194826779293,1.2966146715425654e-07,1.7160000000000015,EGM8,0.905,R_deg_hill2_glc
0.905EGM9,3.4937088187504896e-17,5.641692759167457e-17,-4.91757712639229e-18,0.0,0.0,0.5348484934721331,0.0010359261316872437,0.44915609709536386,0.0039684721256057,0.005326686686963558,0.005664194826779293,1.2966146715425654e-07,1.7160000000000015,EGM9,0.905,R_deg_hill2_glc
0.905EGM10,3.4937088187504896e-17,0.0,-4.91757712639229e-18,0.0,0.0,0.5348484934721331,0.0010359261316872437,0.4490727147038002,0.004051854517169342,0.005326686686963558,0.005664194826779292,1.2966146715425652e-07,1.7160000000000015,EGM10,0.905,R_deg_hill2_glc
0.91EGM1,-4.0831319644708e-17,-5.651573131775457e-17,8.415573465276708e-19,0.0,6.623570189761117e-17,0.5353902625259025,0.0010341150720164618,0.44909628226579845,0.0037568340293265396,0.005051858147483195,0.005670394487835681,2.534716371466411e-07,1.7130000000000014,EGM1,0.91,R_deg_hill2_glc
0.91EGM2,-3.499827398117828e-17,-5.651573131775457e-17,-8.641357143613399e-18,0.0,0.0,0.5353902625259025,0.0010341150720164615,0.4490962822657984,0.0037568340293265396,0.0050626675267120055,0.005659719616590586,1.1896365342860989e-07,1.7130000000000014,EGM2,0.91,R_deg_hill2_glc
0.91EGM3,-3.499827398117828e-17,0.0,-8.620831354673701e-18,0.0,-6.623570189761117e-17,0.5353902625259026,0.0010341150720164618,0.4490962822657984,0.0037568340293265405,0.00504234770947248,0.005680039433830115,1.1896365342860993e-07,1.7130000000000014,EGM3,0.91,R_deg_hill2_glc
0.91EGM4,-2.916522831764857e-17,-5.651573131775457e-17,-4.474621988854445e-18,5.9865371372381445e-05,0.0,0.5353582111890073,0.0010341150720164618,0.44907873195837245,0.003761276629209102,0.005048300028116822,0.0056593807953738764,1.189565316253176e-07,1.7130000000000014,EGM4,0.91,R_deg_hill2_glc
0.91EGM5,-3.499827398117828e-17,-5.651573131775457e-17,-8.641357143613399e-18,0.0,0.0,0.5353902625259025,0.0010341150720164618,0.4490962822657984,0.0037568340293265405,0.00504234770947248,0.0056597196165905864,2.0438780892955574e-05,1.7130000000000014,EGM5,0.91,R_deg_hill2_glc
0.91EGM6,-7.582959362588627e-17,5.651573131775457e-17,-1.2684937564734159e-17,0.0,-6.623570189761117e-17,0.5354105968591506,0.0010341150720164615,0.4490957185904977,0.003756976715364104,0.005042539219826428,0.005659934574972966,1.1896817171506848e-07,1.7130000000000014,EGM6,0.91,R_deg_hill2_glc
0.91EGM7,-3.499827398117828e-17,-5.651573131775457e-17,-8.620831354673701e-18,0.0,2.031981723945542e-05,0.5353902625259026,0.0010341150720164618,0.44909628226579845,0.0037568340293265396,0.00504234770947248,0.0056597196165905864,1.1896365342860993e-07,1.7130000000000014,EGM7,0.91,R_deg_hill2_glc
0.91EGM8,-3.499827398117828e-17,-5.651573131775457e-17,-8.641357143613399e-18,0.0,0.0,0.5353902625259025,0.0010544348892559887,0.4490962822657984,0.0037568340293265405,0.00504234770947248,0.0056597196165905864,1.1896365342860993e-07,1.7130000000000014,EGM8,0.91,R_deg_hill2_glc
0.91EGM9,-3.499827398117828e-17,-1.695471939532637e-16,-8.641357143613399e-18,0.0,0.0,0.5353902625259025,0.0010341150720164618,0.44911660208303794,0.0037568340293265405,0.00504234770947248,0.0056597196165905864,1.1896365342860993e-07,1.7130000000000014,EGM9,0.91,R_deg_hill2_glc
0.91EGM10,-3.499827398117828e-17,0.0,-8.620831354673701e-18,0.0,-6.623570189761117e-17,0.5353902625259025,0.0010341150720164615,0.4490962822657984,0.0037771538465660674,0.00504234770947248,0.0056597196165905864,1.1896365342860993e-07,1.7130000000000014,EGM10,0.91,R_deg_hill2_glc
0.915EGM1,-1.5201415316693177e-16,1.132960184286876e-16,-3.950175470515703e-18,0.0,0.0,0.5356308577172878,0.0010317003257887525,0.4488639070644824,0.0035414266062194764,0.004993730358924956,0.005934864371714873,3.5135555814950487e-06,1.7090000000000014,EGM1,0.915,R_deg_hill2_glc
0.915EGM2,-1.5201415316693177e-16,5.66480092143438e-17,-7.056823887431698e-18,0.0,0.0,0.5356308577172878,0.0010317003257887525,0.4488639070644824,0.0035414266062194764,0.005283241780712983,0.005648757735489842,1.0877001849826013e-07,1.7090000000000014,EGM2,0.915,R_deg_hill2_glc
0.915EGM3,-1.5201415316693177e-16,5.66480092143438e-17,-7.056823887431698e-18,0.0,0.0,0.5356308577172878,0.0010317003257887525,0.4488639070644824,0.0035414266062194764,0.004752993704180812,0.006179005812022014,1.0877001849826013e-07,1.7090000000000014,EGM3,0.915,R_deg_hill2_glc
0.915EGM4,-1.169339639745629e-16,-5.66480092143438e-17,-6.151575342105183e-18,0.0015634958631962229,-6.675551410168935e-17,0.5347934010870466,0.0010317003257887525,0.44840534206406835,0.0036575055310804675,0.004908520602724258,0.005639925926138206,1.0859995702429834e-07,1.7090000000000014,EGM4,0.915,R_deg_hill2_glc
0.915EGM5,-1.5201415316693177e-16,5.66480092143438e-17,-7.056823887431698e-18,0.0,0.0,0.5356308577172878,0.0010317003257887525,0.4488639070644824,0.0035414266062194764,0.004752993704180812,0.005648757735489842,0.0005303568465506701,1.7090000000000014,EGM5,0.915,R_deg_hill2_glc
0.915EGM6,0.0,5.66480092143438e-17,-6.583625784192839e-18,0.0,0.0,0.5361611522986353,0.0010317003257887525,0.4488500561842508,0.003544932751006431,0.004757699345706483,0.005654350216907436,1.0887770488449356e-07,1.7090000000000014,EGM6,0.915,R_deg_hill2_glc
0.915EGM7,-1.5201415316693177e-16,-5.66480092143438e-17,-1.7796363447896267e-18,0.0,0.000530248076532188,0.5356308577172878,0.0010317003257887523,0.4488639070644824,0.0035414266062194764,0.004752993704180811,0.005648757735489842,1.0877001849826013e-07,1.7090000000000014,EGM7,0.915,R_deg_hill2_glc
0.915EGM8,-1.5201415316693177e-16,5.66480092143438e-17,-7.056823887431698e-18,0.0,0.0,0.5356308577172878,0.0015619484023209243,0.4488639070644824,0.0035414266062194764,0.004752993704180812,0.005648757735489842,1.0877001849826013e-07,1.7090000000000014,EGM8,0.915,R_deg_hill2_glc
0.915EGM9,-1.5201415316693177e-16,5.66480092143438e-17,-7.056823887431698e-18,0.0,0.0,0.5356308577172878,0.0010317003257887525,0.44939415514101466,0.0035414266062194764,0.004752993704180812,0.005648757735489842,1.0877001849826013e-07,1.7090000000000014,EGM9,0.915,R_deg_hill2_glc
0.915EGM10,4.092688739109702e-17,-5.66480092143438e-17,-1.232372451478597e-17,0.0,0.0,0.5356308577172878,0.0010317003257887523,0.4488639070644824,0.004071674682751648,0.004752993704180812,0.005648757735489842,1.0877001849826013e-07,1.7090000000000014,EGM10,0.915,R_deg_hill2_glc
0.92EGM1,9.956865343941898e-17,5.674762470534207e-17,-1.319040617255048e-18,0.0,0.0,0.5361668728181246,0.0010298892661179707,0.44888432394221395,0.003330586058907083,0.004678077630949602,0.005907205416802293,3.0448668845012207e-06,1.7060000000000015,EGM1,0.92,R_deg_hill2_glc
0.92EGM2,9.956865343941898e-17,5.674762470534207e-17,5.358602507598633e-19,0.0,0.0,0.5361668728181246,0.0010298892661179707,0.44888432394221395,0.003330586058907083,0.004944022240761521,0.005644206495776679,9.917809819539356e-08,1.7060000000000015,EGM2,0.92,R_deg_hill2_glc
0.92EGM3,9.956865343941898e-17,5.674762470534207e-17,5.358602507598633e-19,0.0,0.0,0.5361668728181246,0.0010298892661179707,0.44888432394221395,0.003330586058907083,0.004469801587947222,0.006118427148590978,9.917809819539356e-08,1.7060000000000015,EGM3,0.92,R_deg_hill2_glc
0.92EGM4,3.514187768450082e-17,-5.674762470534207e-17,-4.173526953033551e-18,0.0014009796252978878,0.0,0.5354157139535467,0.0010298892661179705,0.44847301289325,0.0034347033471956575,0.004609302797964838,0.005636299077475121,9.903915170054601e-08,1.7060000000000015,EGM4,0.92,R_deg_hill2_glc
0.92EGM5,9.956865343941898e-17,5.674762470534207e-17,5.358602507598633e-19,0.0,0.0,0.5361668728181246,0.0010298892661179707,0.44888432394221395,0.003330586058907083,0.004469801587947222,0.005644206495776679,0.0004743198309124947,1.7060000000000015,EGM5,0.92,R_deg_hill2_glc
0.92EGM6,7.61407349830851e-17,5.674762470534207e-17,-4.915487300239515e-18,0.0,-6.723832933702595e-17,0.5366408394556261,0.0010298892661179707,0.44887269297095167,0.0033335302666813397,0.004473752851884517,0.0056491959229677076,9.92657707318716e-08,1.7060000000000015,EGM6,0.92,R_deg_hill2_glc
0.92EGM7,-8.199771459716858e-17,1.1349524941068414e-16,5.358602507598633e-19,0.0,0.0004742206528143434,0.5361668728181245,0.0010298892661179707,0.44888432394221395,0.003330586058907083,0.004469801587947222,0.005644206495776679,9.917809819539356e-08,1.7060000000000015,EGM7,0.92,R_deg_hill2_glc
0.92EGM8,9.956865343941898e-17,0.0,5.358602507598633e-19,0.0,0.0,0.5361668728181246,0.00150410991893227,0.44888432394221395,0.003330586058907083,0.004469801587947222,0.005644206495776679,9.917809819539356e-08,1.7060000000000015,EGM8,0.92,R_deg_hill2_glc
0.92EGM9,9.956865343941898e-17,5.674762470534207e-17,5.358602507598633e-19,0.0,0.0,0.5361668728181246,0.0010298892661179707,0.4493585445950282,0.003330586058907083,0.004469801587947222,0.005644206495776679,9.917809819539356e-08,1.7060000000000015,EGM9,0.92,R_deg_hill2_glc
0.92EGM10,9.956865343941898e-17,-5.674762470534207e-17,-4.729997213438025e-18,0.0,0.0,0.5361668728181247,0.0010298892661179707,0.448884323942214,0.0038048067117213828,0.004469801587947222,0.005644206495776679,9.917809819539356e-08,1.7060000000000015,EGM10,0.92,R_deg_hill2_glc
0.925EGM1,-1.9362080934449278e-16,0.0,6.606821177443076e-18,0.0,0.0,0.5367007816752498,0.001028078206447189,0.4489035875069098,0.0031200374556747505,0.004365246086345498,0.005879658523284091,2.6105460888099093e-06,1.7030000000000016,EGM1,0.925,R_deg_hill2_glc
0.925EGM2,-1.9362080934449278e-16,-5.684759116107667e-17,5.780968530262692e-18,0.0,-6.7722845624278e-17,0.5367007816752499,0.001028078206447189,0.4489035875069098,0.0031200374556747505,0.004607801345281883,0.005639623716132002,9.009430451533363e-08,1.7030000000000016,EGM2,0.925,R_deg_hill2_glc
0.925EGM3,-1.9362080934449278e-16,-5.684759116107667e-17,5.780968530262692e-18,0.0,-6.7722845624278e-17,0.5367007816752499,0.001028078206447189,0.4489035875069098,0.0031200374556747505,0.004187036586872371,0.006060388474541512,9.009430451533363e-08,1.7030000000000016,EGM3,0.925,R_deg_hill2_glc
0.925EGM4,-1.2908053956299516e-16,5.684759116107667e-17,7.246856979007874e-18,0.0012454397754618183,0.0,0.53603235317423,0.0010280782064471892,0.4485375770118246,0.003212687580998224,0.0043111743645033425,0.005632599904437293,8.998209748494767e-08,1.7030000000000016,EGM4,0.925,R_deg_hill2_glc
0.925EGM5,-1.9362080934449278e-16,0.0,5.780968530262692e-18,0.0,-6.7722845624278e-17,0.5367007816752499,0.001028078206447189,0.4489035875069098,0.0031200374556747505,0.004187036586872371,0.005639623716132002,0.00042085485271402593,1.7030000000000016,EGM5,0.925,R_deg_hill2_glc
0.925EGM6,-6.454026978149758e-17,-1.1369518232215334e-16,-1.011669492795971e-18,0.0,-6.7722845624278e-17,0.5371210599791119,0.001028078206447189,0.4488939356232528,0.0031224806867909114,0.004190315360995722,0.005644039978546297,9.0164855337658e-08,1.7030000000000016,EGM6,0.925,R_deg_hill2_glc
0.925EGM7,-5.867297252863418e-18,-1.7054277348323e-16,4.955115883082307e-19,0.0,0.00042076475840948133,0.5367007816752499,0.001028078206447189,0.4489035875069098,0.0031200374556747505,0.004187036586872371,0.005639623716132002,9.009430451533363e-08,1.7030000000000016,EGM7,0.925,R_deg_hill2_glc
0.925EGM8,-1.9362080934449278e-16,5.684759116107667e-17,5.780968530262692e-18,0.0,-6.7722845624278e-17,0.5367007816752499,0.0014488429648566996,0.4489035875069098,0.0031200374556747505,0.004187036586872371,0.005639623716132002,9.009430451533363e-08,1.7030000000000016,EGM8,0.925,R_deg_hill2_glc
0.925EGM9,-1.9362080934449278e-16,5.684759116107667e-17,5.780968530262692e-18,0.0,-6.7722845624278e-17,0.5367007816752499,0.001028078206447189,0.4493243522653193,0.0031200374556747505,0.004187036586872371,0.005639623716132002,9.009430451533363e-08,1.7030000000000016,EGM9,0.925,R_deg_hill2_glc
0.925EGM10,-5.867297252863418e-18,-1.7054277348323e-16,5.7706453721729374e-18,0.0,-6.7722845624278e-17,0.5367007816752499,0.0010280782064471892,0.4489035875069098,0.0035408022140842607,0.004187036586872371,0.005639623716132002,9.009430451533363e-08,1.7030000000000016,EGM10,0.925,R_deg_hill2_glc
0.93EGM1,-2.9388256534195296e-17,-1.1389582087919243e-16,9.927720410457847e-19,0.0,0.0,0.5372325516210412,0.0010262671467764068,0.44892167987080384,0.002909785324545009,0.004055244718816235,0.005852260683433767,2.210634583352296e-06,1.7000000000000015,EGM1,0.93,R_deg_hill2_glc
0.93EGM2,-2.9388256534195296e-17,-1.7084373131878865e-16,-4.219281174444586e-18,0.0,0.0,0.5372325516210412,0.0010262671467764068,0.44892167987080384,0.002909785324545009,0.004274625804257278,0.0056350087399482445,8.14926278312802e-08,1.7000000000000015,EGM2,0.93,R_deg_hill2_glc
0.93EGM3,-2.9388256534195296e-17,-1.1389582087919243e-16,-4.219281174444586e-18,0.0,0.0,0.5372325516210412,0.0010262671467764068,0.44892167987080384,0.002909785324545009,0.0039047029292192453,0.006004931614986277,8.14926278312802e-08,1.7000000000000015,EGM3,0.93,R_deg_hill2_glc
0.93EGM4,-7.640946698890776e-17,5.694791043959622e-17,-5.501611727462057e-18,0.0010970459292860633,0.0,0.5366431828372055,0.001026267146776407,0.4485989599987003,0.00299147707108308,0.004014158737173389,0.005628826876548593,8.140322667565108e-08,1.7000000000000015,EGM4,0.93,R_deg_hill2_glc
0.93EGM5,-2.9388256534195296e-17,-1.7084373131878865e-16,-4.219281174444586e-18,0.0,0.0,0.5372325516210412,0.0010262671467764068,0.44892167987080384,0.002909785324545009,0.0039047029292192453,0.0056350087399482445,0.0003700043676658644,1.7000000000000015,EGM5,0.93,R_deg_hill2_glc
0.93EGM6,-1.3518598005729834e-16,0.0,-4.364060430430429e-18,0.0,0.0,0.5376018183575836,0.0010262671467764068,0.44891377879286676,0.0029117853651746983,0.003907386826357439,0.005638881962599236,8.154864178025019e-08,1.7000000000000015,EGM6,0.93,R_deg_hill2_glc
0.93EGM7,-2.9388256534195296e-17,-1.7084373131878865e-16,1.0755030444662668e-18,0.0,0.0003699228750380939,0.5372325516210412,0.001026267146776407,0.44892167987080384,0.002909785324545009,0.0039047029292192453,0.0056350087399482445,8.14926278312802e-08,1.7000000000000015,EGM7,0.93,R_deg_hill2_glc
0.93EGM8,-2.9388256534195296e-17,-5.694791043959622e-17,-4.219281174444586e-18,0.0,0.0,0.5372325516210412,0.0013961900218144399,0.44892167987080384,0.002909785324545009,0.0039047029292192453,0.0056350087399482445,8.14926278312802e-08,1.7000000000000015,EGM8,0.93,R_deg_hill2_glc
0.93EGM9,-2.9388256534195296e-17,-1.1389582087919243e-16,-4.219281174444586e-18,0.0,0.0,0.5372325516210412,0.0010262671467764068,0.44929160274584184,0.002909785324545009,0.0039047029292192453,0.0056350087399482445,8.14926278312802e-08,1.7000000000000015,EGM9,0.93,R_deg_hill2_glc
0.93EGM10,-3.232708218761482e-17,-5.694791043959622e-17,1.085844419893827e-18,0.0,6.820907196901447e-17,0.5372325516210412,0.001026267146776407,0.44892167987080384,0.003279708199583043,0.0039047029292192457,0.005635008739948245,8.14926278312802e-08,1.7000000000000015,EGM10,0.93,R_deg_hill2_glc
0.935EGM1,5.2992377722237835e-17,0.0,-3.149335781357184e-18,0.0,-6.869701744048543e-17,0.5377621497479731,0.001024456087105625,0.44893858301476675,0.0026998342267931376,0.003748078222081614,0.005825053588968443,1.8451123113738429e-06,1.6970000000000014,EGM1,0.935,R_deg_hill2_glc
0.935EGM2,5.2992377722237835e-17,5.704858441208814e-17,7.044566879351596e-19,0.0,0.0,0.537762149747973,0.001024456087105625,0.44893858301476675,0.0026998342267931376,0.003944542644243015,0.005630360930669036,7.334844937825511e-08,1.6970000000000014,EGM2,0.935,R_deg_hill2_glc
0.935EGM3,5.2992377722237835e-17,0.0,7.044566879351596e-19,0.0,0.0,0.537762149747973,0.001024456087105625,0.44893858301476675,0.0026998342267931376,0.0036228049861489627,0.005952098588763089,7.334844937825511e-08,1.6970000000000014,EGM3,0.935,R_deg_hill2_glc
0.935EGM4,2.9440209845687686e-17,5.704858441208814e-17,-2.579554636703746e-18,0.0009559692649606309,0.0,0.5372480656609547,0.0010244560871056252,0.4486570866828212,0.002771090845887586,0.003718279701270964,0.005624978478668681,7.327833051501698e-08,1.6970000000000014,EGM4,0.935,R_deg_hill2_glc
0.935EGM5,5.2992377722237835e-17,0.0,7.044566879351596e-19,0.0,0.0,0.537762149747973,0.001024456087105625,0.44893858301476675,0.0026998342267931376,0.0036228049861489627,0.005630360930669036,0.0003218110065434313,1.6970000000000014,EGM5,0.935,R_deg_hill2_glc
0.935EGM6,3.827227279939399e-17,-1.1409716882417628e-16,3.0250198952509795e-18,0.0,0.0,0.5380831189537102,0.0010244560871056252,0.44893221714480913,0.0027014456523049594,0.0036249672968275593,0.005633721473014342,7.339222820045378e-08,1.6970000000000014,EGM6,0.935,R_deg_hill2_glc
0.935EGM7,5.2992377722237835e-17,0.0,-4.599687785929572e-18,0.0,0.0003217376580940007,0.5377621497479731,0.001024456087105625,0.4489385830147668,0.0026998342267931376,0.0036228049861489627,0.005630360930669036,7.334844937825511e-08,1.6970000000000014,EGM7,0.935,R_deg_hill2_glc
0.935EGM8,5.2992377722237835e-17,5.704858441208814e-17,7.044566879351596e-19,0.0,0.0,0.537762149747973,0.001346193745199678,0.44893858301476675,0.0026998342267931376,0.0036228049861489627,0.005630360930669036,7.334844937825511e-08,1.6970000000000014,EGM8,0.935,R_deg_hill2_glc
0.935EGM9,5.2992377722237835e-17,5.704858441208814e-17,7.044566879351596e-19,0.0,0.0,0.537762149747973,0.001024456087105625,0.44926032067286087,0.0026998342267931376,0.0036228049861489627,0.005630360930669036,7.334844937825511e-08,1.6970000000000014,EGM9,0.935,R_deg_hill2_glc
0.935EGM10,5.593639870680661e-17,5.704858441208814e-17,-9.903832259794304e-18,0.0,-6.869701744048543e-17,0.5377621497479731,0.001024456087105625,0.44893858301476675,0.0030215718848871907,0.003622804986148962,0.005630360930669037,7.334844937825511e-08,1.6970000000000014,EGM10,0.935,R_deg_hill2_glc
0.94EGM1,-4.718775547403258e-17,-1.1429922992599003e-16,-5.927915699632888e-17,0.0,6.91866911721859e-17,0.5382895429084273,0.0010226450274348432,0.44895427878820193,0.002490188756973295,0.0034437462641619017,0.005798084367294679,1.5138875059995763e-06,1.6940000000000015,EGM1,0.94,R_deg_hill2_glc
0.94EGM2,-4.718775547403258e-17,-1.7144884488898508e-16,-6.10019056065163e-17,0.0,0.0,0.5382895429084275,0.0010226450274348432,0.44895427878820193,0.002490188756973295,0.0036175992097341454,0.005625679670766449,6.56384619848601e-08,1.6940000000000015,EGM2,0.94,R_deg_hill2_glc
0.94EGM3,-4.718775547403258e-17,-1.1429922992599003e-16,-6.10019056065163e-17,0.0,0.0,0.5382895429084275,0.0010226450274348432,0.44895427878820193,0.002490188756973295,0.003341347266151102,0.005901931614349493,6.56384619848601e-08,1.6940000000000015,EGM3,0.94,R_deg_hill2_glc
0.94EGM4,-5.898469434254073e-17,0.0,-5.948671706984544e-17,0.0008223825366800544,0.0,0.5378468629886619,0.0010226450274348432,0.4487118811400609,0.0025515481244776316,0.0034235613881542404,0.005621053210048256,6.55844820599892e-08,1.6940000000000015,EGM4,0.94,R_deg_hill2_glc
0.94EGM5,-4.718775547403258e-17,-1.1429922992599003e-16,-6.10019056065163e-17,0.0,0.0,0.5382895429084275,0.0010226450274348432,0.44895427878820193,0.002490188756973295,0.003341347266151102,0.005625679670766449,0.0002763175820450277,1.6940000000000015,EGM5,0.94,R_deg_hill2_glc
0.94EGM6,0.0,1.1429922992599003e-16,-5.961125311395537e-17,0.0,0.0,0.5385649660116811,0.0010226450274348432,0.4489492453560406,0.0024914628956300244,0.0033430569115365937,0.005628558125630094,6.567204678904372e-08,1.6940000000000015,EGM6,0.94,R_deg_hill2_glc
0.94EGM7,-4.423852075690554e-17,-1.7144884488898508e-16,-6.099152760284048e-17,0.0,0.00027625194358312075,0.5382895429084273,0.0010226450274348432,0.44895427878820193,0.0024901887569732943,0.003341347266151102,0.005625679670766449,6.56384619848601e-08,1.6940000000000015,EGM7,0.94,R_deg_hill2_glc
0.94EGM8,-4.718775547403258e-17,-1.7144884488898508e-16,-6.10019056065163e-17,0.0,0.0,0.5382895429084275,0.0012988969710178862,0.44895427878820193,0.002490188756973295,0.003341347266151102,0.005625679670766449,6.56384619848601e-08,1.6940000000000015,EGM8,0.94,R_deg_hill2_glc
0.94EGM9,-4.718775547403258e-17,-1.7144884488898508e-16,-6.10019056065163e-17,0.0,0.0,0.5382895429084275,0.0010226450274348432,0.44923053073178504,0.002490188756973295,0.003341347266151102,0.005625679670766449,6.56384619848601e-08,1.6940000000000015,EGM9,0.94,R_deg_hill2_glc
0.94EGM10,-2.3593877737016293e-16,-1.7144884488898508e-16,-5.567798972081661e-17,0.0,6.91866911721859e-17,0.5382895429084273,0.0010226450274348432,0.44895427878820193,0.002766440700556337,0.0033413472661511026,0.00562567967076645,6.56384619848601e-08,1.6940000000000015,EGM10,0.94,R_deg_hill2_glc
