,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,name
0.005EGM10,0.001814693427375241,0.6242537976331207,0.04864310922169647,0.11405992473373226,0.18381209553571445,0.024695030970132658,0.0027213484782292172,0.005,R_deg2_noact
0.01EGM1,0.0018165095626020693,0.6252468669087036,0.048019266787684506,0.11264202440211514,0.18244389637685485,0.024377574499005576,0.005453861463035788,0.01,R_deg2_noact
0.01EGM2,0.0018165095626020587,0.6252468669087,0.04801926678768423,0.11266721195499074,0.1824217749576715,0.024374508365311486,0.005453861463035757,0.01,R_deg2_noact
0.01EGM3,0.0018165095626020583,0.6252468669086999,0.04801926678768422,0.11262836649692375,0.18246062041573846,0.024374508365311482,0.005453861463035756,0.01,R_deg2_noact
0.01EGM4,0.0018166758899083072,0.6252719472656535,0.04803180696615895,0.11262942509226226,0.18242177495767284,0.024374508365311666,0.005453861463035797,0.01,R_deg2_noact
0.01EGM5,0.0018165095626020693,0.6252468669087036,0.048019266787684506,0.11262836649692444,0.1824217749576726,0.024413353823378607,0.0054538614630357885,0.01,R_deg2_noact
0.01EGM6,0.0018164119879374766,0.6252030917552619,0.048019266787684416,0.1126283664969242,0.18242177495767217,0.024374508365311576,0.005453861463035777,0.01,R_deg2_noact
0.01EGM7,0.0018165095626020687,0.6252468669087036,0.0480192667876845,0.11262836649692443,0.18242177495767256,0.024374508365311624,0.005492706921102765,0.01,R_deg2_noact
0.01EGM8,0.0018553550206690465,0.6252468669087036,0.0480192667876845,0.11262836649692443,0.18242177495767256,0.024374508365311628,0.0054538614630357885,0.01,R_deg2_noact
0.01EGM9,0.0018165095626020687,0.6252857123667706,0.0480192667876845,0.11262836649692443,0.18242177495767256,0.024374508365311628,0.005453861463035788,0.01,R_deg2_noact
0.01EGM10,0.0018165095626020687,0.6252468669087036,0.04805811224575147,0.11262836649692443,0.18242177495767256,0.024374508365311628,0.005453861463035788,0.01,R_deg2_noact
0.015EGM1,0.0018170512407753394,0.6258679579225177,0.04792356229459078,0.11117191143566678,0.18097680989700451,0.024049354944996115,0.008193352264453228,0.015,R_deg2_noact
0.015EGM2,0.0018170512407753292,0.625867957922514,0.04792356229459051,0.11121677351091959,0.1809373847374339,0.02404391802931209,0.00819335226445318,0.015,R_deg2_noact
0.015EGM3,0.0018170512407753288,0.6258679579225142,0.04792356229459051,0.11114769302696229,0.18100646522139124,0.024043918029312092,0.00819335226445318,0.015,R_deg2_noact
0.015EGM4,0.0018173470275000066,0.6259125593581033,0.04794586301238437,0.11114957557081397,0.18093738473743443,0.02404391802931215,0.0081933522644532,0.015,R_deg2_noact
0.015EGM5,0.0018170512407753288,0.6258679579225142,0.04792356229459051,0.11114769302696231,0.18093738473743393,0.024112998513269382,0.00819335226445318,0.015,R_deg2_noact
0.015EGM6,0.0018168771514342373,0.6257898558080898,0.047923562294590466,0.11114769302696219,0.18093738473743382,0.024043918029312064,0.008193352264453172,0.015,R_deg2_noact
0.015EGM7,0.0018170512407753288,0.6258679579225142,0.04792356229459051,0.11114769302696227,0.18093738473743393,0.02404391802931209,0.008262432748410473,0.015,R_deg2_noact
0.015EGM8,0.0018861317247326236,0.6258679579225142,0.04792356229459051,0.11114769302696229,0.18093738473743393,0.02404391802931209,0.00819335226445318,0.015,R_deg2_noact
0.015EGM9,0.0018170512407753288,0.6259370384064713,0.04792356229459051,0.11114769302696231,0.18093738473743393,0.024043918029312092,0.00819335226445318,0.015,R_deg2_noact
0.015EGM10,0.0018170512407753288,0.6258679579225142,0.04799264277854779,0.11114769302696231,0.18093738473743393,0.024043918029312092,0.00819335226445318,0.015,R_deg2_noact
0.02EGM1,0.001817576121526189,0.6264865160668938,0.04782659136678049,0.1097054300932718,0.17950069523242423,0.02372197467329795,0.010941216445803589,0.02,R_deg2_noact
0.02EGM2,0.001817576121526189,0.6264865160668938,0.04782659136678049,0.10975559393098534,0.17945658370370365,0.02371592236430499,0.010941216445803589,0.02,R_deg2_noact
0.02EGM3,0.001817576121526189,0.6264865160668938,0.04782659136678049,0.10967847045267488,0.1795337071820141,0.02371592236430499,0.010941216445803589,0.02,R_deg2_noact
0.02EGM4,0.001817906346500571,0.626536310417674,0.04785148854217004,0.10968057217984287,0.17945658370370401,0.023715922364305038,0.010941216445803613,0.02,R_deg2_noact
0.02EGM5,0.0018175761215261995,0.6264865160668974,0.04782659136678077,0.10967847045267554,0.17945658370370465,0.02379304584261558,0.010941216445803651,0.02,R_deg2_noact
0.02EGM6,0.001817381126426201,0.6263990349522197,0.047826591366780614,0.1096784704526752,0.1794565837037041,0.02371592236430505,0.01094121644580362,0.02,R_deg2_noact
0.02EGM7,0.001817576121526189,0.6264865160668937,0.04782659136678049,0.10967847045267491,0.17945658370370365,0.023715922364304982,0.01101833992411404,0.02,R_deg2_noact
0.02EGM8,0.0018946995998366412,0.6264865160668939,0.04782659136678049,0.10967847045267493,0.17945658370370365,0.02371592236430499,0.010941216445803589,0.02,R_deg2_noact
0.02EGM9,0.0018175761215261995,0.6265636395452078,0.04782659136678077,0.10967847045267554,0.17945658370370465,0.023715922364305125,0.010941216445803651,0.02,R_deg2_noact
0.02EGM10,0.0018175761215261995,0.6264865160668974,0.04790371484509122,0.10967847045267554,0.17945658370370465,0.023715922364305125,0.010941216445803651,0.02,R_deg2_noact
0.025EGM1,0.0018180841593605744,0.6271025344818282,0.047728350574247645,0.10824263236547745,0.17801549899145758,0.023395445420539795,0.013697454007087023,0.025,R_deg2_noact
0.025EGM2,0.0018180841593605744,0.6271025344818282,0.047728350574247645,0.10828364406125444,0.1779794131779095,0.023390519538310825,0.013697454007087023,0.025,R_deg2_noact
0.025EGM3,0.0018180841593605848,0.6271025344818317,0.04772835057424791,0.10822069032407365,0.1780423669150919,0.023390519538310957,0.013697454007087101,0.025,R_deg2_noact
0.025EGM4,0.0018183537127664019,0.627143180216963,0.0477486734418149,0.10822240590514703,0.1779794131779096,0.023390519538310842,0.013697454007087037,0.025,R_deg2_noact
0.025EGM5,0.0018180841593605744,0.6271025344818282,0.047728350574247645,0.10822069032407305,0.17797941317790955,0.023453473275492246,0.013697454007087021,0.025,R_deg2_noact
0.025EGM6,0.0018179244688226366,0.6270308921366489,0.04772835057424761,0.10822069032407301,0.17797941317790944,0.023390519538310815,0.013697454007087018,0.025,R_deg2_noact
0.025EGM7,0.0018180841593605848,0.6271025344818317,0.047728350574247916,0.10822069032407368,0.17797941317791055,0.023390519538310957,0.01376040774426852,0.025,R_deg2_noact
0.025EGM8,0.0018810378965419916,0.6271025344818282,0.047728350574247645,0.10822069032407305,0.1779794131779095,0.023390519538310825,0.013697454007087023,0.025,R_deg2_noact
0.025EGM9,0.0018180841593605744,0.6271654882190096,0.047728350574247645,0.10822069032407305,0.17797941317790955,0.023390519538310825,0.013697454007087021,0.025,R_deg2_noact
0.025EGM10,0.0018180841593605744,0.6271025344818282,0.04779130431142906,0.10822069032407305,0.17797941317790955,0.023390519538310825,0.013697454007087021,0.025,R_deg2_noact
0.03EGM1,0.0018185753087844158,0.627716006307305,0.047628836486985265,0.10678357062539416,0.17652116731399484,0.023069779009234015,0.016462064948303514,0.03,R_deg2_noact
0.03EGM2,0.0018185753087844158,0.627716006307305,0.047628836486985265,0.10680089486349453,0.17650591448148192,0.023067707603646504,0.016462064948303514,0.03,R_deg2_noact
0.03EGM3,0.001818575308784426,0.6277160063073085,0.047628836486985536,0.1067743436757736,0.17653246566920452,0.023067707603646636,0.016462064948303608,0.03,R_deg2_noact
0.03EGM4,0.0018186889948561098,0.6277331489360319,0.047637407801349806,0.1067750672343282,0.17650591448148126,0.023067707603646417,0.016462064948303448,0.03,R_deg2_noact
0.03EGM5,0.0018185753087844158,0.627716006307305,0.047628836486985265,0.10677434367577301,0.17650591448148198,0.023094258791368026,0.016462064948303514,0.03,R_deg2_noact
0.03EGM6,0.00181850773744885,0.6276856916185988,0.0476288364869854,0.1067743436757733,0.17650591448148242,0.02306770760364657,0.01646206494830356,0.03,R_deg2_noact
0.03EGM7,0.0018185753087844158,0.6277160063073048,0.047628836486985265,0.10677434367577301,0.17650591448148192,0.023067707603646508,0.016488616136025026,0.03,R_deg2_noact
0.03EGM8,0.0018451264965059298,0.627716006307305,0.047628836486985265,0.10677434367577301,0.17650591448148192,0.023067707603646504,0.016462064948303514,0.03,R_deg2_noact
0.03EGM9,0.0018185753087844054,0.627742557495023,0.047628836486984995,0.1067743436757724,0.17650591448148098,0.023067707603646372,0.01646206494830342,0.03,R_deg2_noact
0.03EGM10,0.0018185753087844054,0.6277160063073013,0.0476553876747065,0.1067743436757724,0.17650591448148098,0.023067707603646372,0.01646206494830342,0.03,R_deg2_noact
0.035EGM1,0.001817805684760598,0.6279595632106267,0.047479781605313534,0.10547580415605305,0.1752627485121679,0.02277901650487887,0.019225280326197747,0.035,R_deg2_noact
0.035EGM2,0.0018178056847606028,0.6279595632106284,0.04747978160531366,0.10583778862984936,0.17494384885714315,0.022735931686108206,0.019225280326197795,0.035,R_deg2_noact
0.035EGM3,0.0018178056847606028,0.6279595632106284,0.04747978160531366,0.10528388546343662,0.1754977520235559,0.022735931686108206,0.019225280326197795,0.035,R_deg2_noact
0.035EGM4,0.0018201773705681294,0.6283171877520766,0.04765859387603906,0.10529898013186441,0.17494384885714226,0.022735931686108095,0.0192252803261977,0.035,R_deg2_noact
0.035EGM5,0.0018178056847606028,0.6279595632106284,0.04747978160531366,0.10528388546343662,0.17494384885714315,0.02328983485252093,0.019225280326197795,0.035,R_deg2_noact
0.035EGM6,0.001816392952619613,0.6273257658360463,0.047479781605313534,0.10528388546343632,0.17494384885714265,0.022735931686108143,0.01922528032619775,0.035,R_deg2_noact
0.035EGM7,0.0018178056847605927,0.6279595632106248,0.047479781605313395,0.10528388546343602,0.17494384885714215,0.022735931686108077,0.01977918349261041,0.035,R_deg2_noact
0.035EGM8,0.002371708851173327,0.6279595632106284,0.04747978160531366,0.10528388546343662,0.17494384885714315,0.022735931686108206,0.019225280326197795,0.035,R_deg2_noact
0.035EGM9,0.0018178056847606028,0.6285134663770413,0.04747978160531366,0.10528388546343662,0.17494384885714315,0.022735931686108206,0.019225280326197795,0.035,R_deg2_noact
0.035EGM10,0.0018178056847606028,0.6279595632106284,0.04803368477172639,0.10528388546343662,0.17494384885714315,0.022735931686108206,0.019225280326197795,0.035,R_deg2_noact
0.04EGM1,0.001818265267195775,0.6285682750759903,0.04737788753799414,0.10402423118467106,0.17375102208112858,0.022455076389064896,0.02200524246395814,0.04,R_deg2_noact
0.04EGM2,0.0018182652671957697,0.6285682750759886,0.04737788753799402,0.1043331644923874,0.17347869128571464,0.02241847387676158,0.02200524246395808,0.04,R_deg2_noact
0.04EGM3,0.0018182652671957697,0.6285682750759886,0.04737788753799402,0.10386118753012717,0.17395066824797487,0.02241847387676158,0.02200524246395808,0.04,R_deg2_noact
0.04EGM4,0.001820286163862834,0.6288730044130644,0.04753025220653094,0.10387404959011043,0.17347869128571522,0.02241847387676166,0.022005242463958158,0.04,R_deg2_noact
0.04EGM5,0.0018182652671957697,0.6285682750759886,0.04737788753799402,0.10386118753012717,0.17347869128571464,0.022890450839021817,0.02200524246395808,0.04,R_deg2_noact
0.04EGM6,0.0018170575418322342,0.6280264503787111,0.047377887537994046,0.10386118753012721,0.17347869128571466,0.022418473876761595,0.022005242463958092,0.04,R_deg2_noact
0.04EGM7,0.0018182652671957648,0.6285682750759869,0.047377887537993886,0.1038611875301269,0.17347869128571416,0.02241847387676152,0.022477219426218262,0.04,R_deg2_noact
0.04EGM8,0.002290242229455991,0.6285682750759851,0.04737788753799376,0.10386118753012662,0.17347869128571364,0.02241847387676146,0.02200524246395796,0.04,R_deg2_noact
0.04EGM9,0.0018182652671957697,0.6290402520382488,0.04737788753799402,0.10386118753012717,0.17347869128571464,0.02241847387676158,0.02200524246395808,0.04,R_deg2_noact
0.04EGM10,0.0018182652671957697,0.6285682750759886,0.04784986450025426,0.10386118753012717,0.17347869128571464,0.02241847387676158,0.02200524246395808,0.04,R_deg2_noact
0.045EGM1,0.0018187078348479635,0.6291744212962956,0.04727471064814813,0.10257654912282327,0.17222999904176609,0.022132034074465467,0.024793577981651344,0.045,R_deg2_noact
0.045EGM2,0.001818707834847964,0.6291744212962957,0.047274710648148144,0.10281765875218095,0.1720173249166666,0.022103598570207276,0.024793577981651344,0.045,R_deg2_noact
0.045EGM3,0.001818707834847964,0.6291744212962957,0.047274710648148144,0.1024498849065904,0.1723850987622572,0.022103598570207276,0.024793577981651344,0.045,R_deg2_noact
0.045EGM4,0.0018202825577650075,0.6294118724626069,0.047393436231302925,0.10245990727980037,0.1720173249166672,0.022103598570207345,0.02479357798165143,0.045,R_deg2_noact
0.045EGM5,0.001818707834847964,0.6291744212962957,0.047274710648148144,0.1024498849065904,0.1720173249166666,0.022471372415797854,0.024793577981651344,0.045,R_deg2_noact
0.045EGM6,0.0018177636653606431,0.6287508362975098,0.04727471064814831,0.10244988490659074,0.17201732491666724,0.022103598570207356,0.024793577981651434,0.045,R_deg2_noact
0.045EGM7,0.0018187078348479682,0.6291744212962973,0.04727471064814827,0.10244988490659067,0.17201732491666707,0.02210359857020734,0.02516135182724198,0.045,R_deg2_noact
0.045EGM8,0.0021864816804385433,0.6291744212962973,0.04727471064814826,0.10244988490659067,0.17201732491666707,0.02210359857020734,0.024793577981651407,0.045,R_deg2_noact
0.045EGM9,0.001818707834847964,0.6295421951418863,0.047274710648148144,0.1024498849065904,0.1720173249166666,0.022103598570207276,0.024793577981651344,0.045,R_deg2_noact
0.045EGM10,0.001818707834847964,0.6291744212962957,0.04764248449373871,0.1024498849065904,0.1720173249166666,0.022103598570207276,0.024793577981651344,0.045,R_deg2_noact
0.05EGM1,0.0018191333422231156,0.6297779950115372,0.047170247505769355,0.1011328118987598,0.17069962362971494,0.021809901732714257,0.027590286879277625,0.05,R_deg2_noact
0.05EGM2,0.001819133342223126,0.6297779950115406,0.047170247505769626,0.10129124282417334,0.17055979107142905,0.021791303365588256,0.027590286879277788,0.05,R_deg2_noact
0.05EGM3,0.001819133342223121,0.629777995011539,0.047170247505769494,0.10104996660880666,0.17080106728679503,0.021791303365588193,0.027590286879277715,0.05,R_deg2_noact
0.05EGM4,0.0018201664314170046,0.6299337736766835,0.047248136838342066,0.10105654173726114,0.17055979107142835,0.021791303365588162,0.027590286879277667,0.05,R_deg2_noact
0.05EGM5,0.001819133342223126,0.6297779950115406,0.047170247505769626,0.10104996660880694,0.17055979107142905,0.02203257958095469,0.027590286879277788,0.05,R_deg2_noact
0.05EGM6,0.0018185118929280372,0.6294991927388139,0.04717024750576938,0.10104996660880641,0.1705597910714282,0.021791303365588145,0.027590286879277642,0.05,R_deg2_noact
0.05EGM7,0.0018191333422231159,0.6297779950115372,0.047170247505769355,0.10104996660880637,0.1705597910714281,0.02179130336558813,0.027831563094644067,0.05,R_deg2_noact
0.05EGM8,0.0020604095575895653,0.6297779950115407,0.047170247505769626,0.10104996660880695,0.17055979107142905,0.021791303365588256,0.02759028687927778,0.05,R_deg2_noact
0.05EGM9,0.001819133342223126,0.6300192712269072,0.047170247505769626,0.10104996660880694,0.17055979107142905,0.021791303365588256,0.027590286879277788,0.05,R_deg2_noact
0.05EGM10,0.001819133342223126,0.6297779950115406,0.047411523721136065,0.10104996660880694,0.17055979107142905,0.021791303365588256,0.027590286879277788,0.05,R_deg2_noact
0.055EGM1,0.0018195417438271588,0.6303789893617014,0.047064494680851054,0.09969307384472667,0.16915983958591455,0.021488691626140075,0.03039536915683701,0.055,R_deg2_noact
0.055EGM2,0.0018195417438271744,0.6303789893617068,0.04706449468085145,0.09975388823901053,0.16910613107142997,0.02148158574634326,0.030395369156837267,0.055,R_deg2_noact
0.055EGM3,0.001819541743827169,0.6303789893617049,0.047064494680851304,0.09966142113735973,0.16919859817307994,0.021481585746343197,0.03039536915683718,0.055,R_deg2_noact
0.055EGM4,0.0018199376666634055,0.6304386902387383,0.04709434511936852,0.09966394100062187,0.16910613107142913,0.021481585746343155,0.03039536915683711,0.055,R_deg2_noact
0.055EGM5,0.001819541743827154,0.6303789893616998,0.04706449468085093,0.09966142113735892,0.16910613107142805,0.021574052847993526,0.030395369156836927,0.055,R_deg2_noact
0.055EGM6,0.0018193027972347362,0.6302717901846248,0.04706449468085119,0.09966142113735951,0.16910613107142905,0.02148158574634315,0.03039536915683711,0.055,R_deg2_noact
0.055EGM7,0.001819541743827164,0.6303789893617032,0.047064494680851186,0.09966142113735947,0.16910613107142897,0.02148158574634314,0.0304878362584876,0.055,R_deg2_noact
0.055EGM8,0.0019120088454776696,0.6303789893617033,0.047064494680851186,0.09966142113735947,0.16910613107142897,0.02148158574634314,0.0303953691568371,0.055,R_deg2_noact
0.055EGM9,0.001819541743827154,0.6304714564633502,0.04706449468085093,0.09966142113735892,0.16910613107142805,0.02148158574634302,0.030395369156836927,0.055,R_deg2_noact
0.055EGM10,0.001819541743827154,0.6303789893616998,0.04715696178250143,0.09966142113735892,0.16910613107142805,0.02148158574634302,0.030395369156836927,0.055,R_deg2_noact
0.06EGM1,0.0018187013040676856,0.6306118680188119,0.046910100676072874,0.09840411690269513,0.16786088209216177,0.021202252951725314,0.03319207805446333,0.06,R_deg2_noact
0.06EGM2,0.0018187013040676958,0.6306118680188153,0.046910100676073145,0.09873505565501635,0.16756843119576806,0.021163765095799376,0.03319207805446352,0.06,R_deg2_noact
0.06EGM3,0.0018187013040676958,0.6306118680188153,0.046910100676073145,0.09823267510018382,0.16807081175060065,0.021163765095799376,0.03319207805446352,0.06,R_deg2_noact
0.06EGM4,0.001820852381916896,0.6309362272686777,0.047072280301005846,0.09824636570236762,0.1675684311957671,0.021163765095799255,0.03319207805446333,0.06,R_deg2_noact
0.06EGM5,0.0018187013040676958,0.6306118680188153,0.046910100676073145,0.09823267510018382,0.16756843119576806,0.021666145650631928,0.03319207805446352,0.06,R_deg2_noact
0.06EGM6,0.001817400251381857,0.6300281736633518,0.046910100676072965,0.09823267510018341,0.1675684311957674,0.021163765095799297,0.033192078054463385,0.06,R_deg2_noact
0.06EGM7,0.0018187013040676854,0.6306118680188116,0.046910100676072874,0.09823267510018324,0.16756843119576711,0.021163765095799255,0.033694458609295874,0.06,R_deg2_noact
0.06EGM8,0.0023210818589002413,0.6306118680188119,0.04691010067607288,0.09823267510018326,0.16756843119576711,0.02116376509579926,0.03319207805446333,0.06,R_deg2_noact
0.06EGM9,0.0018187013040676958,0.6311142485736478,0.046910100676073145,0.09823267510018382,0.16756843119576806,0.021163765095799376,0.03319207805446352,0.06,R_deg2_noact
0.06EGM10,0.0018187013040676958,0.6306118680188153,0.047412481230905704,0.09823267510018382,0.16756843119576806,0.021163765095799376,0.03319207805446352,0.06,R_deg2_noact
0.065EGM1,0.001819077752825932,0.6312080442257847,0.04680193877955874,0.09697237729663753,0.16630316630413527,0.020882884112491434,0.03601251152856662,0.065,R_deg2_noact
0.065EGM2,0.0018190777528259267,0.631208044225783,0.0468019387795586,0.0971755701936693,0.1661234933961639,0.02085936412343024,0.036012511528566514,0.065,R_deg2_noact
0.065EGM3,0.0018190777528259271,0.631208044225783,0.046801938779558606,0.09686760894249856,0.16643145464733466,0.020859364123430243,0.036012511528566514,0.065,R_deg2_noact
0.065EGM4,0.0018203963719871155,0.6314068777185552,0.046901355525944155,0.096876001335352,0.16612349339616422,0.020859364123430292,0.0360125115285666,0.065,R_deg2_noact
0.065EGM5,0.0018190777528259267,0.631208044225783,0.0468019387795586,0.09686760894249855,0.1661234933961639,0.02116732537460101,0.036012511528566514,0.065,R_deg2_noact
0.065EGM6,0.0018182775849123057,0.6308490629949008,0.04680193877955875,0.09686760894249885,0.16612349339616442,0.02085936412343031,0.036012511528566625,0.065,R_deg2_noact
0.065EGM7,0.001819077752825932,0.6312080442257847,0.04680193877955874,0.0968676089424988,0.16612349339616433,0.020859364123430296,0.03632047277973738,0.065,R_deg2_noact
0.065EGM8,0.002127039003996702,0.6312080442257847,0.046801938779558724,0.09686760894249882,0.16612349339616433,0.020859364123430296,0.03601251152856661,0.065,R_deg2_noact
0.065EGM9,0.0018190777528259267,0.6315160054769536,0.0468019387795586,0.09686760894249855,0.1661234933961639,0.02085936412343024,0.036012511528566514,0.065,R_deg2_noact
0.065EGM10,0.0018190777528259267,0.631208044225783,0.047109900030729374,0.09686760894249855,0.1661234933961639,0.02085936412343024,0.036012511528566514,0.065,R_deg2_noact
0.07EGM1,0.0018194369694406328,0.6318016220120823,0.04669247767270816,0.09554479770057038,0.16473587346580387,0.020564473796789898,0.03884131838260275,0.07,R_deg2_noact
0.07EGM2,0.001819436969440638,0.6318016220120843,0.046692477672708295,0.09560506545887512,0.16468254881481523,0.020557530689474583,0.03884131838260286,0.07,R_deg2_noact
0.07EGM3,0.0018194369694406376,0.6318016220120841,0.046692477672708295,0.09551387005327669,0.1647737442204136,0.020557530689474583,0.03884131838260285,0.07,R_deg2_noact
0.07EGM4,0.001819827447167219,0.6318605018255355,0.04672191757943482,0.09551635526096823,0.1646825488148147,0.02055753068947452,0.038841318382602734,0.07,R_deg2_noact
0.07EGM5,0.001819436969440638,0.6318016220120843,0.046692477672708295,0.09551387005327672,0.16468254881481523,0.02064872609507299,0.03884131838260285,0.07,R_deg2_noact
0.07EGM6,0.001819199240873476,0.6316949692805727,0.046692477672708316,0.09551387005327676,0.16468254881481528,0.020557530689474593,0.03884131838260288,0.07,R_deg2_noact
0.07EGM7,0.001819436969440638,0.6318016220120841,0.046692477672708295,0.09551387005327672,0.16468254881481517,0.020557530689474583,0.03893251378820128,0.07,R_deg2_noact
0.07EGM8,0.001910632375039044,0.6318016220120826,0.04669247767270816,0.09551387005327647,0.16468254881481476,0.020557530689474524,0.03884131838260275,0.07,R_deg2_noact
0.07EGM9,0.001819436969440638,0.6318928174176828,0.046692477672708295,0.09551387005327672,0.16468254881481523,0.020557530689474583,0.03884131838260285,0.07,R_deg2_noact
0.07EGM10,0.001819436969440638,0.6318016220120843,0.04678367307830671,0.09551387005327672,0.16468254881481523,0.020557530689474583,0.03884131838260285,0.07,R_deg2_noact
0.075EGM1,0.001818554745903368,0.6320282001278956,0.04653493339728187,0.0942676300220443,0.163412375084155,0.02028074145597689,0.04165756516673936,0.075,R_deg2_noact
0.075EGM2,0.0018185547459033727,0.6320282001278974,0.04653493339728199,0.09455243462295447,0.16316022503306876,0.020248086906153755,0.041657565166739484,0.075,R_deg2_noact
0.075EGM3,0.0018185547459033727,0.6320282001278974,0.04653493339728199,0.09412217232513732,0.16359048733088585,0.020248086906153755,0.041657565166739484,0.075,R_deg2_noact
0.075EGM4,0.001820397029983204,0.6323059966206616,0.04667383164366424,0.09413389759972784,0.1631602250330687,0.020248086906153748,0.04165756516673948,0.075,R_deg2_noact
0.075EGM5,0.0018185547459033727,0.6320282001278974,0.04653493339728199,0.09412217232513732,0.16316022503306876,0.020678349203970877,0.041657565166739484,0.075,R_deg2_noact
0.075EGM6,0.0018174306824829925,0.6315239088868116,0.04653493339728196,0.09412217232513724,0.16316022503306862,0.02024808690615374,0.04165756516673945,0.075,R_deg2_noact
0.075EGM7,0.0018185547459033727,0.6320282001278974,0.046534933397282,0.09412217232513735,0.16316022503306876,0.020248086906153758,0.04208782746455661,0.075,R_deg2_noact
0.075EGM8,0.002248817043720498,0.6320282001278973,0.04653493339728199,0.09412217232513735,0.1631602250330687,0.020248086906153755,0.041657565166739484,0.075,R_deg2_noact
0.075EGM9,0.0018185547459033727,0.6324584624257146,0.04653493339728199,0.09412217232513732,0.16316022503306876,0.020248086906153755,0.041657565166739484,0.075,R_deg2_noact
0.075EGM10,0.0018185547459033727,0.6320282001278974,0.046965195695099125,0.09412217232513732,0.16316022503306876,0.020248086906153755,0.041657565166739484,0.075,R_deg2_noact
0.08EGM1,0.0018188817855718526,0.6326169259790871,0.04642304632287651,0.0928483605411667,0.161826819458384,0.01996424269559476,0.04450172321731961,0.08,R_deg2_noact
0.08EGM2,0.0018188817855718572,0.6326169259790886,0.046423046322876624,0.09295965143829821,0.1617282276243391,0.019951543632508867,0.04450172321731971,0.08,R_deg2_noact
0.08EGM3,0.0018188817855718474,0.6326169259790851,0.046423046322876374,0.09279179334059676,0.16189608572203917,0.01995154363250876,0.04450172321731948,0.08,R_deg2_noact
