,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
0.18EGM2,0.0,3.550108094877655e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.39122411236235743,0.05255064896653126,0.029574205342974582,0.008674702248914234,0.5163300778384825,2.727,EGM2,0.18
0.18EGM3,-5.862563826403468e-17,3.550108094877655e-17,0.0,0.0003296662675525128,0.0,0.12724184156134966,0.2654350627500005,0.05257424250000004,0.02958748320000002,0.008671842492201706,0.5161598612288963,2.727,EGM3,0.18
0.18EGM4,0.0,8.875270237194138e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.26548166538996215,0.05255064896653126,0.029574205342974582,0.1344171492213095,0.5163300778384825,2.727,EGM4,0.18
0.18EGM5,0.0,0.0,-5.2811929136184563e-17,0.0,0.0,0.12738870021313603,0.26548166538996215,0.05255064896653126,0.029574205342974582,0.008674702248914234,0.5163300778384825,2.727,EGM5,0.18
0.18EGM6,-5.862563826403468e-17,-3.550108094877655e-17,0.0,0.0,0.0,0.12716272137921056,0.2654350627500005,0.05257424250000003,0.02958748320000002,0.00867859690829269,0.5165618932624969,2.727,EGM6,0.18
0.18EGM7,0.0,3.550108094877655e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.26548166538996215,0.05255064896653126,0.02958748320000002,0.13440387136428408,0.5163300778384825,2.727,EGM7,0.18
0.18EGM8,-5.862563826403468e-17,0.0,0.0,0.0,0.0,0.0016462532407407432,0.39095153088847023,0.05257424250000003,0.02958748320000002,0.00867859690829269,0.5165618932624969,2.727,EGM8,0.18
0.18EGM9,-5.862563826403468e-17,-5.325162142316483e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.2654350627500005,0.05257424250000004,0.02958748320000002,0.13419506504676249,0.516561893262497,2.727,EGM9,0.18
0.18EGM10,-5.862563826403468e-17,3.550108094877655e-17,0.0,0.0003296662675525128,0.0,0.0016462532407407432,0.3910306510706094,0.05257424250000004,0.02958748320000002,0.008671842492201706,0.5161598612288963,2.727,EGM10,0.18
0.18EGM11,-5.862563826403468e-17,1.7750540474388276e-17,0.0,0.0003296662675525128,0.0,0.0016462532407407432,0.2654350627500005,0.17816983082060897,0.02958748320000002,0.008671842492201706,0.5161598612288963,2.727,EGM11,0.18
0.18EGM12,-5.862563826403468e-17,0.0,0.0,0.0003296662675525128,0.0,0.0016462532407407432,0.2654350627500005,0.05257424250000004,0.02958748320000002,0.13426743081281062,0.5161598612288963,2.727,EGM12,0.18
0.18EGM13,0.0,8.875270237194138e-17,-5.2811929136184563e-17,0.0,0.0,0.12737542235611057,0.26548166538996215,0.05255064896653126,0.02958748320000002,0.008674702248914234,0.5163300778384825,2.727,EGM13,0.18
0.18EGM14,0.0,7.10021618975531e-17,-5.2811929136184563e-17,0.0,0.12572916911536983,0.0016462532407407432,0.26548166538996215,0.05255064896653126,0.02958748320000002,0.008674702248914234,0.5163300778384825,2.727,EGM14,0.18
0.18EGM15,0.0,3.550108094877655e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.26548166538996215,0.17829309593892656,0.029574205342974582,0.008674702248914234,0.5163300778384825,2.727,EGM15,0.18
0.18EGM16,-5.862563826403468e-17,0.0,0.0,0.0003296662675525128,0.1255955883206089,0.0016462532407407432,0.2654350627500005,0.05257424250000004,0.02958748320000002,0.008671842492201706,0.5161598612288963,2.727,EGM16,0.18
0.18EGM17,0.0,5.325162142316483e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.39121083450533195,0.05255064896653126,0.02958748320000002,0.008674702248914234,0.5163300778384825,2.727,EGM17,0.18
0.18EGM18,-5.862563826403468e-17,-3.550108094877655e-17,0.0,0.0,0.12551646813846978,0.0016462532407407432,0.2654350627500005,0.05257424250000003,0.02958748320000002,0.00867859690829269,0.5165618932624969,2.727,EGM18,0.18
0.18EGM19,0.0,5.325162142316483e-17,-5.2811929136184563e-17,0.0,0.0,0.0016462532407407432,0.26548166538996215,0.1782798180819011,0.02958748320000002,0.008674702248914234,0.5163300778384825,2.727,EGM19,0.18
0.18EGM20,-5.862563826403468e-17,-7.10021618975531e-17,0.0,0.0,0.0,0.0016462532407407432,0.2654350627500005,0.17809071063846982,0.02958748320000002,0.00867859690829269,0.5165618932624969,2.727,EGM20,0.18
0.185EGM1,-5.849693214270858e-17,0.0,5.2695986371889974e-17,0.00037482202026425205,0.0,0.0016498753600823067,0.26624756275000033,0.05257424250000003,0.029587483200000014,0.13143594589769567,0.5181300682719578,2.733,EGM1,0.185
0.185EGM2,-5.849693214270858e-17,-1.7711571120986763e-17,-5.2695986371889974e-17,0.0,0.0,0.0016498753600823067,0.38886658651450723,0.05257424250000003,0.02958748320000002,0.008731839834110435,0.5185899725913007,2.733,EGM2,0.185
0.185EGM3,-1.754907964281257e-16,0.0,0.0,0.0,0.12287801429303559,0.0016498753600823067,0.26630075339913856,0.05254731365301414,0.029572328311029624,0.008727367332603674,0.5183243476510968,2.733,EGM3,0.185
0.185EGM4,-1.1699386428541715e-16,0.0,-5.2695986371889974e-17,0.0,0.0,0.0016498753600823067,0.26630075339913856,0.05254731365301414,0.029587483200000014,0.1315902267366689,0.5183243476510968,2.733,EGM4,0.185
0.185EGM5,-1.1699386428541715e-16,7.084628448394705e-17,5.2695986371889974e-17,0.0,0.0,0.1245127347641475,0.26630075339913856,0.052547313653014134,0.029587483200000014,0.008727367332603674,0.5183243476510966,2.733,EGM5,0.185
0.185EGM6,-5.849693214270858e-17,1.7711571120986763e-17,5.2695986371889974e-17,0.00037482202026425205,0.0,0.12436172513462947,0.26624756275000033,0.05257424250000003,0.029587483200000014,0.008724096123148478,0.5181300682719578,2.733,EGM6,0.185
0.185EGM7,-5.849693214270858e-17,-1.7711571120986763e-17,5.2695986371889974e-17,0.00037482202026425205,0.0,0.0016498753600823067,0.26624756275000033,0.17528609227454722,0.029587483200000014,0.008724096123148478,0.5181300682719578,2.733,EGM7,0.185
0.185EGM8,-1.754907964281257e-16,-5.313471336296028e-17,0.0,0.0,0.0,0.0016498753600823067,0.3891787676921742,0.05254731365301414,0.029572328311029624,0.008727367332603674,0.5183243476510968,2.733,EGM8,0.185
0.185EGM9,-5.849693214270858e-17,5.313471336296028e-17,5.2695986371889974e-17,0.00037482202026425205,0.0,0.0016498753600823067,0.3889594125245475,0.05257424250000003,0.029587483200000014,0.008724096123148478,0.5181300682719578,2.733,EGM9,0.185
0.185EGM10,-5.849693214270858e-17,-3.5423142241973526e-17,-5.2695986371889974e-17,0.0,0.12261902376450683,0.0016498753600823067,0.2662475627500004,0.05257424250000003,0.02958748320000002,0.008731839834110435,0.5185899725913007,2.733,EGM10,0.185
0.185EGM11,-5.849693214270858e-17,-8.855785560493381e-17,-5.2695986371889974e-17,0.0,0.0,0.12426889912458916,0.2662475627500004,0.05257424250000003,0.02958748320000002,0.008731839834110435,0.5185899725913007,2.733,EGM11,0.185
0.185EGM12,-1.754907964281257e-16,-1.7711571120986763e-17,0.0,0.0,0.0,0.12452788965311792,0.26630075339913856,0.05254731365301414,0.029572328311029624,0.008727367332603674,0.5183243476510968,2.733,EGM12,0.185
0.185EGM13,-1.754907964281257e-16,1.7711571120986763e-17,0.0,0.0,0.0,0.0016498753600823067,0.26630075339913856,0.17542532794604973,0.029572328311029624,0.008727367332603674,0.5183243476510968,2.733,EGM13,0.185
0.185EGM14,-1.1699386428541715e-16,5.313471336296028e-17,5.2695986371889974e-17,0.0,0.0,0.0016498753600823067,0.26630075339913856,0.17541017305707932,0.029587483200000014,0.008727367332603674,0.5183243476510966,2.733,EGM14,0.185
0.185EGM15,-5.849693214270858e-17,-5.313471336296028e-17,-5.2695986371889974e-17,0.0,0.0,0.0016498753600823067,0.2662475627500004,0.17519326626450685,0.02958748320000002,0.008731839834110435,0.5185899725913007,2.733,EGM15,0.185
0.185EGM16,-5.849693214270858e-17,3.5423142241973526e-17,5.2695986371889974e-17,0.00037482202026425205,0.12271184977454717,0.0016498753600823067,0.26624756275000033,0.05257424250000003,0.029587483200000014,0.008724096123148478,0.5181300682719578,2.733,EGM16,0.185
0.185EGM17,-5.849693214270858e-17,-1.7711571120986763e-17,5.2695986371889974e-17,0.0,0.0,0.0016498753600823067,0.2662475627500004,0.05257424250000003,0.029587483200000014,0.13135086359861728,0.5185899725913005,2.733,EGM17,0.185
0.185EGM18,-1.754907964281257e-16,-1.7711571120986763e-17,0.0,0.0,0.0,0.0016498753600823067,0.26630075339913856,0.05254731365301414,0.029572328311029624,0.1316053816256393,0.5183243476510968,2.733,EGM18,0.185
0.185EGM19,-1.1699386428541715e-16,1.0626942672592056e-16,5.2695986371889974e-17,0.0,0.0,0.0016498753600823067,0.3891636128032037,0.052547313653014134,0.029587483200000014,0.008727367332603674,0.5183243476510966,2.733,EGM19,0.185
0.185EGM20,-1.1699386428541715e-16,7.084628448394705e-17,5.2695986371889974e-17,0.0,0.12286285940406519,0.0016498753600823067,0.26630075339913856,0.052547313653014134,0.029587483200000014,0.008727367332603674,0.5183243476510966,2.733,EGM20,0.185
0.19EGM1,-1.1669497485111135e-16,7.066529032650632e-17,5.2561361589188063e-17,0.0,0.0,0.001654101165980798,0.26719547941666716,0.052574242500000035,0.02958748320000002,0.12853059152757168,0.5204581021897808,2.74,EGM1,0.19
0.19EGM2,-5.834748742555567e-17,1.766632258162658e-17,0.0,0.0,0.0,0.001654101165980798,0.267198879453815,0.05257252116210352,0.029586514473610957,0.12854692191919675,0.5204410618252935,2.74,EGM2,0.19
0.19EGM3,-1.75042462276667e-16,0.0,0.0,0.0,0.11976050076749617,0.001654101165980798,0.267198879453815,0.05257252116210352,0.029587483200000014,0.00878545242531152,0.5204410618252935,2.74,EGM3,0.19
0.19EGM4,-1.1669497485111135e-16,5.2998967744879736e-17,0.0,2.3861817743003202e-05,0.0,0.001654101165980798,0.26719547941666716,0.052574242500000035,0.02958748320000002,0.12853618874407932,0.5204286431555303,2.74,EGM4,0.19
0.19EGM5,-1.1669497485111135e-16,7.066529032650632e-17,0.0,2.3861817743003202e-05,0.0,0.001654101165980798,0.26719547941666716,0.17232518845563238,0.02958748320000002,0.008785242788446957,0.5204286431555303,2.74,EGM5,0.19
0.19EGM6,-5.834748742555567e-17,1.766632258162658e-17,0.0,0.0,0.0,0.001654101165980798,0.267198879453815,0.17233399065598876,0.029586514473610957,0.00878545242531152,0.5204410618252935,2.74,EGM6,0.19
0.19EGM7,-5.834748742555567e-17,-3.533264516325316e-17,-5.2561361589188063e-17,0.0,0.11974485144757167,0.001654101165980798,0.26719547941666705,0.052574242500000035,0.029587483200000014,0.008785740080000003,0.5204581021897808,2.74,EGM7,0.19
0.19EGM8,-5.834748742555567e-17,-3.533264516325316e-17,-5.2561361589188063e-17,0.0,0.0,0.12139895261355248,0.26719547941666705,0.052574242500000035,0.029587483200000014,0.008785740080000003,0.5204581021897808,2.74,EGM8,0.19
0.19EGM9,-1.1669497485111135e-16,3.533264516325316e-17,0.0,2.3861817743003202e-05,0.11975094595563236,0.001654101165980798,0.26719547941666716,0.052574242500000035,0.02958748320000002,0.008785242788446957,0.5204286431555303,2.74,EGM9,0.19
0.19EGM10,-1.1669497485111135e-16,7.066529032650632e-17,0.0,2.3861817743003202e-05,0.0,0.001654101165980798,0.38694642537229945,0.052574242500000035,0.02958748320000002,0.008785242788446957,0.5204286431555303,2.74,EGM10,0.19
0.19EGM11,-5.834748742555567e-17,0.0,-5.2561361589188063e-17,0.0,0.0,0.001654101165980798,0.26719547941666705,0.1723190939475717,0.029587483200000014,0.008785740080000003,0.5204581021897808,2.74,EGM11,0.19
0.19EGM12,-5.834748742555567e-17,1.766632258162658e-17,0.0,0.0,0.0,0.12141557065986602,0.267198879453815,0.05257252116210352,0.029586514473610957,0.00878545242531152,0.5204410618252935,2.74,EGM12,0.19
0.19EGM13,-5.834748742555567e-17,-3.533264516325316e-17,-5.2561361589188063e-17,0.0,0.0,0.001654101165980798,0.38694033086423874,0.052574242500000035,0.029587483200000014,0.008785740080000003,0.5204581021897808,2.74,EGM13,0.19
0.19EGM14,-5.834748742555567e-17,0.0,0.0,0.0,0.11976146949388523,0.001654101165980798,0.267198879453815,0.05257252116210352,0.029586514473610957,0.00878545242531152,0.5204410618252935,2.74,EGM14,0.19
