,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.005EGM2,4.666666666666668,5.466511926605507,1.1340000000000001,0.00012158033588997618,0.00012158033588997618,6.049382716049386e-06,0.0001275519449541285,2.6460000000000008e-05,1.0584000000000004e-05,0.0009035432409360259,0.00012158033588997618,0.005,0.84,EGM2
0.005EGM3,4.666666666666668,5.466511926605507,1.134,0.00012158033588997618,0.00012131033394495422,6.049382716049386e-06,0.0008476769096374294,2.6460000000000008e-05,1.0584000000000004e-05,3.3966893504587197e-06,0.00012131033394495422,0.005,0.84,EGM3
0.005EGM4,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925018,0.00012142839441925018,6.049382716049386e-06,0.0001276172610711907,2.6426932388482232e-05,1.0584000000000004e-05,0.0009045895030422912,0.00012142839441925018,0.005,0.84,EGM4
0.005EGM5,4.666666666666669,5.466511926605507,1.1340000000000001,0.00012158033588997618,0.00012158033588997618,6.049382716049387e-06,0.00012755194495412854,2.6460000000000008e-05,1.0584000000000004e-05,3.404249404919334e-06,0.02529586226351322,0.005,0.84,EGM5
0.005EGM6,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925015,0.00012142839441925015,0.005446667155462727,0.0001276172610711907,2.642693238848223e-05,1.0584000000000002e-05,3.3999950437390057e-06,0.00012142839441925015,0.005,0.84,EGM6
0.005EGM7,4.666666666666668,5.466511926605507,1.134,0.00012158033588997618,0.00012131033394495422,6.049382716049386e-06,0.00012755194495412854,0.0007465849646833008,1.0584000000000004e-05,3.3966893504587197e-06,0.00012131033394495422,0.005,0.84,EGM7
0.005EGM8,4.666666666666669,5.466511926605507,1.1340000000000001,0.00012158033588997618,0.00012158033588997618,6.049382716049387e-06,0.0008476631381790138,2.6460000000000008e-05,1.0584000000000004e-05,3.404249404919334e-06,0.00012158033588997618,0.005,0.84,EGM8
0.005EGM9,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925017,0.00012142839441925017,0.005446738778066497,0.0001276172610711907,2.6426932388482232e-05,1.0570772955392894e-05,3.3999950437390057e-06,0.00012142839441925017,0.005,0.84,EGM9
0.005EGM10,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925017,0.00012142839441925017,6.049382716049387e-06,0.0008485783583832707,2.6426932388482232e-05,1.0570772955392894e-05,3.3999950437390057e-06,0.00012142839441925017,0.005,0.84,EGM10
0.005EGM11,4.666666666666668,5.466511926605507,1.134,0.00012158033588997618,0.00012131033394495422,6.049382716049386e-06,0.00012755194495412854,2.6460000000000008e-05,1.0584000000000004e-05,3.3966893504587197e-06,0.025296073696352114,0.005,0.84,EGM11
0.005EGM12,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925017,0.00012142839441925017,6.049382716049387e-06,0.0001276172610711907,2.6426932388482232e-05,1.0570772955392894e-05,3.3999950437390057e-06,0.025325422018380197,0.005,0.84,EGM12
0.005EGM13,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925017,0.00012142839441925017,6.049382716049387e-06,0.0001276172610711907,2.6426932388482232e-05,1.0570772955392894e-05,0.0009046013666838389,0.00012142839441925017,0.005,0.84,EGM13
0.005EGM14,4.666666666666668,5.466511926605507,1.134,0.00012158033588997618,0.00012131033394495422,6.049382716049386e-06,0.00012755194495412854,2.6460000000000008e-05,1.0584000000000004e-05,0.0009035528952045847,0.00012131033394495422,0.005,0.84,EGM14
0.005EGM15,4.666666666666669,5.466511926605507,1.1340000000000001,0.00012158033588997618,0.00012158033588997618,0.005440325028182482,0.00012755194495412854,2.6460000000000008e-05,1.0584000000000004e-05,3.404249404919334e-06,0.00012158033588997618,0.005,0.84,EGM15
