,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
0.005EGM11,-4.7580986769649563e-17,2.3050344701741347e-16,0.0,0.0009722641467885729,0.45554333703403443,0.0005070967078189304,0.08068799375000006,0.01673831250000001,0.004804153200000001,0.0017189674320000022,0.43902787522935816,0.84,EGM11,0.005
0.005EGM12,-4.7580986769649563e-17,0.0,0.0,0.0,0.45607226557643626,0.0005070967078189304,0.08072931202583804,0.0167173942832497,0.004798149349973945,0.0017206403489207758,0.4394551417077625,0.84,EGM12,0.005
0.005EGM13,-4.7580986769649563e-17,-1.350606134867657e-17,0.0,0.0,0.0,0.0005070967078189304,0.08072931202583804,0.0167173942832497,0.004798149349973945,0.4577929059253571,0.4394551417077625,0.84,EGM13,0.005
0.005EGM14,-4.7580986769649563e-17,1.3956263393632455e-16,0.0,0.0009722641467885729,0.0,0.0005070967078189304,0.08068799375000006,0.01673831250000001,0.004804153200000001,0.45726230446603455,0.43902787522935816,0.84,EGM14,0.005
0.005EGM15,9.516197353929913e-17,-4.051818404602971e-18,8.57250778299853e-17,0.0,0.0,0.45604172206481103,0.08068799375000006,0.01673831250000001,0.004804153200000001,0.001722793359560963,0.4400050251256281,0.84,EGM15,0.005
0.005EGM16,-4.7580986769649563e-17,-4.5920608585500337e-17,8.57250778299853e-17,0.0,0.0,0.0005070967078189304,0.5367955737522483,0.016717394283249698,0.004804153200000001,0.0017206403489207758,0.43945514170776245,0.84,EGM16,0.005
0.005EGM17,-4.7580986769649563e-17,4.051818404602971e-17,8.57250778299853e-17,0.0,0.0,0.0005070967078189304,0.08072931202583804,0.4727836560096599,0.004804153200000001,0.0017206403489207758,0.43945514170776245,0.84,EGM17,0.005
0.005EGM18,9.516197353929913e-17,2.1159496112926626e-17,8.57250778299853e-17,0.0,0.0,0.0005070967078189304,0.08068799375000006,0.47227293785699215,0.004804153200000001,0.001722793359560963,0.4400050251256281,0.84,EGM18,0.005
0.005EGM19,-4.7580986769649563e-17,9.004040899117713e-18,0.0,0.0,0.0,0.0005070967078189304,0.08072931202583804,0.472789659859686,0.004798149349973945,0.0017206403489207758,0.4394551417077625,0.84,EGM19,0.005
0.005EGM20,-4.7580986769649563e-17,5.762586175435337e-17,8.57250778299853e-17,0.0,0.45606626172641024,0.0005070967078189304,0.08072931202583804,0.016717394283249698,0.004804153200000001,0.0017206403489207758,0.43945514170776245,0.84,EGM20,0.005
0.01EGM1,0.0,-8.084388265716141e-18,0.0,0.0,0.0,0.000508304080932785,0.08097105642141639,0.470973745127277,0.004802376187037118,0.0017308538719775775,0.44101366431135947,0.842,EGM1,0.01
0.01EGM2,0.0,-4.40150027800101e-17,0.0,0.0,0.0,0.000508304080932785,0.535212680399604,0.016732121149089445,0.004802376187037118,0.0017308538719775775,0.44101366431135947,0.842,EGM2,0.01
0.01EGM3,0.0,-3.7727145240008664e-17,0.0,0.00028675271337321877,0.0,0.45459439451187683,0.0809588270833334,0.01673831250000001,0.004804153200000002,0.0017303575449333357,0.44088720244648355,0.842,EGM3,0.01
0.01EGM4,0.0,0.0,0.0,0.0,0.4542416239781875,0.000508304080932785,0.08097105642141639,0.016732121149089445,0.004802376187037118,0.0017308538719775775,0.44101366431135947,0.842,EGM4,0.01
0.01EGM5,0.0,-1.7965307257146982e-17,0.0,0.0,0.0,0.000508304080932785,0.08095882708333339,0.47082036964769863,0.004804153200000002,0.0017314943361244025,0.4411768516519111,0.842,EGM5,0.01
0.01EGM6,0.0,4.22184720542954e-17,0.0,0.0,0.0,0.4547499280591204,0.08097105642141639,0.016732121149089445,0.004802376187037118,0.0017308538719775775,0.44101366431135947,0.842,EGM6,0.01
0.01EGM7,9.493593559740056e-17,-1.6977215358003898e-16,0.0,0.0,0.0,0.0005083040809327851,0.08097105642141639,0.016732121149089445,0.004804153200000002,0.4559707008372022,0.44101366431135947,0.842,EGM7,0.01
0.01EGM8,-4.746796779870028e-17,1.6168776531432283e-17,-8.5521455317325e-17,0.0,0.0,0.4547481510461574,0.08097105642141637,0.01673212114908944,0.004804153200000002,0.0017308538719775775,0.44101366431135947,0.842,EGM8,0.01
0.01EGM9,0.0,-5.030286032001155e-17,0.0,0.0,0.0,0.000508304080932785,0.535040884231032,0.01673831250000001,0.004804153200000002,0.0017314943361244025,0.4411768516519111,0.842,EGM9,0.01
0.01EGM10,-4.746796779870028e-17,-5.748898322287033e-17,-8.5521455317325e-17,0.0,0.45423984696522457,0.000508304080932785,0.08097105642141637,0.01673212114908944,0.004804153200000002,0.0017308538719775775,0.44101366431135947,0.842,EGM10,0.01
0.01EGM11,0.0,-5.479418713429829e-17,0.0,0.0,0.0,0.000508304080932785,0.08097105642141639,0.016732121149089445,0.004802376187037118,0.45597247785016515,0.44101366431135947,0.842,EGM11,0.01
0.01EGM12,0.0,-8.084388265716142e-17,0.0,0.00028675271337321877,0.0,0.000508304080932785,0.5350449175142773,0.01673831250000001,0.004804153200000002,0.0017303575449333357,0.44088720244648355,0.842,EGM12,0.01
0.01EGM13,-4.746796779870028e-17,3.0541022337149866e-17,-8.5521455317325e-17,0.0,0.0,0.000508304080932785,0.5352109033866409,0.01673212114908944,0.004804153200000002,0.0017308538719775775,0.44101366431135947,0.842,EGM13,0.01
0.01EGM14,0.0,-1.0958837426859659e-16,0.0,0.00028675271337321877,0.0,0.000508304080932785,0.0809588270833334,0.01673831250000001,0.004804153200000002,0.4558164479758774,0.44088720244648355,0.842,EGM14,0.01
0.01EGM15,0.0,-5.748898322287033e-17,0.0,0.00028675271337321877,0.45408609043094394,0.000508304080932785,0.0809588270833334,0.01673831250000001,0.004804153200000002,0.0017303575449333357,0.44088720244648355,0.842,EGM15,0.01
0.01EGM16,-4.746796779870028e-17,-4.8506329594296854e-17,-8.5521455317325e-17,0.0,0.0,0.000508304080932785,0.08097105642141637,0.4709719681143141,0.004804153200000002,0.0017308538719775775,0.44101366431135947,0.842,EGM16,0.01
0.01EGM17,0.0,8.982653628573491e-18,0.0,0.00028675271337321877,0.0,0.000508304080932785,0.0809588270833334,0.47082440293094396,0.004804153200000002,0.0017303575449333357,0.44088720244648355,0.842,EGM17,0.01
0.01EGM18,0.0,-3.5930614514293964e-17,0.0,0.0,0.0,0.4545903612286315,0.08095882708333339,0.01673831250000001,0.004804153200000002,0.0017314943361244025,0.4411768516519111,0.842,EGM18,0.01
0.01EGM19,0.0,-1.3833286588003175e-16,0.0,0.0,0.0,0.0005083040809327851,0.08095882708333339,0.016738312500000012,0.004804153200000002,0.45581355148382313,0.4411768516519111,0.842,EGM19,0.01
0.01EGM20,0.0,-1.1497796644574067e-16,0.0,0.0,0.45408205714769867,0.000508304080932785,0.08095882708333339,0.01673831250000001,0.004804153200000002,0.0017314943361244025,0.4411768516519111,0.842,EGM20,0.01
0.015EGM1,4.741165941459743e-17,-1.1484157502646934e-16,0.0,0.0,0.4528162016317807,0.0005089077674897123,0.08113946773394534,0.016715416939154498,0.0047975818217979435,0.0017379031942402789,0.4422845209115918,0.843,EGM1,0.015
0.015EGM2,4.741165941459743e-17,-1.516267670271353e-16,0.0,0.0,0.0,0.45332510939927045,0.08113946773394534,0.016715416939154498,0.0047975818217979435,0.0017379031942402789,0.4422845209115918,0.843,EGM2,0.015
0.015EGM3,0.0,-1.704679629299154e-17,0.0,0.0,0.0,0.0005089077674897124,0.533318012845474,0.01673831250000001,0.004804153200000002,0.0017402836474752878,0.4428903300395614,0.843,EGM3,0.015
0.015EGM4,4.741165941459743e-17,-1.0228077775794925e-16,0.0,0.0,0.0,0.0005089077674897123,0.08113946773394534,0.016715416939154498,0.0047975818217979435,0.45455410482602093,0.4422845209115918,0.843,EGM4,0.015
0.015EGM5,0.0,0.0,0.0,0.001057362024747379,0.45224408910131686,0.0005089077674897124,0.08109424375000007,0.01673831250000001,0.004804153200000002,0.0017360656014000022,0.44181686605504633,0.843,EGM5,0.015
0.015EGM6,4.741165941459743e-17,-1.4444916858798097e-16,0.0,0.0,0.0,0.0005089077674897123,0.08113946773394534,0.46953161857093517,0.0047975818217979435,0.0017379031942402789,0.4422845209115918,0.843,EGM6,0.015
0.015EGM7,4.741165941459743e-17,-1.6598196390544396e-16,0.0,0.0,0.0,0.0005089077674897123,0.533955669365726,0.016715416939154498,0.0047975818217979435,0.0017379031942402789,0.4422845209115918,0.843,EGM7,0.015
0.015EGM8,0.0,0.0,0.0,0.0,0.45222376909547385,0.0005089077674897124,0.08109424375000006,0.01673831250000001,0.004804153200000002,0.0017402836474752878,0.4428903300395614,0.843,EGM8,0.015
0.015EGM9,0.0,1.7943996097885835e-17,0.0,0.001057362024747379,0.0,0.4527529968688065,0.08109424375000007,0.01673831250000001,0.004804153200000002,0.0017360656014000022,0.44181686605504633,0.843,EGM9,0.015
0.015EGM10,-1.422349782437923e-16,4.755158965939746e-17,8.542000637863303e-17,0.0,0.0,0.0005089077674897124,0.08109424375000007,0.016738312500000012,0.004804153200000002,0.4539640527429492,0.4428903300395614,0.843,EGM10,0.015
0.015EGM11,-4.741165941459743e-17,0.0,0.0,0.0,0.45280963025357873,0.0005089077674897123,0.08113946773394537,0.0167154169391545,0.004804153200000001,0.001737903194240279,0.4422845209115918,0.843,EGM11,0.015
0.015EGM12,0.0,-3.22991929761945e-17,0.0,0.001057362024747379,0.0,0.0005089077674897124,0.08109424375000007,0.46898240160131693,0.004804153200000002,0.0017360656014000022,0.44181686605504633,0.843,EGM12,0.015
0.015EGM13,-1.422349782437923e-16,1.2560797268520085e-17,8.542000637863303e-17,0.0,0.0,0.0005089077674897124,0.08113946773394537,0.0167154169391545,0.004804153200000002,0.45454753344781906,0.4422845209115918,0.843,EGM13,0.015
0.015EGM14,-4.741165941459743e-17,9.061718029432346e-17,0.0,0.0,0.0,0.0005089077674897123,0.08113946773394537,0.46952504719273314,0.004804153200000001,0.001737903194240279,0.4422845209115918,0.843,EGM14,0.015
0.015EGM15,0.0,-6.818718517196616e-17,0.0,0.001057362024747379,0.0,0.0005089077674897124,0.533338332851317,0.01673831250000001,0.004804153200000002,0.0017360656014000022,0.44181686605504633,0.843,EGM15,0.015
0.015EGM16,-4.741165941459743e-17,8.074798244048625e-18,0.0,0.0,0.0,0.4533185380210684,0.08113946773394537,0.0167154169391545,0.004804153200000001,0.001737903194240279,0.4422845209115918,0.843,EGM16,0.015
0.015EGM17,0.0,1.8841195902780126e-17,0.0,0.0,0.0,0.0005089077674897124,0.08109424375000006,0.4689620815954738,0.004804153200000002,0.0017402836474752878,0.4428903300395614,0.843,EGM17,0.015
0.015EGM18,0.0,-3.9476791415348834e-17,0.0,0.001057362024747379,0.0,0.0005089077674897124,0.08109424375000007,0.01673831250000001,0.004804153200000002,0.4539801547027169,0.44181686605504633,0.843,EGM18,0.015
0.015EGM19,0.0,-3.1401993171300214e-17,0.0,0.0,0.0,0.45273267686296353,0.08109424375000006,0.01673831250000001,0.004804153200000002,0.0017402836474752878,0.4428903300395614,0.843,EGM19,0.015
0.015EGM20,-4.741165941459743e-17,8.074798244048625e-18,0.0,0.0,0.0,0.0005089077674897123,0.533949097987524,0.0167154169391545,0.004804153200000001,0.001737903194240279,0.4422845209115918,0.843,EGM20,0.015
0.02EGM1,9.459888493847488e-17,3.222274518216801e-17,0.0,0.0,0.0,0.4514791111338727,0.08138275135159599,0.016729364542542396,0.004801584998548784,0.00174822757931681,0.44385896039412376,0.845,EGM1,0.02
0.02EGM2,9.459888493847488e-17,1.1456976064770847e-16,8.521782884874278e-17,0.0,0.4509664277918178,0.0005101151406035669,0.08138275135159599,0.016729364542542396,0.004804153200000001,0.00174822757931681,0.44385896039412365,0.845,EGM2,0.02
0.02EGM3,9.459888493847488e-17,-1.0740915060722668e-17,8.521782884874278e-17,0.0,0.0,0.0005101151406035669,0.5323491791434138,0.016729364542542396,0.004804153200000001,0.00174822757931681,0.44385896039412365,0.845,EGM3,0.02
0.02EGM4,9.459888493847488e-17,7.518640542505868e-17,8.521782884874278e-17,0.0,0.0,0.4514765429324214,0.08138275135159599,0.016729364542542396,0.004804153200000001,0.00174822757931681,0.44385896039412365,0.845,EGM4,0.02
0.02EGM5,9.459888493847488e-17,3.58030502024089e-18,0.0,0.0,0.0,0.000510115140603567,0.5323517473448651,0.016729364542542396,0.004801584998548784,0.00174822757931681,0.44385896039412376,0.845,EGM5,0.02
0.02EGM6,4.729944246923744e-17,1.1815006566794935e-16,0.0,0.0004117684630943988,0.0,0.4512569877670677,0.0813650770833334,0.016738312500000005,0.004804153200000001,0.0017475077143333355,0.4436761932721715,0.845,EGM6,0.02
0.02EGM7,9.459888493847488e-17,6.80257953845769e-17,0.0,0.0,0.0,0.000510115140603567,0.08138275135159599,0.46769836053581143,0.004801584998548784,0.00174822757931681,0.44385896039412376,0.845,EGM7,0.02
0.02EGM8,-4.729944246923744e-17,-1.1098945562746757e-16,0.0,0.0,0.0,0.45124692939770195,0.0813650770833334,0.01673831250000001,0.004804153200000001,0.0017491626456766927,0.4440963651732883,0.845,EGM8,0.02
0.02EGM9,9.459888493847488e-17,1.1456976064770847e-16,0.0,0.0,0.450968995993269,0.000510115140603567,0.08138275135159599,0.016729364542542396,0.004801584998548784,0.00174822757931681,0.44385896039412376,0.845,EGM9,0.02
0.02EGM10,-4.729944246923744e-17,-1.2889098072867203e-16,0.0,0.0,0.0,0.0005101151406035669,0.0813650770833334,0.4674751267570984,0.004804153200000001,0.0017491626456766927,0.4440963651732883,0.845,EGM10,0.02
0.02EGM11,9.459888493847488e-17,-1.9691677611324894e-17,0.0,0.0,0.0,0.000510115140603567,0.08138275135159599,0.016729364542542396,0.004801584998548784,0.452717223572586,0.44385896039412376,0.845,EGM11,0.02
0.02EGM12,4.729944246923744e-17,9.666823554650402e-17,0.0,0.0004117684630943988,0.0,0.0005101151406035669,0.0813650770833334,0.4674851851264641,0.004804153200000001,0.0017475077143333355,0.4436761932721715,0.845,EGM12,0.02
0.02EGM13,4.729944246923744e-17,-8.950762550602223e-18,0.0,0.0004117684630943988,0.0,0.0005101151406035669,0.0813650770833334,0.016738312500000005,0.004804153200000001,0.45249438034079753,0.4436761932721715,0.845,EGM13,0.02
0.02EGM14,4.729944246923744e-17,5.728488032385424e-17,0.0,0.0004117684630943988,0.45074687262646407,0.0005101151406035669,0.0813650770833334,0.016738312500000005,0.004804153200000001,0.0017475077143333355,0.4436761932721715,0.845,EGM14,0.02
0.02EGM15,-4.729944246923744e-17,9.666823554650402e-17,0.0,0.0,0.0,0.0005101151406035669,0.08138275135159599,0.016729364542542396,0.004804153200000001,0.45271465537113464,0.44385896039412365,0.845,EGM15,0.02
0.02EGM16,-4.729944246923744e-17,-2.2913952129541694e-16,0.0,0.0,0.4507368142570985,0.0005101151406035669,0.0813650770833334,0.01673831250000001,0.004804153200000001,0.0017491626456766927,0.4440963651732883,0.845,EGM16,0.02
0.02EGM17,-1.418983274077123e-16,1.4858265833999692e-16,0.0,0.0,0.0,0.0005101151406035669,0.08136507708333339,0.016738312500000005,0.004804153200000001,0.4524859769027751,0.4440963651732883,0.845,EGM17,0.02
0.02EGM18,9.459888493847488e-17,5.3704575303613345e-17,8.521782884874278e-17,0.0,0.0,0.0005101151406035669,0.08138275135159599,0.4676957923343602,0.004804153200000001,0.00174822757931681,0.44385896039412365,0.845,EGM18,0.02
0.02EGM19,-4.729944246923744e-17,-1.1098945562746757e-16,0.0,0.0,0.0,0.0005101151406035669,0.5321018913404317,0.01673831250000001,0.004804153200000001,0.0017491626456766927,0.4440963651732883,0.845,EGM19,0.02
0.02EGM20,4.729944246923744e-17,6.086518534409512e-17,0.0,0.0004117684630943988,0.0,0.0005101151406035669,0.5321119497097975,0.016738312500000005,0.004804153200000001,0.0017475077143333355,0.4436761932721715,0.845,EGM20,0.02
0.025EGM1,-1.4173059888831786e-16,5.721716769935795e-17,0.0,0.0,0.449528654523899,0.0005107188271604941,0.08155255017642825,0.016711957876309,0.004796589017544934,0.0017553645147488288,0.4451441650639097,0.846,EGM1,0.025
0.025EGM2,-1.4173059888831786e-16,1.2158648136113565e-16,0.0,0.0,0.0,0.4500393733510595,0.08155255017642825,0.016711957876309,0.004796589017544934,0.0017553645147488288,0.4451441650639097,0.846,EGM2,0.025
0.025EGM3,-1.4173059888831786e-16,1.0728218943629616e-16,0.0,0.0,0.0,0.0005107188271604941,0.08155255017642825,0.46624061240020803,0.004796589017544934,0.0017553645147488288,0.4451441650639097,0.846,EGM3,0.025
0.025EGM4,-1.4173059888831786e-16,1.3589077328597514e-16,0.0,0.0,0.0,0.0005107188271604941,0.08155255017642825,0.016711957876309,0.004796589017544934,0.45128401903864784,0.4451441650639097,0.846,EGM4,0.025
0.025EGM5,-1.8897413185109045e-16,-3.2184656830888845e-17,8.511709855459533e-17,0.0012092895412841277,0.0,0.0005107188271604941,0.5303784272800215,0.01673831250000001,0.004804153200000001,0.001753241770800002,0.4446058568807342,0.846,EGM5,0.025
0.025EGM6,-1.8897413185109045e-16,4.6488948755728335e-17,8.511709855459533e-17,0.0,0.0,0.44935275399332003,0.08150049375000004,0.01673831250000001,0.004804153200000001,0.0017581327105263163,0.44584615384615384,0.846,EGM6,0.025
0.025EGM7,-1.8897413185109045e-16,-1.144343353987159e-16,8.511709855459533e-17,0.0,0.4488420351661596,0.0005107188271604941,0.08150049375000004,0.01673831250000001,0.004804153200000001,0.0017581327105263163,0.44584615384615384,0.846,EGM7,0.025
0.025EGM8,-1.8897413185109045e-16,-3.5760729812098716e-18,8.511709855459533e-17,0.0012092895412841277,0.0,0.4493886523571819,0.08150049375000004,0.01673831250000001,0.004804153200000001,0.001753241770800002,0.4446058568807342,0.846,EGM8,0.025
0.025EGM9,-1.4173059888831786e-16,1.2158648136113565e-16,0.0,0.0,0.0,0.0005107188271604941,0.5310812047003273,0.016711957876309,0.004796589017544934,0.0017553645147488288,0.4451441650639097,0.846,EGM9,0.025
0.025EGM10,-1.8897413185109045e-16,0.0,8.511709855459533e-17,0.0012092895412841277,0.44887793353002126,0.0005107188271604941,0.08150049375000004,0.01673831250000001,0.004804153200000001,0.001753241770800002,0.4446058568807342,0.846,EGM10,0.025
0.025EGM11,-1.8897413185109045e-16,-5.364109471814808e-17,8.511709855459533e-17,0.0,0.0,0.0005107188271604941,0.08150049375000004,0.4655803476661596,0.004804153200000001,0.0017581327105263163,0.44584615384615384,0.846,EGM11,0.025
0.025EGM12,-1.8897413185109045e-16,-3.933680279330859e-17,8.511709855459533e-17,0.0,0.0,0.0005107188271604941,0.5303425289161596,0.01673831250000001,0.004804153200000001,0.0017581327105263163,0.44584615384615384,0.846,EGM12,0.025
0.025EGM13,-9.448706592554523e-17,-2.0741223291017256e-16,8.511709855459533e-17,0.0,0.0,0.0005107188271604941,0.08155255017642825,0.016711957876309004,0.004804153200000001,0.4512764548561928,0.4451441650639097,0.846,EGM13,0.025
0.025EGM14,-1.8897413185109045e-16,-5.0065021736938213e-17,8.511709855459533e-17,0.0012092895412841277,0.0,0.0005107188271604941,0.08150049375000004,0.4656162460300214,0.004804153200000001,0.001753241770800002,0.4446058568807342,0.846,EGM14,0.025
0.025EGM15,-9.448706592554523e-17,-1.6628739362625904e-16,8.511709855459533e-17,0.0,0.0,0.4500318091686046,0.08155255017642826,0.016711957876309004,0.004804153200000001,0.001755364514748829,0.44514416506390975,0.846,EGM15,0.025
0.025EGM16,-9.448706592554523e-17,-1.0549415294569122e-16,8.511709855459533e-17,0.0,0.0,0.0005107188271604942,0.08155255017642826,0.466233048217753,0.004804153200000001,0.001755364514748829,0.44514416506390975,0.846,EGM16,0.025
0.025EGM17,-1.8897413185109045e-16,-1.0728218943629616e-17,8.511709855459533e-17,0.0012092895412841277,0.0,0.0005107188271604941,0.08150049375000004,0.01673831250000001,0.004804153200000001,0.4506311753008213,0.4446058568807342,0.846,EGM17,0.025
0.025EGM18,-9.448706592554523e-17,-1.7165150309807385e-16,8.511709855459533e-17,0.0,0.44952109034144405,0.0005107188271604942,0.08155255017642826,0.016711957876309004,0.004804153200000001,0.001755364514748829,0.44514416506390975,0.846,EGM18,0.025
0.025EGM19,-1.8897413185109045e-16,-7.152145962419743e-18,8.511709855459533e-17,0.0,0.0,0.0005107188271604941,0.08150049375000004,0.01673831250000001,0.004804153200000001,0.45060016787668583,0.44584615384615384,0.846,EGM19,0.025
0.025EGM20,-9.448706592554523e-17,-1.5198310170141955e-16,8.511709855459533e-17,0.0,0.0,0.0005107188271604942,0.5310736405178724,0.016711957876309004,0.004804153200000001,0.001755364514748829,0.44514416506390975,0.846,EGM20,0.025
0.03EGM1,-1.8852843814389451e-16,1.2843499848552813e-16,8.491635068064582e-17,0.0,0.0,0.0005119262002743489,0.08179740038525106,0.016725112361082095,0.004800364557051501,0.44943039205095275,0.44673480444538854,0.848,EGM1,0.03
