,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.02EGM3,22.038888888887687,23.820458637512633,6.3658616280116425,0.0009159045811731037,0.0009159045811731037,0.000134920173182427,0.002624882205972429,0.0007014825855089113,8.363079724218244e-05,0.00012111311578378347,0.0009159045811731037,0.02,3.967,EGM3
0.02EGM4,22.038888888887687,23.817214772286718,6.367503900699169,0.0009161408673454926,0.0009156481881955558,0.00013492017318242697,0.002624524750046007,0.0007016635548353395,8.254865351003994e-05,0.00012107921208571906,0.0009156481881955558,0.02,3.967,EGM4
0.02EGM5,22.038888888887683,23.82045863751263,6.365861628011643,0.0009159045811731036,0.0009159045811731036,0.000134920173182427,0.002624882205972429,0.0007014825855089113,8.252736300104839e-05,0.00012210281141852367,0.0009159045811731036,0.02,3.967,EGM5
0.02EGM6,22.038888888887687,23.820458637512633,6.3658616280116425,0.0009159045811731035,0.0009159045811731035,0.00013492017318242697,0.0026248822059724295,0.0007014825855089113,8.252736300104839e-05,0.00012111311578378346,0.0009250506597454529,0.02,3.967,EGM6
0.02EGM7,22.038888888887687,23.820458637512633,6.365861628011643,0.0009159045811731037,0.0009159045811731037,0.00014089511586893916,0.0026248822059724295,0.0007014825855089113,8.25273630010484e-05,0.00012111311578378347,0.0009159045811731037,0.02,3.967,EGM7
0.02EGM8,22.038888888887687,23.820458637512633,6.365861628011643,0.0009159045811731037,0.0009159045811731037,0.000134920173182427,0.002625673962480221,0.0007014825855089113,8.25273630010484e-05,0.00012111311578378347,0.0009159045811731037,0.02,3.967,EGM8
0.025EGM1,21.98888888888769,23.81028414348824,6.32921053580848,0.0009153012159476878,0.0009153012159476878,0.0001343086762688468,0.0026178084622200367,0.0006958615361313499,8.186606307427647e-05,0.00012075874042402503,0.0009153012159476878,0.025,3.958,EGM1
0.025EGM2,21.98888888888769,23.810865398065232,6.328916263867506,0.0009152586596977622,0.0009152586596977622,0.0001343086762688468,0.0026178723679315843,0.000695989053445914,8.186225677250399e-05,0.00012075312583611818,0.0009152586596977622,0.025,3.958,EGM2
0.025EGM3,21.988888888887693,23.810865398065232,6.328916263867507,0.0009152586596977623,0.0009152586596977623,0.0001343086762688468,0.0026178723679315848,0.0006958291825662839,8.208506138605356e-05,0.00012075312583611818,0.0009152586596977623,0.025,3.958,EGM3
0.025EGM4,21.988888888887693,23.810206238897237,6.329249976590736,0.0009153069196915833,0.0009152066783889598,0.00013430867626884683,0.0026177998970430593,0.0006958658724262436,8.18665732266169e-05,0.00012074626776877686,0.0009152066783889598,0.025,3.958,EGM4
0.025EGM5,21.988888888887693,23.810865398065232,6.328916263867506,0.0009152586596977623,0.0009152586596977623,0.00013430867626884683,0.0026178723679315848,0.000695829182566284,8.1862256772504e-05,0.00012095296443565574,0.0009152586596977623,0.025,3.958,EGM5
0.025EGM6,21.988888888887693,23.81086539806523,6.328916263867506,0.0009152586596977622,0.0009152586596977622,0.0001343086762688468,0.0026178723679315848,0.0006958291825662839,8.1862256772504e-05,0.00012075312583611818,0.000916736075152778,0.025,3.958,EGM6
0.025EGM7,21.98888888888769,23.810865398065232,6.328916263867506,0.0009152586596977622,0.0009152586596977622,0.0001355151322103273,0.0026178723679315843,0.0006958291825662839,8.186225677250399e-05,0.00012075312583611818,0.0009152586596977622,0.025,3.958,EGM7
0.025EGM8,21.98888888888769,23.810865398065232,6.328916263867506,0.0009152586596977622,0.0009152586596977622,0.0001343086762688468,0.0026180322388112145,0.0006958291825662839,8.186225677250399e-05,0.00012075312583611818,0.0009152586596977622,0.025,3.958,EGM8
0.03EGM1,21.933333333332143,23.793757998120867,6.291130414327037,0.0009144839055877444,0.0009144839055877444,0.00013363086419751634,0.0026093821271271135,0.0006899273021044942,8.116791789464638e-05,0.00012034608197534064,0.0009144839055877444,0.03,3.948,EGM1
0.03EGM2,21.93333333333214,23.796764831958512,6.289608143596413,0.0009142626270588601,0.0009142626270588601,0.00013363086419751634,0.002609711876571309,0.0006905927220242662,8.114827761737678e-05,0.00012031696172093945,0.0009142626270588601,0.03,3.948,EGM2
0.03EGM3,21.933333333332143,23.79676483195851,6.289608143596412,0.0009142626270588599,0.0009142626270588599,0.00013363086419751634,0.002609711876571308,0.0006897603597477025,8.230830223094108e-05,0.00012031696172093945,0.0009142626270588599,0.03,3.948,EGM3
0.03EGM4,21.933333333332143,23.793311391385732,6.291356518061964,0.000914516772213131,0.0009139909767179694,0.00013363086419751634,0.00260933314925516,0.0006899520981474246,8.117083507616761e-05,0.00012028121253607822,0.0009139909767179694,0.03,3.948,EGM4
0.03EGM5,21.93333333333214,23.79676483195851,6.289608143596413,0.00091426262705886,0.00091426262705886,0.00013363086419751634,0.0026097118765713084,0.0006897603597477025,8.114827761737676e-05,0.00012135741456664404,0.00091426262705886,0.03,3.948,EGM5
0.03EGM6,21.933333333332143,23.796764831958512,6.289608143596413,0.00091426262705886,0.00091426262705886,0.00013363086419751634,0.0026097118765713084,0.0006897603597477025,8.114827761737676e-05,0.00012031696172093945,0.0009206727213300054,0.03,3.948,EGM6
0.03EGM7,21.93333333333214,23.796764831958512,6.289608143596413,0.0009142626270588601,0.0009142626270588601,0.00013991223586663084,0.002609711876571309,0.0006897603597477025,8.114827761737678e-05,0.00012031696172093945,0.0009142626270588601,0.03,3.948,EGM7
0.03EGM8,21.93333333333214,23.796764831958512,6.289608143596413,0.0009142626270588601,0.0009142626270588601,0.00013363086419751634,0.0026105442388478723,0.0006897603597477025,8.114827761737678e-05,0.00012031696172093945,0.0009142626270588601,0.03,3.948,EGM8
0.035EGM1,21.88333333333215,23.786403651514046,6.253051565186973,0.0009136583115972675,0.0009136583115972675,0.00013302229938270163,0.002602628999536354,0.0006841880587575042,8.04927127950005e-05,0.00011996333631271473,0.0009136583115972675,0.035,3.939,EGM1
0.035EGM2,21.883333333332146,23.787158016635846,6.2526696525149985,0.0009136025088130723,0.0009136025088130723,0.0001330222993827016,0.0026027115396534306,0.0006843564441182994,8.04877966054093e-05,0.00011995600940714989,0.0009136025088130723,0.035,3.939,EGM2
