,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
0.155EGM3,4.3057397130628205e-17,-1.1733140718096187e-16,0.0,0.0,0.0,0.0022414881858708285,0.3469583870079552,0.07889903808388594,0.006754541624488593,0.012638785556254204,0.5525077595414943,3.713,EGM3,0.155
0.155EGM4,-4.3057397130628205e-17,-1.6947869926138937e-16,0.0,0.00026559281958873156,0.0,0.002241488185870828,0.3469111214956964,0.07892296720992502,0.006662384055512945,0.012635428785562142,0.5523610174477931,3.713,EGM4,0.155
0.155EGM5,-1.291721913918846e-16,-6.518411510053437e-17,0.0,0.0,0.0,0.002241488185870828,0.34695838700795517,0.07889903808388596,0.00666036404747953,0.012732963133263263,0.5525077595414943,3.713,EGM5,0.155
0.155EGM6,-1.7222958852251282e-16,-1.1733140718096187e-16,7.757507716368182e-17,0.0,9.41775770090683e-05,0.0022414881858708285,0.3469583870079552,0.07889903808388594,0.00666036404747953,0.012638785556254205,0.5525077595414943,3.713,EGM6,0.155
0.155EGM7,-1.291721913918846e-16,0.0,0.0,0.0,0.0,0.0023356657628798893,0.34695838700795517,0.07889903808388596,0.00666036404747953,0.012638785556254205,0.5525077595414943,3.713,EGM7,0.155
0.155EGM8,-1.291721913918846e-16,-1.04294584160855e-16,0.0,0.0,0.0,0.0022414881858708285,0.3470525645849643,0.07889903808388596,0.00666036404747953,0.012638785556254205,0.5525077595414943,3.713,EGM8,0.155
0.16EGM1,-1.2948605470790162e-16,7.841099979534042e-17,0.0,0.0,0.0,0.002236055006858484,0.34679905055253607,0.07836268844914704,0.0066150874013904395,0.012627587510091123,0.553359531079926,3.704,EGM1,0.16
0.16EGM2,1.7264807294386882e-16,5.227399986356028e-17,0.0,0.0,0.0,0.002236055006858484,0.34681023294791047,0.07839287371814163,0.00661460949419321,0.012626675229634565,0.5533195536032108,3.704,EGM2,0.16
0.16EGM3,-1.7264807294386882e-16,1.5682199959068085e-16,0.0,0.0,0.0,0.002236055006858484,0.34681023294791047,0.07835702713425706,0.006650456078077769,0.012626675229634563,0.5533195536032108,3.704,EGM3,0.16
0.16EGM4,4.3162018235967204e-17,0.0,0.0,0.00010135423580032305,0.0,0.002236055006858484,0.34679216921183786,0.07836617226770771,0.0066153814924269465,0.012625395462615966,0.553263472322702,3.704,EGM4,0.16
0.16EGM5,-4.3162018235967204e-17,2.613699993178014e-17,1.555271390436018e-16,0.0,0.0,0.002236055006858484,0.3468102329479106,0.07835702713425706,0.00661460949419321,0.012662521813519121,0.5533195536032107,3.704,EGM5,0.16
0.16EGM6,0.0,9.147949976123049e-17,7.77635695218009e-17,0.0,3.584658388455767e-05,0.0022360550068584836,0.34681023294791047,0.07835702713425705,0.00661460949419321,0.012626675229634563,0.5533195536032106,3.704,EGM6,0.16
0.16EGM7,1.7264807294386882e-16,-3.920549989767021e-17,0.0,0.0,0.0,0.0022719015907430415,0.34681023294791047,0.07835702713425706,0.00661460949419321,0.012626675229634565,0.5533195536032108,3.704,EGM7,0.16
0.16EGM8,1.7264807294386882e-16,6.534249982945035e-17,0.0,0.0,0.0,0.002236055006858484,0.346846079531795,0.07835702713425706,0.00661460949419321,0.012626675229634565,0.5533195536032108,3.704,EGM8,0.16
0.165EGM1,-1.7311544726152956e-16,9.172714323649102e-17,0.0,0.0,0.0,0.0022300181412892124,0.34653713725415514,0.0778097129863365,0.006568407264584133,0.012613560179437733,0.5542411641741468,3.694,EGM1,0.165
0.165EGM2,0.0,-1.04831020841704e-16,0.0,0.0,0.0,0.0022300181412892124,0.3465902467646179,0.07795475442699791,0.006566137498899629,0.012609201462795863,0.5540496417053489,3.694,EGM2,0.165
0.165EGM3,-1.7311544726152956e-16,2.6207755210426e-17,0.0,0.0,0.0,0.0022300181412892124,0.3465902467646179,0.07778282521745379,0.006738066708443732,0.012609201462795863,0.5540496417053489,3.694,EGM3,0.165
0.165EGM4,-1.2983658544614717e-16,-1.3103877605213e-17,0.0,0.00048724819774657646,0.0,0.0022300181412892124,0.34650329296229654,0.07782684734682224,0.006569853683720886,0.01260305765210809,0.5537796820159658,3.694,EGM4,0.165
0.165EGM5,-1.7311544726152956e-16,5.2415510420852e-17,7.797408270404727e-17,0.0,0.0,0.002230018141289212,0.3465902467646179,0.07778282521745379,0.006566137498899627,0.012781130672339965,0.5540496417053489,3.694,EGM5,0.165
0.165EGM6,0.0,-2.6207755210426e-17,0.0,0.0,0.00017192920954410963,0.002230018141289212,0.34659024676461786,0.07778282521745379,0.006566137498899627,0.012609201462795861,0.5540496417053489,3.694,EGM6,0.165
0.165EGM7,0.0,-6.551938802606501e-17,0.0,0.0,0.0,0.002401947350833315,0.3465902467646179,0.0777828252174538,0.006566137498899629,0.012609201462795863,0.5540496417053489,3.694,EGM7,0.165
0.165EGM8,0.0,-6.551938802606501e-17,0.0,0.0,0.0,0.0022300181412892124,0.346762175974162,0.0777828252174538,0.006566137498899629,0.012609201462795863,0.5540496417053489,3.694,EGM8,0.165
0.17EGM1,-1.7353825296718862e-16,7.881528988926484e-17,7.816452144063787e-17,0.0,0.0,0.002224584962276868,0.346405300976372,0.0772594408278525,0.006521955330698714,0.012599804711395317,0.5549889131913541,3.685,EGM1,0.17
0.17EGM2,0.0,0.0,0.0,0.0,0.0,0.002224584962276868,0.34644115440698287,0.07735847040619337,0.006520423046070912,0.012596844481511233,0.5548585226969144,3.685,EGM2,0.17
0.17EGM3,4.3384563241797156e-17,-5.2543526592843226e-17,7.816452144063787e-17,0.0,0.0,0.002224584962276868,0.3464411544069828,0.07724128930004671,0.006637604152217561,0.012596844481511233,0.5548585226969144,3.685,EGM3,0.17
0.17EGM4,-8.676912648359431e-17,2.101741063713729e-16,0.0,0.00033295428125510866,0.0,0.002224584962276868,0.34638164898728363,0.07727141512794827,0.00652296615668327,0.012592650308210808,0.5546737801762915,3.685,EGM4,0.17
0.17EGM5,-1.3015368972539149e-16,7.881528988926484e-17,0.0,0.0,0.0,0.002224584962276868,0.34644115440698287,0.07724128930004673,0.006520423046070912,0.012714025587657881,0.5548585226969144,3.685,EGM5,0.17
0.17EGM6,0.0,6.567940824105403e-17,0.0,0.0,0.00011718110614664416,0.002224584962276868,0.3464411544069828,0.07724128930004671,0.006520423046070912,0.012596844481511233,0.5548585226969143,3.685,EGM6,0.17
0.17EGM7,0.0,-3.940764494463242e-17,0.0,0.0,0.0,0.0023417660684235168,0.34644115440698287,0.07724128930004671,0.006520423046070912,0.012596844481511233,0.5548585226969144,3.685,EGM7,0.17
0.17EGM8,0.0,1.3135881648210806e-17,0.0,0.0,0.0,0.002224584962276868,0.3465583355131295,0.07724128930004671,0.006520423046070912,0.012596844481511233,0.5548585226969144,3.685,EGM8,0.17
0.175EGM1,1.739631289945838e-16,1.3168042403062248e-17,-7.83558926846438e-17,0.0,0.0,0.0022191517832645235,0.34627229269442045,0.07670976202029439,0.006475553485296885,0.012585979863111572,0.5557372601535618,3.676,EGM1,0.175
0.175EGM2,0.0,-1.3168042403062248e-17,0.0,0.0,0.0,0.0022191517832645235,0.34629167033319996,0.0767638947392952,0.00647472533419617,0.012584370256596715,0.5556661875533971,3.676,EGM2,0.175
0.175EGM3,0.0,0.0,0.0,0.0,0.0,0.0022191517832645235,0.34629167033319996,0.07669995169689932,0.0065386683765920476,0.012584370256596714,0.5556661875533971,3.676,EGM3,0.175
0.175EGM4,0.0,-6.584021201531124e-17,0.0,0.00018215781272431917,0.0,0.0022191517832645235,0.3462590677935843,0.07671645739507907,0.006476118683993641,0.01258207791523626,0.5555649686160675,3.676,EGM4,0.175
0.175EGM5,-1.3047234674593784e-16,1.0534433922449798e-16,7.83558926846438e-17,0.0,0.0,0.0022191517832645235,0.34629167033319996,0.07669995169689932,0.00647472533419617,0.012648313298992596,0.5556661875533971,3.676,EGM5,0.175
0.175EGM6,-1.3047234674593784e-16,9.217629682143574e-17,7.83558926846438e-17,0.0,6.394304239588137e-05,0.0022191517832645235,0.34629167033319996,0.07669995169689932,0.00647472533419617,0.012584370256596715,0.5556661875533971,3.676,EGM6,0.175
0.175EGM7,0.0,1.3168042403062248e-17,0.0,0.0,0.0,0.0022830948256604023,0.34629167033319996,0.07669995169689932,0.00647472533419617,0.012584370256596715,0.5556661875533971,3.676,EGM7,0.175
0.175EGM8,0.0,6.584021201531124e-17,0.0,0.0,0.0,0.0022191517832645235,0.3463556133755958,0.07669995169689932,0.00647472533419617,0.012584370256596715,0.5556661875533971,3.676,EGM8,0.175
0.18EGM1,1.743900905874257e-16,0.0,-7.854820330208634e-17,0.0,0.0,0.002213718604252179,0.3461380964876886,0.07616068462379559,0.006429202408785205,0.012572085695947522,0.5564862121794808,3.667,EGM1,0.18
0.18EGM2,0.0,-3.9601083070894595e-17,-7.854820330208634e-17,0.0,0.0,0.002213718604252179,0.3461417792744014,0.0761710903155141,0.006429045015828066,0.012571777919396208,0.556472588870558,3.667,EGM2,0.18
0.18EGM3,-2.1798761323428219e-16,1.3200361023631533e-16,0.0,0.0,0.0,0.002213718604252179,0.3461417792744013,0.07615882013818624,0.0064413151931559335,0.012571777919396208,0.556472588870558,3.667,EGM3,0.18
0.18EGM4,-1.743900905874257e-16,-6.600180511815767e-17,-7.854820330208634e-17,3.50456271036474e-05,0.0,0.002213718604252179,0.3461354977179095,0.07616200030380456,0.0064293134736098535,0.012571337333555215,0.5564530869397151,3.667,EGM4,0.18
0.18EGM5,0.0,3.9601083070894595e-17,0.0,0.0,0.0,0.0022137186042521786,0.3461417792744013,0.07615882013818624,0.006429045015828064,0.012584048096724075,0.5564725888705578,3.667,EGM5,0.18
0.18EGM6,-4.359752264685643e-17,1.188032492126838e-16,0.0,0.0,1.2270177327869893e-05,0.0022137186042521786,0.3461417792744013,0.07615882013818624,0.006429045015828066,0.012571777919396208,0.5564725888705581,3.667,EGM6,0.18
0.18EGM7,0.0,-3.9601083070894595e-17,-7.854820330208634e-17,0.0,0.0,0.0022259887815800467,0.3461417792744014,0.07615882013818624,0.006429045015828066,0.012571777919396208,0.556472588870558,3.667,EGM7,0.18
0.18EGM8,0.0,-3.9601083070894595e-17,-7.854820330208634e-17,0.0,0.0,0.002213718604252179,0.34615404945172923,0.07615882013818624,0.006429045015828066,0.012571777919396208,0.556472588870558,3.667,EGM8,0.18
0.185EGM1,0.0,0.0,7.876299193567148e-17,0.0,0.0,0.002207681738682907,0.3458721398496395,0.07560975618385467,0.0063826950740542635,0.012557713616008059,0.5573700135377108,3.657,EGM1,0.185
0.185EGM2,-1.748669571189746e-16,0.0,7.876299193567148e-17,0.0,0.0,0.002207681738682907,0.34591916431229786,0.07574419340889339,0.006380685367868981,0.012553759594323755,0.557194515577883,3.657,EGM2,0.185
0.185EGM3,0.0,1.3236457170811272e-17,7.876299193567148e-17,0.0,0.0,0.002207681738682907,0.34591916431229786,0.07558594909407401,0.0065389296826883795,0.012553759594323755,0.557194515577883,3.657,EGM3,0.185
0.185EGM4,-4.371673927974365e-17,-1.3236457170811272e-17,0.0,0.00045301803806332535,0.0,0.002207681738682907,0.34583786029859187,0.07562711090314951,0.006384160095064058,0.012548072514782014,0.5569420964116163,3.657,EGM4,0.185
0.185EGM5,8.74334785594873e-17,-5.294582868324509e-17,-7.876299193567148e-17,0.0,0.0,0.0022076817386829073,0.3459191643122979,0.07558594909407401,0.006380685367868981,0.012712003909143154,0.5571945155778831,3.657,EGM5,0.185
0.185EGM6,8.74334785594873e-17,0.0,-7.876299193567148e-17,0.0,0.00015824431481939718,0.0022076817386829073,0.34591916431229786,0.07558594909407401,0.006380685367868981,0.012553759594323755,0.5571945155778831,3.657,EGM6,0.185
0.185EGM7,-1.748669571189746e-16,-7.941874302486764e-17,7.876299193567148e-17,0.0,0.0,0.0023659260535023067,0.34591916431229786,0.07558594909407403,0.006380685367868981,0.012553759594323755,0.557194515577883,3.657,EGM7,0.185
0.185EGM8,-1.748669571189746e-16,-2.6472914341622544e-17,7.876299193567148e-17,0.0,0.0,0.002207681738682907,0.34607740862711733,0.07558594909407403,0.006380685367868981,0.012553759594323755,0.557194515577883,3.657,EGM8,0.185
0.19EGM1,-4.3824593077308805e-17,-9.288379032774061e-17,7.895730852761802e-17,0.0,0.0,0.0022022485596705625,0.34573564440413057,0.07506184282370831,0.006336442261172408,0.012543667956317473,0.5581201539949506,3.648,EGM1,0.19
0.19EGM2,-1.3147377923192642e-16,5.3076451615851774e-17,0.0,0.0,0.0,0.0022022485596705625,0.34576820265424124,0.07515599148734403,0.0063350508041959686,0.012540913417797506,0.5579975930767007,3.648,EGM2,0.19
0.19EGM3,-1.3147377923192642e-16,7.961467742377767e-17,0.0,0.0,0.0,0.0022022485596705625,0.34576820265424124,0.07504535954799042,0.006445682743549572,0.012540913417797507,0.5579975930767007,3.648,EGM3,0.19
0.19EGM4,-4.3824593077308805e-17,1.3269112903962944e-17,-7.895730852761802e-17,0.0003175388703279048,0.0,0.0022022485596705625,0.34571113120789926,0.07507425312742039,0.006337489892964501,0.012536931190317941,0.5578204071513494,3.648,EGM4,0.19
0.19EGM5,-1.3147377923192642e-16,7.961467742377767e-17,0.0,0.0,0.0,0.0022022485596705625,0.34576820265424124,0.07504535954799042,0.006335050804195969,0.012651545357151111,0.5579975930767007,3.648,EGM5,0.19
0.19EGM6,-4.3824593077308805e-17,-3.9807338711888834e-17,0.0,0.0,0.00011063193935360596,0.0022022485596705625,0.34576820265424124,0.07504535954799042,0.0063350508041959686,0.012540913417797507,0.5579975930767007,3.648,EGM6,0.19
0.19EGM7,-1.3147377923192642e-16,5.3076451615851774e-17,0.0,0.0,0.0,0.0023128804990241642,0.34576820265424124,0.07504535954799042,0.0063350508041959686,0.012540913417797506,0.5579975930767007,3.648,EGM7,0.19
0.19EGM8,-1.3147377923192642e-16,1.0615290323170355e-16,0.0,0.0,0.0,0.0022022485596705625,0.3458788345935948,0.07504535954799042,0.0063350508041959686,0.012540913417797506,0.5579975930767007,3.648,EGM8,0.19
0.195EGM1,0.0,-1.8622702232239506e-16,0.0,0.0,0.0,0.0021968153806582185,0.3455979113520622,0.07451455602703155,0.00629024234045385,0.01252955317244595,0.5588709217272988,3.639,EGM1,0.195
0.195EGM2,-8.786596072878404e-17,-1.064154413270829e-16,0.0,0.0,0.0,0.0021968153806582185,0.3456167852300101,0.07456976162159025,0.006289435718812523,0.012527946460303871,0.5587992555885756,3.639,EGM2,0.195
0.195EGM3,0.0,3.990579049765608e-17,0.0,0.0,0.0,0.0021968153806582185,0.34561678523001,0.07450500074279415,0.00635419659760865,0.012527946460303871,0.5587992555885755,3.639,EGM3,0.195
0.195EGM4,-4.393298036439202e-17,-1.1971737149296825e-16,0.0,0.00018636264293337012,0.0,0.0021968153806582185,0.3455832420419114,0.07452198266338288,0.006290869269538784,0.012525611719091,0.5586951162824348,3.639,EGM4,0.195
0.195EGM5,-8.786596072878404e-17,2.6603860331770724e-17,0.0,0.0,0.0,0.0021968153806582185,0.34561678523001,0.07450500074279415,0.006289435718812523,0.012592707339099998,0.5587992555885755,3.639,EGM5,0.195
0.195EGM6,0.0,1.3301930165885362e-17,0.0,0.0,6.476087879613743e-05,0.0021968153806582185,0.34561678523001,0.07450500074279415,0.006289435718812523,0.012527946460303871,0.5587992555885755,3.639,EGM6,0.195
0.195EGM7,-8.786596072878404e-17,-1.5962316199062432e-16,0.0,0.0,0.0,0.002261576259454346,0.3456167852300101,0.07450500074279415,0.006289435718812523,0.012527946460303871,0.5587992555885756,3.639,EGM7,0.195
0.195EGM8,-8.786596072878404e-17,-1.5962316199062432e-16,0.0,0.0,0.0,0.0021968153806582185,0.34568154610880614,0.07450500074279415,0.006289435718812523,0.012527946460303871,0.5587992555885756,3.639,EGM8,0.195
0.2EGM1,-4.404190510909712e-17,0.0,-7.934883237155664e-17,0.0,0.0,0.002191382201645874,0.3454589249403059,0.07396790376916566,0.006244095985147306,0.012515369317742829,0.559622323785943,3.63,EGM1,0.2
0.2EGM2,4.404190510909712e-17,5.3339640632128737e-17,0.0,0.0,0.0,0.0021913822016458744,0.345464895920116,0.07398557017114993,0.0062438408006246495,0.012514857838010165,0.559599453068404,3.63,EGM2,0.2
0.2EGM3,0.0,1.3334910158032184e-17,-7.934883237155664e-17,0.0,0.0,0.002191382201645874,0.345464895920116,0.07396488083930358,0.006264530132470993,0.012514857838010165,0.5595994530684039,3.63,EGM3,0.2
0.2EGM4,8.808381021819424e-17,0.0,0.0,5.96929500176222e-05,0.0,0.0021913822016458744,0.34545413647235307,0.07397032802837071,0.006244300632114407,0.012514110789226764,0.5595660489262221,3.63,EGM4,0.2
0.2EGM5,-4.404190510909712e-17,-1.4668401173835402e-16,-7.934883237155664e-17,0.0,0.0,0.0021913822016458744,0.345464895920116,0.0739648808393036,0.0062438408006246495,0.01253554716985651,0.5595994530684041,3.63,EGM5,0.2
0.2EGM6,-4.404190510909712e-17,-1.3334910158032185e-16,0.0,0.0,2.0689331846347437e-05,0.0021913822016458744,0.345464895920116,0.0739648808393036,0.0062438408006246495,0.012514857838010165,0.559599453068404,3.63,EGM6,0.2
0.2EGM7,4.404190510909712e-17,8.00094609481931e-17,0.0,0.0,0.0,0.002212071533492219,0.345464895920116,0.0739648808393036,0.0062438408006246495,0.012514857838010165,0.559599453068404,3.63,EGM7,0.2
0.2EGM8,4.404190510909712e-17,8.00094609481931e-17,0.0,0.0,0.0,0.0021913822016458744,0.3454855852519623,0.0739648808393036,0.0062438408006246495,0.012514857838010165,0.559599453068404,3.63,EGM8,0.2
0.205EGM1,-1.3249070349117888e-16,2.6743493852849075e-17,0.0,0.0,0.0,0.002185345336076602,0.3451886178767216,0.07341917782055457,0.006197774576562291,0.012500653974578954,0.5605084304154565,3.62,EGM1,0.205
0.205EGM2,-4.4163567830392966e-17,5.348698770569815e-17,0.0,0.0,0.0,0.002185345336076602,0.3452393597571753,0.07357109835122941,0.0061956059973753,0.012496280040403363,0.5603123105176907,3.62,EGM2,0.205
0.205EGM3,-4.4163567830392966e-17,4.0115240779273613e-17,-7.956802804109133e-17,0.0,0.0,0.002185345336076602,0.3452393597571753,0.07339348871247543,0.006373215636129302,0.012496280040403365,0.5603123105176907,3.62,EGM3,0.205
0.205EGM4,1.3249070349117888e-16,1.3371746926424538e-17,0.0,0.0005136224126422954,0.0,0.002185345336076602,0.34514666316065196,0.07344041824810495,0.006199567614645458,0.012489861670899957,0.5600245215569295,3.62,EGM4,0.205
0.205EGM5,-8.832713566078593e-17,1.3371746926424538e-17,0.0,0.0,0.0,0.002185345336076602,0.3452393597571753,0.07339348871247543,0.0061956059973753,0.012673889679157365,0.5603123105176907,3.62,EGM5,0.205
0.205EGM6,0.0,-1.3371746926424538e-17,7.956802804109133e-17,0.0,0.00017760963875399917,0.002185345336076602,0.34523935975717523,0.0733934887124754,0.0061956059973753,0.012496280040403363,0.5603123105176907,3.62,EGM6,0.205
0.205EGM7,-4.4163567830392966e-17,1.069739754113963e-16,0.0,0.0,0.0,0.002362954974830603,0.3452393597571753,0.0733934887124754,0.0061956059973753,0.012496280040403363,0.5603123105176907,3.62,EGM7,0.205
0.205EGM8,-4.4163567830392966e-17,0.0,0.0,0.0,0.0,0.002185345336076602,0.3454169693959292,0.0733934887124754,0.0061956059973753,0.012496280040403363,0.5603123105176907,3.62,EGM8,0.205
0.21EGM1,-4.4273640417065227e-17,1.3405074459611416e-17,0.0,0.0,0.0,0.0021799121570642574,0.34504719307827103,0.07287376004550182,0.006151732431714398,0.012486319189568515,0.5612610830978305,3.611,EGM1,0.21
0.21EGM2,0.0,-2.6810148919222832e-17,0.0,0.0,0.0,0.0021799121570642574,0.3450862604434665,0.0729920829475685,0.006150062791679461,0.012482930281055456,0.5611087513791165,3.611,EGM2,0.21
0.21EGM3,-4.4273640417065227e-17,2.6810148919222832e-17,-7.976634215141252e-17,0.0,0.0,0.002179912157064258,0.3450862604434666,0.07285398139800392,0.006288164341244048,0.012482930281055456,0.5611087513791166,3.611,EGM3,0.21
0.21EGM4,-1.3282092125119568e-16,9.38355212172799e-17,0.0,0.0004004112387393723,0.0,0.0021799121570642574,0.3450138930452677,0.07289061886388255,0.006153155590609018,0.012477931975478522,0.5608840771289093,3.611,EGM4,0.21
0.21EGM5,-8.854728083413045e-17,-1.3405074459611416e-17,-7.976634215141252e-17,0.0,0.0,0.0021799121570642574,0.3450862604434665,0.07285398139800392,0.006150062791679462,0.012621031830620043,0.5611087513791165,3.611,EGM5,0.21
0.21EGM6,4.4273640417065227e-17,-1.3405074459611416e-17,0.0,0.0,0.00013810154956458485,0.002179912157064258,0.3450862604434665,0.07285398139800392,0.006150062791679462,0.012482930281055456,0.5611087513791165,3.611,EGM6,0.21
0.21EGM7,0.0,-2.6810148919222832e-17,0.0,0.0,0.0,0.0023180137066288443,0.3450862604434665,0.0728539813980039,0.006150062791679461,0.012482930281055456,0.5611087513791165,3.611,EGM7,0.21
0.21EGM8,0.0,2.6810148919222832e-17,0.0,0.0,0.0,0.0021799121570642574,0.34522436199303097,0.0728539813980039,0.006150062791679461,0.012482930281055456,0.5611087513791165,3.611,EGM8,0.21
0.215EGM1,-1.3315278918325032e-16,4.0315705613817457e-17,7.996564728171867e-17,0.0,0.0,0.0021744789780519134,0.34490446575231426,0.07232900170146715,0.006105745953586294,0.012471915503580372,0.562014392110951,3.602,EGM1,0.215
0.215EGM2,1.3315278918325032e-16,-8.063141122763491e-17,7.996564728171867e-17,0.0,0.0,0.0021744789780519134,0.34493263781420946,0.07241531757361795,0.006104541951161975,0.01246945614536004,0.5619035675375497,3.602,EGM2,0.215
0.215EGM3,-1.7753705224433376e-16,0.0,0.0,0.0,0.0,0.002174478978051913,0.34493263781420946,0.07231473902266276,0.00620512050211715,0.01246945614536004,0.5619035675375497,3.602,EGM3,0.215
0.215EGM4,-4.438426306108344e-17,1.2094711684145236e-16,0.0,0.00029237739764323537,0.0,0.0021744789780519134,0.34487972081072354,0.07234152933097655,0.006106803489586872,0.012465810358222234,0.5617392796347466,3.602,EGM4,0.215
0.215EGM5,-4.438426306108344e-17,-6.719284268969576e-17,0.0,0.0,0.0,0.0021744789780519134,0.3449326378142096,0.07231473902266278,0.006104541951161975,0.012570034696315216,0.5619035675375497,3.602,EGM5,0.215
0.215EGM6,-1.3315278918325032e-16,1.0750854830351323e-16,0.0,0.0,0.00010057855095516937,0.0021744789780519134,0.34493263781420946,0.07231473902266278,0.006104541951161975,0.012469456145360042,0.5619035675375497,3.602,EGM6,0.215
0.215EGM7,1.3315278918325032e-16,-8.063141122763491e-17,7.996564728171867e-17,0.0,0.0,0.002275057529007088,0.34493263781420946,0.07231473902266276,0.006104541951161975,0.01246945614536004,0.5619035675375497,3.602,EGM7,0.215
0.215EGM8,1.3315278918325032e-16,-1.3438568537939152e-16,7.996564728171867e-17,0.0,0.0,0.0021744789780519134,0.34503321636516465,0.07231473902266276,0.006104541951161975,0.01246945614536004,0.5619035675375497,3.602,EGM8,0.215
0.22EGM1,0.0,8.083338247757889e-17,-8.016595087914016e-17,0.0,0.0,0.002169045799039569,0.34476042029889603,0.07178491068624468,0.006059815808880455,0.012457442962166769,0.5627683644447236,3.593,EGM1,0.22
0.22EGM2,-1.3348631968774496e-16,8.083338247757889e-17,0.0,0.0,0.0,0.002169045799039569,0.34477847486796603,0.07184087218560306,0.006059044202421152,0.012455856735165955,0.5626967062097553,3.593,EGM2,0.22
0.22EGM3,4.4495439895914984e-17,-2.694446082585963e-17,-8.016595087914016e-17,0.0,0.0,0.002169045799039569,0.3447784748679661,0.07177577019377544,0.0061241461942487824,0.012455856735165957,0.5626967062097554,3.593,EGM3,0.22
0.22EGM4,-1.3348631968774496e-16,-2.694446082585963e-17,-8.016595087914016e-17,0.00018974213108495673,0.0,0.002169045799039569,0.3447440852140823,0.07179318065486849,0.006060513928946728,0.012453493334364536,0.5625899389375647,3.593,EGM4,0.22
0.22EGM5,0.0,2.694446082585963e-17,-8.016595087914016e-17,0.0,0.0,0.002169045799039569,0.344778474867966,0.07177577019377544,0.006059044202421152,0.012520958726993586,0.5626967062097553,3.593,EGM5,0.22
0.22EGM6,-8.899087979182997e-17,1.6166676495515778e-16,-8.016595087914016e-17,0.0,6.510199182763318e-05,0.0021690457990395685,0.344778474867966,0.07177577019377544,0.006059044202421151,0.012455856735165954,0.5626967062097553,3.593,EGM6,0.22
0.22EGM7,-1.3348631968774496e-16,8.083338247757889e-17,0.0,0.0,0.0,0.002234147790867199,0.34477847486796603,0.07177577019377544,0.006059044202421152,0.012455856735165955,0.5626967062097553,3.593,EGM7,0.22
0.22EGM8,-1.3348631968774496e-16,2.694446082585963e-17,0.0,0.0,0.0,0.002169045799039569,0.34484357685979367,0.07177577019377544,0.006059044202421152,0.012455856735165955,0.5626967062097553,3.593,EGM8,0.22
0.225EGM1,0.0,0.0,-8.036726046561122e-17,0.0,0.0,0.0021636126200272245,0.34461504115228025,0.07124149488030486,0.006013942662836954,0.012442901609029762,0.5635230070754723,3.584,EGM1,0.225
0.225EGM2,0.0,-5.402424539470628e-17,0.0,0.0,0.0,0.0021636126200272245,0.3446237543810674,0.07126881764595519,0.006013570281552888,0.012442131148794527,0.563488113922554,3.584,EGM2,0.225
0.225EGM3,-4.460717509654647e-17,5.402424539470628e-17,8.036726046561122e-17,0.0,0.0,0.0021636126200272245,0.3446237543810674,0.07123708363117434,0.006045304296333742,0.012442131148794527,0.563488113922554,3.584,EGM3,0.225
0.225EGM4,-4.460717509654647e-17,-2.701212269735314e-17,0.0,9.273119810335016e-05,0.0,0.0021636126200272245,0.3446069237543337,0.07124560447796474,0.006014289579823123,0.01244097737506614,0.5634358609946329,3.584,EGM4,0.225
0.225EGM5,8.921435019309294e-17,-5.402424539470628e-17,8.036726046561122e-17,0.0,0.0,0.0021636126200272245,0.3446237543810674,0.07123708363117434,0.006013570281552888,0.01247386516357538,0.563488113922554,3.584,EGM5,0.225
0.225EGM6,0.0,0.0,0.0,0.0,3.173401478085834e-05,0.002163612620027225,0.34462375438106746,0.07123708363117434,0.006013570281552888,0.012442131148794531,0.563488113922554,3.584,EGM6,0.225
0.225EGM7,0.0,-2.701212269735314e-17,0.0,0.0,0.0,0.0021953466348080776,0.3446237543810674,0.07123708363117434,0.006013570281552888,0.012442131148794527,0.563488113922554,3.584,EGM7,0.225
0.225EGM8,0.0,2.701212269735314e-17,0.0,0.0,0.0,0.0021636126200272245,0.34465548839584825,0.07123708363117434,0.006013570281552888,0.012442131148794527,0.563488113922554,3.584,EGM8,0.225
0.23EGM1,-4.4719472880006296e-17,-1.354006262200191e-16,0.0,0.0,0.0,0.0021581794410148797,0.3444683127801446,0.07069876214720136,0.005968127179267821,0.012428291486032693,0.56427832696629,3.575,EGM1,0.23
0.23EGM2,-8.943894576001259e-17,-2.7080125244003814e-17,0.0,0.0,0.0,0.0021581794410148797,0.3444684589056707,0.07069922573114619,0.005968120934233705,0.01242827848109798,0.564277736506788,3.575,EGM2,0.23
0.23EGM3,0.0,2.7080125244003814e-17,0.0,0.0,0.0,0.0021581794410148797,0.34446845890567074,0.07069868816818442,0.005968658497195466,0.01242827848109798,0.564277736506788,3.575,EGM3,0.23
0.23EGM4,0.0,-1.0832050097601526e-16,0.0,1.5749317371333408e-06,0.0,0.0021581794410148805,0.3444681726564532,0.07069883308766753,0.005968133167798759,0.012428258907407763,0.5642768478078721,3.575,EGM4,0.23
0.23EGM5,-8.943894576001259e-17,5.416025048800763e-17,0.0,0.0,0.0,0.0021581794410148797,0.34446845890567057,0.07069868816818442,0.005968120934233705,0.012428816044059739,0.564277736506788,3.575,EGM5,0.23
0.23EGM6,-8.943894576001259e-17,-1.354006262200191e-16,0.0,0.0,5.37562961759393e-07,0.0021581794410148797,0.3444684589056707,0.07069868816818442,0.0059681209342337055,0.01242827848109798,0.564277736506788,3.575,EGM6,0.23
