,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.005EGM3,0.002812303870925601,0.4407430948738835,0.09624309487388344,0.05416323312118159,0.013092929971988809,0.39294534328813646,0.005
0.005EGM4,0.002813041986858425,0.8294238927564792,0.09629874481941493,0.05419455153396697,0.013092929971988809,0.0041768389312911705,0.005
0.005EGM5,0.002812303870925601,0.8295115992307287,0.09624309487388344,0.05416323312118159,0.013092929971988809,0.004176838931291171,0.005
0.005EGM6,0.39158080822777086,0.4407430948738835,0.09624309487388344,0.05416323312118159,0.013092929971988809,0.004176838931291171,0.005
0.005EGM7,0.3914381899239226,0.440798744819415,0.09629874481941493,0.05419455153396697,0.013092929971988809,0.0041768389312911705,0.005
0.005EGM8,0.0028123038709256002,0.44074309487388347,0.09624309487388341,0.05418033139002799,0.013092929971988805,0.3929282450192901,0.005
0.005EGM9,0.0028114163620006965,0.44054401225581247,0.09624309487388344,0.05416323312118158,0.4014835158692669,0.004176838931291171,0.005
0.005EGM10,0.002813041986858425,0.440798744819415,0.48492389275647907,0.05419455153396697,0.013092929971988809,0.0041768389312911705,0.005
0.005EGM11,0.0028123038709256002,0.8294945009618823,0.09624309487388341,0.05418033139002799,0.013092929971988805,0.004176838931291171,0.005
0.005EGM12,0.0028114163620006965,0.4405440122558125,0.09624309487388343,0.05416323312118158,0.013092929971988803,0.3925674248285693,0.005
0.005EGM13,0.002813041986858425,0.440798744819415,0.09629874481941493,0.05419455153396697,0.013092929971988809,0.3928019868683554,0.005
0.005EGM14,0.002812303870925601,0.4407430948738835,0.4850115992307287,0.05416323312118159,0.013092929971988809,0.004176838931291171,0.005
0.005EGM15,0.002813041986858425,0.440798744819415,0.09629874481941493,0.05419455153396697,0.401718077909053,0.0041768389312911705,0.005
0.005EGM16,0.39120200225927887,0.4405440122558125,0.09624309487388343,0.05416323312118158,0.013092929971988803,0.004176838931291171,0.005
0.005EGM17,0.0028123038709256002,0.44074309487388347,0.48499450096188224,0.05418033139002799,0.013092929971988805,0.004176838931291171,0.005
0.005EGM18,0.0028114163620006965,0.8289345981530907,0.09624309487388343,0.05416323312118158,0.013092929971988803,0.004176838931291171,0.005
0.005EGM19,0.0028123038709256002,0.44074309487388347,0.09624309487388344,0.05418033139002799,0.40184433605998765,0.004176838931291171,0.005
0.005EGM20,0.3915637099589244,0.44074309487388347,0.09624309487388341,0.05418033139002799,0.013092929971988805,0.004176838931291171,0.005
0.01EGM1,0.0028139050830802152,0.4413133274438617,0.09613624411052846,0.05410310015463102,0.39726332695329003,0.008370096254607858,0.01
0.01EGM2,0.0028139050830802152,0.4413133274438617,0.09613624411052846,0.05410310015463102,0.013144446467475888,0.39248897674042194,0.01
0.01EGM3,0.0028138145263712595,0.8253734494588795,0.09613624411052846,0.05410310015463103,0.01314444646747589,0.008370096254607858,0.01
0.01EGM4,0.0028139801263651148,0.4413189853012951,0.48024620759341397,0.054106284256841476,0.013144446467475887,0.008370096254607858,0.01
0.01EGM5,0.0028139050830802157,0.44131332744386176,0.48025338340172996,0.05410484134924369,0.01314444646747589,0.008370096254607858,0.01
0.01EGM6,0.0028138145263712595,0.44129301410819044,0.48021667946121743,0.05410310015463103,0.01314444646747589,0.008370096254607858,0.01
0.01EGM7,0.3869327855688943,0.4413133274438617,0.09613624411052846,0.05410310015463102,0.013144446467475888,0.008370096254607858,0.01
0.01EGM8,0.0028139050830802157,0.44131332744386176,0.09613624411052846,0.05410484134924369,0.01314444646747589,0.39248723554580944,0.01
0.01EGM9,0.3869182857518172,0.4413189853012951,0.09614190196796178,0.054106284256841476,0.013144446467475887,0.008370096254607858,0.01
0.01EGM10,0.3868942498770603,0.44129301410819044,0.09613624411052846,0.05410310015463103,0.01314444646747589,0.008370096254607858,0.01
0.01EGM11,0.0028139050830802157,0.8254304667350633,0.09613624411052846,0.05410484134924369,0.01314444646747589,0.008370096254607858,0.01
0.01EGM12,0.0028139801263651148,0.8254232909267473,0.09614190196796178,0.054106284256841476,0.013144446467475887,0.008370096254607858,0.01
0.01EGM13,0.0028139801263651148,0.4413189853012951,0.09614190196796178,0.054106284256841476,0.013144446467475887,0.39247440188006,0.01
0.01EGM14,0.0028139050830802152,0.4413133274438617,0.48025512459634256,0.05410310015463102,0.013144446467475888,0.008370096254607858,0.01
0.01EGM15,0.0028139801263651148,0.4413189853012951,0.09614190196796178,0.054106284256841476,0.397248752092928,0.008370096254607858,0.01
0.01EGM16,0.38693104437428183,0.44131332744386176,0.09613624411052846,0.05410484134924369,0.01314444646747589,0.008370096254607858,0.01
0.01EGM17,0.0028139050830802157,0.44131332744386176,0.09613624411052846,0.05410484134924369,0.3972615857586774,0.008370096254607858,0.01
0.01EGM18,0.0028139050830802152,0.825432207929676,0.09613624411052846,0.05410310015463102,0.013144446467475888,0.008370096254607858,0.01
0.01EGM19,0.0028138145263712595,0.44129301410819044,0.09613624411052846,0.05410310015463103,0.01314444646747589,0.3924505316052969,0.01
0.01EGM20,0.002813814526371259,0.4412930141081904,0.09613624411052843,0.054103100154631024,0.3972248818181648,0.008370096254607858,0.01
0.015EGM1,0.0028138647104848464,0.8214754859505315,0.09595114144209699,0.053998928951546364,0.013185732492997206,0.012574846452342404,0.015
0.015EGM2,0.0028138647104848464,0.441669891442097,0.09595114144209699,0.053998928951546364,0.013185732492997206,0.39238044096077695,0.015
0.015EGM3,0.0028138647104848464,0.441669891442097,0.47575673595053153,0.053998928951546364,0.013185732492997206,0.012574846452342404,0.015
0.015EGM4,0.3824500749467489,0.44173598552164933,0.09601723552164931,0.05403612506461207,0.013185732492997208,0.012574846452342404,0.015
0.015EGM5,0.0028128038074768597,0.4414319137244394,0.095951141442097,0.05399892895154636,0.013185732492997206,0.39193112317133283,0.015
0.015EGM6,0.002814741352729812,0.44173598552164933,0.09601723552164931,0.05403612506461207,0.013185732492997208,0.3922101800463615,0.015
0.015EGM7,0.002814741352729812,0.44173598552164933,0.09601723552164931,0.05403612506461207,0.39282106608701634,0.012574846452342404,0.015
0.015EGM8,0.0028138647104848464,0.441669891442097,0.09595114144209699,0.053998928951546364,0.3929913270014317,0.012574846452342404,0.015
0.015EGM9,0.002813864710484846,0.44166989144209684,0.09595114144209697,0.05401929568526609,0.392970960267712,0.012574846452342404,0.015
0.015EGM10,0.002814741352729812,0.44173598552164933,0.4756525691156684,0.05403612506461207,0.013185732492997208,0.012574846452342404,0.015
0.015EGM11,0.0028128038074768597,0.8207881904434299,0.095951141442097,0.05399892895154636,0.013185732492997206,0.012574846452342405,0.015
0.015EGM12,0.3825990924851997,0.441669891442097,0.09595114144209699,0.05401929568526609,0.013185732492997206,0.012574846452342404,0.015
0.015EGM13,0.0028128038074768597,0.4414319137244394,0.4753074181610874,0.05399892895154636,0.013185732492997206,0.012574846452342405,0.015
0.015EGM14,0.0028138647104848464,0.441669891442097,0.47573636921681184,0.05401929568526609,0.013185732492997206,0.012574846452342404,0.015
0.015EGM15,0.0028138647104848464,0.441669891442097,0.09595114144209699,0.05401929568526609,0.013185732492997206,0.3923600742270572,0.015
0.015EGM16,0.00281280380747686,0.44143191372443946,0.09595114144209703,0.053998928951546364,0.3925420092119876,0.012574846452342404,0.015
0.015EGM17,0.3826194592189194,0.441669891442097,0.09595114144209699,0.053998928951546364,0.013185732492997206,0.012574846452342404,0.015
0.015EGM18,0.0028138647104848464,0.8214551192168118,0.09595114144209699,0.05401929568526609,0.013185732492997206,0.012574846452342404,0.015
0.015EGM19,0.38216908052646725,0.4414319137244394,0.095951141442097,0.05399892895154636,0.013185732492997206,0.012574846452342405,0.015
0.015EGM20,0.002814741352729812,0.8213713191156685,0.09601723552164931,0.05403612506461207,0.013185732492997208,0.012574846452342404,0.015
0.02EGM1,0.002815387459736829,0.4422342083339772,0.09583837500064389,0.05393546678769266,0.013237431061313419,0.3919391313566352,0.02
0.02EGM2,0.0028157061454767876,0.44225823551355925,0.09586240218022594,0.05394898869002398,0.013237431061313426,0.3918772364093999,0.02
0.02EGM3,0.0028157061454767876,0.8173361732024518,0.09586240218022594,0.05394898869002398,0.013237431061313426,0.01679929872050757,0.02
0.02EGM4,0.0028153874597368293,0.8173666250932224,0.09583837500064388,0.05394288266457514,0.01323743106131342,0.016799298720507568,0.02
0.02EGM5,0.002815387459736829,0.4422342083339772,0.09583837500064389,0.05393546678769266,0.3883772636974411,0.01679929872050757,0.02
0.02EGM6,0.3779552200958645,0.4422342083339772,0.09583837500064389,0.05393546678769266,0.013237431061313419,0.01679929872050757,0.02
0.02EGM7,0.002815387459736829,0.8173740409701049,0.09583837500064389,0.05393546678769266,0.013237431061313419,0.01679929872050757,0.02
0.02EGM8,0.0028150004102180316,0.44214738686169314,0.47081477378955816,0.053935466787692676,0.01323743106131342,0.01679929872050757,0.02
0.02EGM9,0.0028153874597368297,0.44223420833397725,0.09583837500064389,0.05394288266457515,0.38836984782055867,0.01679929872050757,0.02
0.02EGM10,0.0028150004102180316,0.44214738686169314,0.09583837500064388,0.053935466787692676,0.01323743106131342,0.3917756975094218,0.02
0.02EGM11,0.0028150004102180316,0.8171237856506074,0.09583837500064388,0.053935466787692676,0.01323743106131342,0.01679929872050757,0.02
0.02EGM12,0.0028153874597368293,0.44223420833397725,0.4709707917598891,0.05394288266457514,0.01323743106131342,0.016799298720507568,0.02
0.02EGM13,0.002815387459736829,0.4422342083339772,0.4709782076367716,0.05393546678769266,0.013237431061313419,0.01679929872050757,0.02
0.02EGM14,0.0028153874597368293,0.44223420833397725,0.09583837500064388,0.05394288266457514,0.01323743106131342,0.39193171547975275,0.02
0.02EGM15,0.0028150004102180325,0.44214738686169325,0.09583837500064389,0.05393546678769268,0.3882138298502277,0.01679929872050757,0.02
0.02EGM16,0.37794780421898205,0.44223420833397725,0.09583837500064388,0.05394288266457514,0.01323743106131342,0.016799298720507568,0.02
0.02EGM17,0.0028157061454767876,0.44225823551355925,0.4709403398691184,0.05394898869002398,0.013237431061313426,0.01679929872050757,0.02
0.02EGM18,0.3778936438343692,0.44225823551355925,0.09586240218022594,0.05394898869002398,0.013237431061313426,0.01679929872050757,0.02
0.02EGM19,0.37779139919913224,0.44214738686169314,0.09583837500064388,0.053935466787692676,0.01323743106131342,0.01679929872050757,0.02
0.02EGM20,0.0028157061454767876,0.44225823551355925,0.09586240218022594,0.05394898869002398,0.3883153687502057,0.01679929872050757,0.02
0.025EGM1,0.3730036822851425,0.442253793508542,0.09564783670560431,0.05382823654840887,0.013278862745098048,0.0210319601846855,0.025
0.025EGM2,0.0028137969741630514,0.8124436788195215,0.09564783670560431,0.05382823654840887,0.013278862745098048,0.0210319601846855,0.025
0.025EGM3,0.0028152749914266122,0.8133695541967142,0.09564783670560431,0.05385651117647056,0.013278862745098046,0.021031960184685495,0.025
0.025EGM4,0.002813796974163052,0.442253793508542,0.09564783670560434,0.05382823654840887,0.38346874805607756,0.0210319601846855,0.025
0.025EGM5,0.0028137969741630514,0.442253793508542,0.09564783670560431,0.05382823654840887,0.013278862745098048,0.391221845495665,0.025
0.025EGM6,0.0028164884894887067,0.4426768278901932,0.4663161351665686,0.053879725523965145,0.013278862745098052,0.021031960184685495,0.025
0.025EGM7,0.0028152749914266127,0.44258533670560435,0.09564783670560432,0.053828236548408875,0.01327886274509805,0.39184445230385706,0.025
0.025EGM8,0.0028152749914266127,0.8133978288247758,0.09564783670560432,0.053828236548408875,0.01327886274509805,0.021031960184685495,0.025
0.025EGM9,0.3735994924825364,0.44258533670560424,0.09564783670560431,0.05385651117647056,0.013278862745098046,0.021031960184685495,0.025
0.025EGM10,0.37362776711059825,0.44258533670560435,0.09564783670560432,0.053828236548408875,0.01327886274509805,0.021031960184685495,0.025
0.025EGM11,0.0028164884894887067,0.4426768278901932,0.09573932789019324,0.053879725523965145,0.013278862745098052,0.3916087674610609,0.025
0.025EGM12,0.0028164884894887067,0.4426768278901932,0.09573932789019324,0.053879725523965145,0.3838556700214734,0.021031960184685495,0.025
0.025EGM13,0.0028152749914266127,0.44258533670560435,0.09564783670560432,0.05385651117647056,0.38406308023620794,0.021031960184685495,0.025
0.025EGM14,0.0028152749914266127,0.44258533670560435,0.46646032882477584,0.053828236548408875,0.01327886274509805,0.021031960184685495,0.025
0.025EGM15,0.0028152749914266122,0.44258533670560424,0.09564783670560431,0.05385651117647056,0.013278862745098046,0.3918161776757953,0.025
0.025EGM16,0.0028152749914266127,0.44258533670560435,0.09564783670560432,0.053828236548408875,0.3840913548642696,0.021031960184685495,0.025
0.025EGM17,0.0028152749914266122,0.44258533670560424,0.46643205419671413,0.05385651117647056,0.013278862745098046,0.021031960184685495,0.025
0.025EGM18,0.0028164884894887067,0.8132536351665686,0.09573932789019324,0.053879725523965145,0.013278862745098052,0.021031960184685495,0.025
0.025EGM19,0.37339329576586405,0.4426768278901932,0.09573932789019324,0.053879725523965145,0.013278862745098052,0.021031960184685495,0.025
0.025EGM20,0.0028137969741630514,0.442253793508542,0.46583772201658374,0.05382823654840887,0.013278862745098048,0.0210319601846855,0.025
0.03EGM1,0.0028167187603923985,0.4431436989114664,0.4616598083096382,0.0537614232345596,0.013330743386243394,0.025287607397699138,0.03
0.03EGM2,0.002817479426505671,0.4432010490185278,0.46156942231482456,0.05379369845619876,0.013330743386243397,0.025287607397699145,0.03
0.03EGM3,0.36894741149189764,0.4431436989114664,0.09552911557813308,0.0537614232345596,0.013330743386243394,0.025287607397699138,0.03
0.03EGM4,0.0028167187603923994,0.4431436989114664,0.09552911557813308,0.053779175175872995,0.013330743386243396,0.3914005481878909,0.03
0.03EGM5,0.0028157889910910426,0.44293513660688305,0.09552911557813308,0.05376142323455961,0.37907094673348113,0.025287607397699145,0.03
0.03EGM6,0.002817479426505671,0.4432010490185278,0.09558646568519451,0.05379369845619876,0.013330743386243397,0.39127056402732924,0.03
0.03EGM7,0.36892965955058427,0.4431436989114664,0.09552911557813308,0.053779175175872995,0.013330743386243396,0.025287607397699138,0.03
0.03EGM8,0.0028167187603923985,0.4431436989114664,0.09552911557813308,0.0537614232345596,0.013330743386243394,0.3914183001292043,0.03
0.03EGM9,0.36880043605613566,0.4432010490185278,0.09558646568519451,0.05379369845619876,0.013330743386243397,0.025287607397699145,0.03
0.03EGM10,0.36855599233832875,0.4429351366068832,0.0955291155781331,0.05376142323455961,0.013330743386243396,0.025287607397699145,0.03
0.03EGM11,0.002817479426505671,0.4432010490185278,0.09558646568519451,0.05379369845619876,0.37931370001587345,0.025287607397699145,0.03
0.03EGM12,0.0028157889910910426,0.8086753399541209,0.0955291155781331,0.05376142323455961,0.013330743386243396,0.025287607397699145,0.03
0.03EGM13,0.002817479426505671,0.8091840056481578,0.09558646568519451,0.05379369845619876,0.013330743386243397,0.025287607397699145,0.03
0.03EGM14,0.0028167187603923985,0.8092743916429717,0.09552911557813308,0.0537614232345596,0.013330743386243394,0.025287607397699138,0.03
0.03EGM15,0.0028157889910910426,0.4429351366068832,0.0955291155781331,0.05376142323455961,0.013330743386243396,0.3910278107449369,0.03
0.03EGM16,0.0028167187603923985,0.4431436989114664,0.09552911557813308,0.0537614232345596,0.37946143611774863,0.025287607397699138,0.03
0.03EGM17,0.0028167187603923994,0.4431436989114664,0.46164205636832495,0.053779175175872995,0.013330743386243396,0.025287607397699138,0.03
0.03EGM18,0.0028167187603923994,0.4431436989114664,0.09552911557813308,0.053779175175873,0.3794436841764353,0.025287607397699138,0.03
0.03EGM19,0.0028167187603923994,0.8092566397016582,0.09552911557813308,0.053779175175872995,0.013330743386243396,0.025287607397699138,0.03
0.03EGM20,0.0028157889910910426,0.4429351366068832,0.4612693189253709,0.05376142323455961,0.013330743386243396,0.025287607397699145,0.03
0.035EGM1,0.3642585108309162,0.44369894945107025,0.09540728278440357,0.053692858751910495,0.013382725178960485,0.029559673002738304,0.035
0.035EGM2,0.0028181212576117182,0.44369894945107025,0.45684767235770796,0.053692858751910495,0.013382725178960485,0.029559673002738304,0.035
0.035EGM3,0.0028181212576117182,0.805130844379908,0.09540728278440357,0.0537013533963772,0.013382725178960485,0.029559673002738304,0.035
0.035EGM4,0.0028176754785645725,0.4435989539949156,0.4566610109553084,0.0536928587519105,0.013382725178960487,0.029559673002738308,0.035
0.035EGM5,0.0028181212576117182,0.44369894945107025,0.45683917771324134,0.0537013533963772,0.013382725178960485,0.029559673002738304,0.035
0.035EGM6,0.0028181212576117182,0.44369894945107025,0.09540728278440357,0.0537013533963772,0.013382725178960485,0.3909915679315762,0.035
0.035EGM7,0.0028181212576117182,0.44369894945107025,0.09540728278440357,0.053692858751910495,0.013382725178960485,0.3910000625760429,0.035
0.035EGM8,0.0028181212576117182,0.44369894945107025,0.09540728278440357,0.053692858751910495,0.3748231147522649,0.029559673002738304,0.035
0.035EGM9,0.36425001618644953,0.44369894945107025,0.09540728278440357,0.0537013533963772,0.013382725178960485,0.029559673002738304,0.035
0.035EGM10,0.0028181212576117182,0.8051393390243746,0.09540728278440357,0.053692858751910495,0.013382725178960485,0.029559673002738304,0.035
0.035EGM11,0.0028176754785645725,0.4435989539949156,0.09540728278440358,0.0536928587519105,0.013382725178960487,0.39081340117364316,0.035
0.035EGM12,0.0028176754785645725,0.8048526821658204,0.09540728278440358,0.0536928587519105,0.013382725178960487,0.029559673002738308,0.035
0.035EGM13,0.364188291944453,0.44372634900008695,0.09543468233342016,0.053708278540340465,0.013382725178960483,0.029559673002738308,0.035
0.035EGM14,0.0028184846729482154,0.44372634900008695,0.09543468233342016,0.053708278540340465,0.013382725178960483,0.3909294802742432,0.035
0.035EGM15,0.002817675478564572,0.44359895399491567,0.09540728278440355,0.05369285875191049,0.3746364533498651,0.029559673002738308,0.035
0.035EGM16,0.3640714036494693,0.4435989539949156,0.09540728278440358,0.0536928587519105,0.013382725178960487,0.029559673002738308,0.035
0.035EGM17,0.0028184846729482154,0.44372634900008695,0.456804489604925,0.053708278540340465,0.013382725178960483,0.029559673002738308,0.035
0.035EGM18,0.0028181212576117182,0.4436989494510703,0.09540728278440357,0.0537013533963772,0.37481462010779826,0.029559673002738304,0.035
0.035EGM19,0.0028184846729482154,0.8050961562715917,0.09543468233342016,0.053708278540340465,0.013382725178960483,0.029559673002738308,0.035
0.035EGM20,0.0028184846729482154,0.44372634900008695,0.09543468233342016,0.053708278540340465,0.3747525324504653,0.029559673002738308,0.035
0.04EGM1,0.002819504077861913,0.4442527164537237,0.45202135497399876,0.05362345937136258,0.013434808123249306,0.033848156999802974,0.04
0.04EGM2,0.0028194555689500535,0.8009755106331305,0.09528232711524336,0.05362253679221659,0.01343480812324931,0.03384815699980298,0.04
0.04EGM3,0.002819504077861913,0.8009901049739987,0.09528396645372371,0.05362345937136258,0.013434808123249306,0.033848156999802974,0.04
0.04EGM4,0.35954989301301327,0.4442450731890675,0.09528232711524336,0.05362253679221659,0.01343480812324931,0.03384815699980298,0.04
0.04EGM5,0.0028194555689500535,0.4442450731890675,0.09528232711524336,0.05362253679221659,0.01343480812324931,0.39057859444386606,0.04
0.04EGM6,0.0028194823344111315,0.44425107711524336,0.09528232711524334,0.053622536792216575,0.013434808123249311,0.39058976851963556,0.04
0.04EGM7,0.002819504077861913,0.4442527164537237,0.09528396645372371,0.05362345937136258,0.013434808123249306,0.3905855455200779,0.04
0.04EGM8,0.0028194823344111315,0.44425107711524336,0.45202393863507595,0.053622536792216575,0.013434808123249311,0.03384815699980299,0.04
0.04EGM9,0.3595610938542438,0.44425107711524336,0.09528232711524334,0.053622536792216575,0.013434808123249311,0.03384815699980299,0.04
0.04EGM10,0.0028194555689500535,0.4442450731890675,0.45201276455930656,0.05362253679221659,0.01343480812324931,0.03384815699980298,0.04
0.04EGM11,0.3595605848084772,0.44425107711524336,0.09528232711524334,0.05362304583798318,0.013434808123249311,0.03384815699980299,0.04
0.04EGM12,0.002819504077861913,0.4442527164537237,0.09528396645372371,0.05362345937136258,0.3701721966435243,0.033848156999802974,0.04
0.04EGM13,0.0028194823344111315,0.800992688635076,0.09528232711524334,0.053622536792216575,0.013434808123249311,0.03384815699980299,0.04
0.04EGM14,0.002819455568950053,0.4442450731890675,0.09528232711524336,0.053622536792216575,0.37016524556731245,0.03384815699980298,0.04
0.04EGM15,0.0028194823344111324,0.44425107711524336,0.45202342958930947,0.05362304583798318,0.013434808123249311,0.03384815699980299,0.04
0.04EGM16,0.0028194823344111315,0.44425107711524336,0.09528232711524334,0.053622536792216575,0.37017641964308196,0.03384815699980299,0.04
0.04EGM17,0.0028194823344111324,0.8009921795893095,0.09528232711524334,0.05362304583798318,0.013434808123249311,0.03384815699980299,0.04
0.04EGM18,0.0028194823344111324,0.44425107711524336,0.09528232711524334,0.05362304583798318,0.013434808123249311,0.3905892594738691,0.04
0.04EGM19,0.0028194823344111324,0.44425107711524336,0.09528232711524334,0.05362304583798318,0.3701759105973153,0.03384815699980299,0.04
0.04EGM20,0.35955689259813695,0.4442527164537237,0.09528396645372371,0.05362345937136258,0.013434808123249306,0.033848156999802974,0.04
0.045EGM1,0.002819220743668848,0.7969764240592685,0.09508054579610284,0.05350897925707676,0.013476547307812023,0.03813828283607021,0.045
0.045EGM2,0.002820329695802435,0.7968446530495626,0.09516415478364347,0.05355603232710866,0.013476547307812023,0.03813828283607021,0.045
0.045EGM3,0.002819220743668848,0.44459096246276947,0.4474660073926019,0.05350897925707676,0.013476547307812023,0.03813828283607021,0.045
0.045EGM4,0.002820329695802435,0.4446745714503102,0.09516415478364347,0.05355603232710866,0.013476547307812023,0.3903083644353226,0.045
0.045EGM5,0.3552046823401679,0.44459096246276947,0.09508054579610284,0.05350897925707676,0.013476547307812023,0.03813828283607021,0.045
0.045EGM6,0.002819220743668848,0.44459096246276947,0.09508054579610284,0.05350897925707676,0.36586200890431103,0.03813828283607021,0.045
0.045EGM7,0.3551786874735099,0.44459096246276947,0.09508054579610285,0.05353497412373481,0.013476547307812023,0.0381382828360702,0.045
0.045EGM8,0.002819220743668848,0.44459096246276947,0.09508054579610284,0.05350897925707676,0.013476547307812023,0.39052374443256915,0.045
0.045EGM9,0.0028178518204833827,0.7960992165086684,0.09508054579610285,0.05350897925707676,0.01347654730781202,0.03813828283607021,0.045
0.045EGM10,0.002819220743668848,0.7969504291926105,0.09508054579610285,0.05353497412373481,0.013476547307812023,0.0381382828360702,0.045
0.045EGM11,0.002820329695802435,0.4446745714503102,0.09516415478364347,0.05355603232710866,0.3656466289070645,0.03813828283607021,0.045
0.045EGM12,0.3549904112950549,0.4446745714503102,0.09516415478364347,0.05355603232710866,0.013476547307812023,0.03813828283607021,0.045
0.045EGM13,0.0028178518204833827,0.4442838908333431,0.4468958714714281,0.05350897925707676,0.01347654730781202,0.03813828283607021,0.045
0.045EGM14,0.0028178518204833836,0.4442838908333433,0.09508054579610288,0.053508979257076775,0.36529187298313737,0.0381382828360702,0.045
0.045EGM15,0.0028178518204833827,0.4442838908333431,0.09508054579610285,0.05350897925707676,0.01347654730781202,0.3899536085113954,0.045
0.045EGM16,0.002819220743668848,0.4445909624627694,0.09508054579610284,0.053534974123734806,0.365836014037653,0.03813828283607021,0.045
0.045EGM17,0.002819220743668848,0.44459096246276947,0.4474400125259439,0.05353497412373481,0.013476547307812023,0.0381382828360702,0.045
0.045EGM18,0.002819220743668848,0.44459096246276947,0.09508054579610285,0.05353497412373481,0.013476547307812023,0.39049774956591116,0.045
0.045EGM19,0.3546331774958087,0.4442838908333431,0.09508054579610285,0.05350897925707676,0.01347654730781202,0.03813828283607021,0.045
0.045EGM20,0.002820329695802435,0.4446745714503102,0.4473342363828959,0.05355603232710866,0.013476547307812023,0.03813828283607021,0.045
0.05EGM1,0.0028205017677509973,0.4451370545854276,0.09494955458542763,0.05343526064391367,0.013528812324929982,0.39012881609254946,0.05
0.05EGM2,0.0028205017677509973,0.4451370545854277,0.44259992595847314,0.05345574358543416,0.013528812324929983,0.04245796177798336,0.05
0.05EGM3,0.0028205017677509973,0.7928079088999938,0.09494955458542763,0.05343526064391367,0.013528812324929982,0.04245796177798336,0.05
0.05EGM4,0.350491356082317,0.4451370545854276,0.09494955458542763,0.05343526064391367,0.013528812324929982,0.04245796177798336,0.05
0.05EGM5,0.002819421020035367,0.7921167056375407,0.09494955458542763,0.053435260643913664,0.013528812324929983,0.042457961777983354,0.05
0.05EGM6,0.0028205017677509973,0.4451370545854276,0.09494955458542763,0.05343526064391367,0.361199666639496,0.04245796177798336,0.05
0.05EGM7,0.0028205017677509973,0.7927874259584733,0.09494955458542764,0.05345574358543416,0.013528812324929983,0.04245796177798336,0.05
0.05EGM8,0.0028205017677509973,0.4451370545854277,0.09494955458542764,0.05345574358543416,0.36117918369797547,0.04245796177798336,0.05
