,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.085EGM4,0.00460019807788141,0.6924131981265207,0.171871531459854,0.014508756972466227,0.025409043386242045,0.0911972719770885,0.085
0.085EGM5,0.0045987032042642565,0.6923004927483117,0.17175882608164506,0.014499242802620677,0.025645463186122586,0.0911972719770885,0.085
0.085EGM6,0.004598703204264256,0.6923004927483116,0.17175882608164506,0.014499242802620677,0.025409043386242045,0.09143369177696904,0.085
0.085EGM7,0.0048351230041447976,0.6923004927483116,0.17175882608164506,0.014499242802620677,0.025409043386242045,0.09119727197708848,0.085
0.085EGM8,0.004598703204264256,0.6925369125481923,0.17175882608164506,0.014499242802620677,0.025409043386242045,0.09119727197708848,0.085
0.09EGM1,0.004569809301767065,0.6892511294450064,0.17002130293154258,0.014352567545207504,0.025290201719575387,0.0963357361293141,0.09
0.09EGM2,0.004570224297021741,0.6893442195982092,0.17010705071072463,0.014352567545207504,0.025290201719575387,0.0963357361293141,0.09
0.09EGM3,0.004570224297021741,0.6893442195982092,0.1700213029315426,0.014438315324389548,0.025290201719575387,0.09633573612931409,0.09
0.09EGM4,0.004570766477045975,0.6893850970369355,0.17006218037026882,0.014356018266912832,0.025290201719575387,0.0963357361293141,0.09
0.09EGM5,0.004570224297021741,0.6893442195982092,0.1700213029315426,0.014352567545207504,0.025375949498757433,0.09633573612931409,0.09
0.09EGM6,0.004570224297021741,0.6893442195982094,0.17002130293154263,0.014352567545207504,0.025290201719575387,0.09642148390849616,0.09
0.09EGM7,0.004655972076203787,0.6893442195982092,0.17002130293154258,0.014352567545207504,0.025290201719575387,0.0963357361293141,0.09
0.09EGM8,0.004570224297021741,0.6894299673773914,0.17002130293154258,0.014352567545207504,0.025290201719575387,0.0963357361293141,0.09
0.095EGM1,0.004538682709172544,0.6858536631738343,0.16820645936232653,0.014199365184903003,0.025158482142855817,0.10142256443861948,0.095
0.095EGM2,0.0045401161598415205,0.6861752093623268,0.16850426271150623,0.014199365184903003,0.025158482142855817,0.10142256443861948,0.095
0.095EGM3,0.0045401161598415205,0.6861752093623268,0.16820645936232653,0.01449716853408271,0.02515848214285582,0.10142256443861948,0.095
0.095EGM4,0.0045419991593619235,0.6863171773325141,0.1683484273325141,0.014211349594187251,0.02515848214285582,0.1014225644386195,0.095
0.095EGM5,0.004540116159841521,0.6861752093623268,0.16820645936232656,0.014199365184903006,0.02545628549203553,0.1014225644386195,0.095
0.095EGM6,0.004540116159841521,0.6861752093623268,0.16820645936232653,0.014199365184903006,0.02515848214285582,0.1017203677877992,0.095
0.095EGM7,0.004837919509021227,0.6861752093623268,0.16820645936232653,0.014199365184903003,0.025158482142855817,0.10142256443861948,0.095
0.095EGM8,0.0045401161598415205,0.6864730127115063,0.16820645936232653,0.014199365184903003,0.025158482142855817,0.10142256443861948,0.095
0.1EGM1,0.004511199570658898,0.6830774101726343,0.16649088145895782,0.014054542463793292,0.025040228571427257,0.10650939274792487,0.1
0.1EGM2,0.004511928324514876,0.6832408814589579,0.16664302643343426,0.014054542463793297,0.025040228571427254,0.10650939274792487,0.1
