,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.2EGM4,17.66111111111039,25.45907356233703,1.8762702355092156,0.00033069262900849926,0.000330554372909976,8.664301268860747e-05,0.002248177634851836,0.00016568508551898756,0.0001949236300223383,3.502774504935902e-05,0.000330554372909976,0.2,3.179,EGM4
0.2EGM5,17.66111111111039,25.460326527099404,1.8756358966374127,0.00033058082678234395,0.00033058082678234395,8.664301268860745e-05,0.0022482882786012694,0.00016562906987250251,0.00019485772926176767,3.6301376932470496e-05,0.00033058082678234395,0.2,3.179,EGM5
0.2EGM6,17.661111111110387,25.460326527099404,1.8756358966374125,0.00033058082678234395,0.00033058082678234395,8.664301268860747e-05,0.0022482882786012694,0.0001656290698725025,0.00019485772926176767,3.5030548278034276e-05,0.0003317552382193023,0.2,3.179,EGM6
0.2EGM7,17.66111111111039,25.460326527099404,1.8756358966374125,0.00033058082678234395,0.00033058082678234395,9.431519806368676e-05,0.002248288278601269,0.00016562906987250251,0.00019485772926176767,3.503054827803428e-05,0.00033058082678234395,0.2,3.179,EGM7
0.2EGM8,17.66111111111039,25.460326527099404,1.8756358966374125,0.00033058082678234395,0.00033058082678234395,8.664301268860747e-05,0.0022493049415248183,0.00016562906987250251,0.00019485772926176767,3.503054827803428e-05,0.00033058082678234395,0.2,3.179,EGM8
0.205EGM1,17.677777777777056,25.497913354800925,1.8705408468489044,0.0003317563011392397,0.0003317563011392397,8.680661865568564e-05,0.0022537322304159225,0.00016533502707424916,0.0001945117965579402,3.518828500750059e-05,0.0003317563011392397,0.205,3.182,EGM1
0.205EGM2,17.677777777777056,25.500299500982283,1.8693328118569492,0.0003315420458765155,0.0003315420458765155,8.680661865568564e-05,0.0022539431392256198,0.00016742173567110388,0.00019438617671008396,3.516555966596764e-05,0.0003315420458765155,0.205,3.182,EGM2
0.205EGM3,17.677777777777056,25.500299500982283,1.8693328118569492,0.0003315420458765155,0.0003315420458765155,8.680661865568564e-05,0.0022539431392256198,0.00016522825020357136,0.00019458997395906854,3.516555966596764e-05,0.0003315420458765155,0.205,3.182,EGM3
0.205EGM4,17.677777777777056,25.4975962363805,1.8707013944932442,0.00033178477562710373,0.00033148491793157916,8.680661865568564e-05,0.0022537042006710952,0.0001653492177021461,0.00019452849141428951,3.515950029527473e-05,0.00033148491793157916,0.205,3.182,EGM4
0.205EGM5,17.677777777777056,25.500299500982283,1.8693328118569492,0.0003315420458765156,0.0003315420458765156,8.680661865568565e-05,0.0022539431392256198,0.0001652282502035714,0.00019438617671008396,3.790741650038328e-05,0.0003315420458765156,0.205,3.182,EGM5
0.205EGM6,17.677777777777056,25.500299500982283,1.8693328118569492,0.0003315420458765156,0.0003315420458765156,8.680661865568565e-05,0.0022539431392256198,0.00016522825020357136,0.00019438617671008396,3.516555966596765e-05,0.00033401407841163774,0.205,3.182,EGM6
0.205EGM7,17.677777777777056,25.500299500982283,1.8693328118569492,0.0003315420458765155,0.0003315420458765155,0.00010335962431237447,0.0022539431392256198,0.00016522825020357136,0.00019438617671008396,3.516555966596764e-05,0.0003315420458765155,0.205,3.182,EGM7
0.205EGM8,17.677777777777056,25.500299500982283,1.8693328118569492,0.0003315420458765155,0.0003315420458765155,8.680661865568564e-05,0.002256136624693152,0.00016522825020357136,0.00019438617671008396,3.516555966596764e-05,0.0003315420458765155,0.205,3.182,EGM8
0.21EGM1,17.699999999999275,25.546236247795314,1.8646551276831402,0.00033280553544724403,0.00033280553544724403,8.702499999999287e-05,0.002260841907929793,0.00016502197879995114,0.00019414350447053078,3.534394786449587e-05,0.00033280553544724403,0.21,3.186,EGM1
0.21EGM2,17.699999999999275,25.547453127813384,1.8640390574464027,0.0003326955786075225,0.0003326955786075225,8.702499999999287e-05,0.002260949601811392,0.0001660899477775548,0.0001940793606870587,3.5332270448117446e-05,0.0003326955786075225,0.21,3.186,EGM2
0.21EGM3,17.699999999999275,25.547453127813384,1.8640390574464027,0.0003326955786075225,0.0003326955786075225,8.702499999999287e-05,0.002260949601811392,0.00016496745658399988,0.0001941836516069859,3.5332270448117446e-05,0.0003326955786075225,0.21,3.186,EGM3
0.21EGM4,17.699999999999275,25.54607005513536,1.864739266094357,0.00033282055255608146,0.0003326663134650862,8.702499999999287e-05,0.002260827199879387,0.0001650294250493438,0.00019415226476393393,3.532916248999071e-05,0.0003326663134650862,0.21,3.186,EGM4
0.21EGM5,17.699999999999275,25.547453127813384,1.8640390574464027,0.0003326955786075225,0.0003326955786075225,8.702499999999287e-05,0.002260949601811392,0.00016496745658399988,0.0001940793606870587,3.6735384440061084e-05,0.0003326955786075225,0.21,3.186,EGM5
0.21EGM6,17.699999999999275,25.547453127813384,1.8640390574464027,0.00033269557860752256,0.00033269557860752256,8.702499999999286e-05,0.002260949601811392,0.0001649674565839999,0.0001940793606870587,3.5332270448117446e-05,0.0003339304932203077,0.21,3.186,EGM6
0.21EGM7,17.699999999999275,25.547453127813384,1.8640390574464027,0.0003326955786075225,0.0003326955786075225,9.549581202565881e-05,0.002260949601811392,0.00016496745658399988,0.0001940793606870587,3.5332270448117446e-05,0.0003326955786075225,0.21,3.186,EGM7
0.21EGM8,17.699999999999275,25.547453127813384,1.8640390574464027,0.0003326955786075225,0.0003326955786075225,8.702499999999287e-05,0.0022620720930049466,0.00016496745658399988,0.0001940793606870587,3.5332270448117446e-05,0.0003326955786075225,0.21,3.186,EGM8
0.215EGM1,17.722222222221497,25.59461544715947,1.8587409022735097,0.00033386301556759853,0.00033386301556759853,8.724365569272259e-05,0.0022679673132343153,0.00016470509661811812,0.00019377070190366836,3.550076732201985e-05,0.00033386301556759853,0.215,3.19,EGM1
0.215EGM2,17.722222222221493,25.594721315336514,1.858687304357588,0.0003338533884260126,0.0003338533884260126,8.72436556927226e-05,0.0022679766943311144,0.0001647983431656636,0.00019376511440851184,3.5499743635964554e-05,0.0003338533884260126,0.215,3.19,EGM2
0.215EGM3,17.722222222221493,25.594721315336514,1.858687304357588,0.0003338533884260126,0.0003338533884260126,8.72436556927226e-05,0.0022679766943311144,0.00016470034724723505,0.00019377421923226523,3.5499743635964554e-05,0.0003338533884260126,0.215,3.19,EGM3
0.215EGM4,17.722222222221493,25.59460059541391,1.8587484212714926,0.00033386436611373304,0.00033385083084440566,8.72436556927226e-05,0.0022679659972046394,0.00016470576288488383,0.00019377148574692218,3.5499471679787005e-05,0.00033385083084440566,0.215,3.19,EGM4
0.215EGM5,17.722222222221493,25.594721315336514,1.858687304357588,0.00033385338842601266,0.00033385338842601266,8.72436556927226e-05,0.002267976694331115,0.00016470034724723505,0.00019376511440851187,3.5622238534000256e-05,0.00033385338842601266,0.215,3.19,EGM5
0.215EGM6,17.722222222221493,25.59472131533651,1.858687304357588,0.0003338533884260126,0.0003338533884260126,8.724365569272259e-05,0.0022679766943311144,0.00016470034724723505,0.00019376511440851184,3.549974363596455e-05,0.00033395869192683156,0.215,3.19,EGM6
0.215EGM7,17.722222222221493,25.594721315336514,1.858687304357588,0.0003338533884260126,0.0003338533884260126,8.798317597498148e-05,0.0022679766943311144,0.00016470034724723505,0.00019376511440851184,3.5499743635964554e-05,0.0003338533884260126,0.215,3.19,EGM7
0.215EGM8,17.722222222221493,25.594721315336514,1.858687304357588,0.0003338533884260126,0.0003338533884260126,8.72436556927226e-05,0.002268074690249543,0.00016470034724723505,0.00019376511440851184,3.5499743635964554e-05,0.0003338533884260126,0.215,3.19,EGM8
0.22EGM1,17.73888888888816,25.63348592520408,1.8529959784144152,0.00033496465763645195,0.00033496465763645195,8.740782750342216e-05,0.0022735477933103682,0.00016435044886324956,0.00019335346925088183,3.5651405061104905e-05,0.00033496465763645195,0.22,3.193,EGM1
0.22EGM2,17.73888888888816,25.63500670347935,1.8522260535096122,0.00033482547890366067,0.00033482547890366067,8.740782750342216e-05,0.0022736826778946163,0.00016569452890013235,0.00019327313035476959,3.5636591804644815e-05,0.00033482547890366067,0.22,3.193,EGM2
0.22EGM3,17.73888888888816,25.63500670347935,1.8522260535096122,0.00033482547890366067,0.00033482547890366067,8.740782750342216e-05,0.0022736826778946163,0.00016428216080155414,0.00019340435380589535,3.5636591804644815e-05,0.00033482547890366067,0.22,3.193,EGM3
0.22EGM4,17.73888888888816,25.633266851376188,1.853106888991473,0.0003349847068561509,0.00033478858359740416,8.740782750342216e-05,0.002273528362678911,0.00016436028601526473,0.00019336504237089968,3.563266491421558e-05,0.00033478858359740416,0.22,3.193,EGM4
0.22EGM5,17.73888888888816,25.63500670347935,1.852226053509612,0.00033482547890366067,0.00033482547890366067,8.740782750342216e-05,0.0022736826778946163,0.00016428216080155412,0.00019327313035476956,3.740205192786762e-05,0.00033482547890366067,0.22,3.193,EGM5
0.22EGM6,17.738888888888155,25.63500670347935,1.8522260535096122,0.00033482547890366067,0.00033482547890366067,8.740782750342216e-05,0.002273682677894616,0.00016428216080155412,0.00019327313035476956,3.5636591804644815e-05,0.00033630867475026543,0.22,3.193,EGM6
0.22EGM7,17.73888888888816,25.63500670347935,1.8522260535096122,0.00033482547890366067,0.00033482547890366067,9.806617809253816e-05,0.0022736826778946163,0.00016428216080155414,0.00019327313035476959,3.5636591804644815e-05,0.00033482547890366067,0.22,3.193,EGM7
0.22EGM8,17.73888888888816,25.63500670347935,1.8522260535096122,0.00033482547890366067,0.00033482547890366067,8.740782750342216e-05,0.0022750950459931945,0.00016428216080155414,0.00019327313035476959,3.5636591804644815e-05,0.00033482547890366067,0.22,3.193,EGM8
0.225EGM1,17.761111111110377,25.681980884827542,1.847023147021207,0.00033603904997418093,0.00033603904997418093,8.762696330589126e-05,0.002280702580244174,0.0001640259166951821,0.00019297166670021425,3.58105614255804e-05,0.00033603904997418093,0.225,3.197,EGM1
0.225EGM2,17.761111111110377,25.682498148090147,1.8467612719834752,0.0003359914056124774,0.0003359914056124774,8.762696330589125e-05,0.0022807485160955777,0.00016448474347679993,0.0001929443067493767,3.5805484124768195e-05,0.0003359914056124774,0.225,3.197,EGM2
0.225EGM3,17.761111111110377,25.682498148090147,1.8467612719834752,0.0003359914056124774,0.0003359914056124774,8.762696330589125e-05,0.0022807485160955777,0.0001640026607369702,0.00019298909716974398,3.5805484124768195e-05,0.0003359914056124774,0.225,3.197,EGM3
0.225EGM4,17.761111111110377,25.681904408380632,1.8470618647764934,0.0003360460941077233,0.0003359787989942649,8.762696330589125e-05,0.002280695788710819,0.00016402935504695014,0.00019297571181994138,3.580414067948735e-05,0.0003359787989942649,0.225,3.197,EGM4
0.225EGM5,17.761111111110377,25.68249814809014,1.8467612719834752,0.0003359914056124774,0.0003359914056124774,8.762696330589125e-05,0.0022807485160955777,0.00016400266073697016,0.0001929443067493767,3.6408087549555416e-05,0.0003359914056124774,0.225,3.197,EGM5
0.225EGM6,17.761111111110377,25.682498148090144,1.846761271983475,0.00033599140561247736,0.00033599140561247736,8.762696330589126e-05,0.0022807485160955777,0.00016400266073697016,0.00019294430674937667,3.5805484124768195e-05,0.00033648641375909967,0.225,3.197,EGM6
0.225EGM7,17.761111111110377,25.682498148090147,1.8467612719834752,0.0003359914056124774,0.0003359914056124774,9.126497159795031e-05,0.0022807485160955777,0.0001640026607369702,0.0001929443067493767,3.5805484124768195e-05,0.0003359914056124774,0.225,3.197,EGM7
0.225EGM8,17.761111111110377,25.682498148090147,1.8467612719834752,0.0003359914056124774,0.0003359914056124774,8.762696330589125e-05,0.002281230598835408,0.0001640026607369702,0.0001929443067493767,3.5805484124768195e-05,0.0003359914056124774,0.225,3.197,EGM8
0.23EGM1,17.777777777777047,25.72097132168784,1.8412174915740525,0.00033715800819732644,0.00033715800819732644,8.779149519889536e-05,0.0022863085619277135,0.0001636637770287979,0.00019254562003387986,3.596352087438e-05,0.00033715800819732644,0.23,3.2,EGM1
0.23EGM2,17.777777777777043,25.72299191059279,1.840194527381578,0.0003369706861828604,0.0003369706861828604,8.779149519889537e-05,0.002286488169830376,0.00016546235518085986,0.00019243864338630088,3.594353985950362e-05,0.0003369706861828604,0.23,3.2,EGM2
0.23EGM3,17.777777777777043,25.72299191059279,1.840194527381578,0.0003369706861828604,0.0003369706861828604,8.779149519889537e-05,0.002286488169830376,0.00016357284687835573,0.00019261419804562444,3.594353985950362e-05,0.0003369706861828604,0.23,3.2,EGM3
0.23EGM4,17.777777777777043,25.720664795865407,1.8413726765004108,0.000337186425177348,0.0003369212291973758,8.779149519889537e-05,0.002286281315187942,0.0001636775712444742,0.00019256184852291084,3.5938264447718606e-05,0.0003369212291973758,0.23,3.2,EGM4
0.23EGM5,17.777777777777047,25.722991910592793,1.840194527381578,0.00033697068618286034,0.00033697068618286034,8.779149519889537e-05,0.002286488169830376,0.00016357284687835576,0.00019243864338630088,3.8305425237633775e-05,0.00033697068618286034,0.23,3.2,EGM5
0.23EGM6,17.777777777777043,25.722991910592786,1.8401945273815778,0.00033697068618286034,0.00033697068618286034,8.779149519889536e-05,0.0022864881698303756,0.00016357284687835573,0.00019243864338630085,3.5943539859503616e-05,0.00033886867762755436,0.23,3.2,EGM6
0.23EGM7,17.777777777777043,25.72299191059279,1.840194527381578,0.0003369706861828604,0.0003369706861828604,0.00010205055553126005,0.002286488169830376,0.00016357284687835573,0.00019243864338630088,3.594353985950362e-05,0.0003369706861828604,0.23,3.2,EGM7
0.23EGM8,17.777777777777043,25.72299191059279,1.840194527381578,0.0003369706861828604,0.0003369706861828604,8.779149519889537e-05,0.00228837767813288,0.00016357284687835573,0.00019243864338630088,3.594353985950362e-05,0.0003369706861828604,0.23,3.2,EGM8
0.235EGM1,17.799999999999265,25.76958473493939,1.8351846906245879,0.00033824972729159066,0.00033824972729159066,8.801111111110385e-05,0.002293493041409511,0.00016333143746558154,0.00019215463231244892,3.6125070874740386e-05,0.00033824972729159066,0.235,3.204,EGM1
0.235EGM2,17.799999999999265,25.770709055986433,1.834615480247776,0.0003381448140064528,0.0003381448140064528,8.801111111110383e-05,0.0022935931059826975,0.0001643359185298734,0.0001920950326377004,3.6113866135887666e-05,0.0003381448140064528,0.235,3.204,EGM2
0.235EGM3,17.799999999999265,25.770709055986433,1.834615480247776,0.0003381448140064528,0.0003381448140064528,8.801111111110383e-05,0.0022935931059826975,0.00016328077774204532,0.00019219306601564326,3.6113866135887666e-05,0.0003381448140064528,0.235,3.204,EGM3
0.235EGM4,17.79999999999926,25.769409812166163,1.835273248833048,0.0003382660497849147,0.00033811716732326346,8.801111111110383e-05,0.0022934774732826938,0.00016333931914613452,0.00019216390487780533,3.611091347012304e-05,0.00033811716732326346,0.235,3.204,EGM4
0.235EGM5,17.79999999999926,25.77070905598643,1.834615480247776,0.00033814481400645276,0.00033814481400645276,8.801111111110383e-05,0.0022935931059826975,0.00016328077774204532,0.0001920950326377004,3.743279212067276e-05,0.00033814481400645276,0.235,3.204,EGM5
0.235EGM6,17.799999999999265,25.77070905598643,1.8346154802477763,0.0003381448140064528,0.0003381448140064528,8.801111111110383e-05,0.0022935931059826975,0.00016328077774204532,0.00019209503263770039,3.6113866135887666e-05,0.000339182141362849,0.235,3.204,EGM6
0.235EGM7,17.799999999999265,25.770709055986433,1.834615480247776,0.0003381448140064528,0.0003381448140064528,9.597366736599838e-05,0.0022935931059826975,0.00016328077774204532,0.0001920950326377004,3.6113866135887666e-05,0.0003381448140064528,0.235,3.204,EGM7
0.235EGM8,17.799999999999265,25.770709055986433,1.834615480247776,0.0003381448140064528,0.0003381448140064528,8.801111111110383e-05,0.0022946482467705257,0.00016328077774204532,0.0001920950326377004,3.6113866135887666e-05,0.0003381448140064528,0.235,3.204,EGM8
0.24EGM1,17.822222222221484,25.81825777690657,1.8291217014261527,0.00033935021039616775,0.00033935021039616775,8.823100137173479e-05,0.0023006936374531345,0.00016299506717152375,0.0001917589025547338,3.62878491650287e-05,0.00033935021039616775,0.24,3.208,EGM1
0.24EGM2,17.822222222221484,25.81854395602707,1.8289768174311,0.00033932333060234876,0.00033932333060234876,8.823100137173479e-05,0.0023007191391925396,0.00016325169317162795,0.00019174371340910867,3.6284974819076325e-05,0.00033932333060234876,0.24,3.208,EGM2
0.24EGM3,17.822222222221484,25.81854395602707,1.8289768174311,0.00033932333060234876,0.00033932333060234876,8.823100137173479e-05,0.0023007191391925396,0.00016298215639774238,0.0001917687561339551,3.6284974819076325e-05,0.00033932333060234876,0.24,3.208,EGM3
0.24EGM4,17.822222222221484,25.81821213021319,1.8291448109922375,0.00033935449782882297,0.00033931626084681495,8.823100137173479e-05,0.002300689569825569,0.00016299712649063487,0.0001917613252830998,3.628421882655125e-05,0.00033931626084681495,0.24,3.208,EGM4
0.24EGM5,17.82222222222148,25.818543956027074,1.8289768174311,0.00033932333060234876,0.00033932333060234876,8.823100137173479e-05,0.0023007191391925396,0.00016298215639774235,0.00019174371340910864,3.662189578643328e-05,0.00033932333060234876,0.24,3.208,EGM5
0.24EGM6,17.822222222221484,25.818543956027074,1.8289768174311,0.00033932333060234876,0.00033932333060234876,8.82310013717348e-05,0.0023007191391925396,0.00016298215639774238,0.00019174371340910864,3.628497481907632e-05,0.0003395827963690579,0.24,3.208,EGM6
0.24EGM7,17.822222222221484,25.81854395602707,1.8289768174311,0.00033932333060234876,0.00033932333060234876,9.026504436351826e-05,0.0023007191391925396,0.00016298215639774238,0.00019174371340910867,3.6284974819076325e-05,0.00033932333060234876,0.24,3.208,EGM7
0.24EGM8,17.822222222221484,25.81854395602707,1.8289768174311,0.00033932333060234876,0.00033932333060234876,8.823100137173479e-05,0.0023009886759664247,0.00016298215639774238,0.00019174371340910867,3.6284974819076325e-05,0.00033932333060234876,0.24,3.208,EGM8
0.245EGM1,17.83888888888815,25.85743257640615,1.823222708646522,0.0003404958965816683,0.0003404958965816683,8.839609910836028e-05,0.0023063393334121305,0.00016262133659621498,0.00019131921952495877,3.644441079745639e-05,0.0003404958965816683,0.245,3.211,EGM1
0.245EGM2,17.83888888888815,25.859358794455588,1.8222475216173144,0.00034031377556031954,0.00034031377556031954,8.839609910836028e-05,0.002306511141360929,0.00016435480982760137,0.0001912168886246063,3.642491777747136e-05,0.00034031377556031954,0.245,3.211,EGM2
0.245EGM3,17.83888888888815,25.859358794455588,1.8222475216173144,0.00034031377556031954,0.00034031377556031954,8.839609910836028e-05,0.002306511141360929,0.00016253435533091537,0.00019138602747864372,3.642491777747136e-05,0.00034031377556031954,0.245,3.211,EGM3
0.245EGM4,17.838888888888146,25.857117659585864,1.8233821416860532,0.00034052567149368677,0.00034026598213392017,8.839609910836028e-05,0.002306311244581299,0.00016263555713760206,0.00019133594957364944,3.641980228773241e-05,0.00034026598213392017,0.245,3.211,EGM4
0.245EGM5,17.838888888888146,25.859358794455584,1.822247521617314,0.00034031377556031954,0.00034031377556031954,8.839609910836027e-05,0.002306511141360929,0.00016253435533091534,0.0001912168886246063,3.870048589832884e-05,0.00034031377556031954,0.245,3.211,EGM5
0.245EGM6,17.83888888888815,25.859358794455584,1.8222475216173142,0.0003403137755603196,0.0003403137755603196,8.839609910836028e-05,0.0023065111413609284,0.0001625343553309154,0.0001912168886246063,3.642491777747136e-05,0.00034203044638228325,0.245,3.211,EGM6
0.245EGM7,17.83888888888815,25.859358794455588,1.8222475216173144,0.00034031377556031954,0.00034031377556031954,0.00010213404906400142,0.002306511141360929,0.00016253435533091537,0.0001912168886246063,3.642491777747136e-05,0.00034031377556031954,0.245,3.211,EGM7
0.245EGM8,17.83888888888815,25.859358794455588,1.8222475216173144,0.00034031377556031954,0.00034031377556031954,8.839609910836028e-05,0.002308331595857615,0.00016253435533091537,0.0001912168886246063,3.642491777747136e-05,0.00034031377556031954,0.245,3.211,EGM8
0.25EGM1,17.861111111110368,25.906228265602113,1.8170976267962633,0.0003416143538376975,0.0003416143538376975,8.861646947873061e-05,0.0023135701076085367,0.0001622769130597151,0.0001909140153643707,3.6609671586271723e-05,0.0003416143538376975,0.25,3.215,EGM1
0.25EGM2,17.861111111110368,25.907423172299833,1.8164926809994622,0.00034150062402789886,0.00034150062402789886,8.861646947873061e-05,0.0023136768194150135,0.00016335630780377582,0.0001908504565167656,3.659748354165497e-05,0.00034150062402789886,0.25,3.215,EGM2
0.25EGM3,17.861111111110368,25.907423172299833,1.8164926809994622,0.00034150062402789886,0.00034150062402789886,8.861646947873061e-05,0.0023136768194150135,0.00016222288803925076,0.00019095576281278354,3.659748354165497e-05,0.00034150062402789886,0.25,3.215,EGM3
0.25EGM4,17.861111111110365,25.906028115093072,1.81719895705862,0.00034163340392702056,0.0003414708366096893,8.861646947873061e-05,0.002313552233056132,0.00016228596241508943,0.00019092466166481113,3.659429132333685e-05,0.0003414708366096893,0.25,3.215,EGM4
0.25EGM5,17.861111111110368,25.90742317229983,1.8164926809994622,0.00034150062402789886,0.00034150062402789886,8.861646947873062e-05,0.0023136768194150135,0.00016222288803925076,0.0001908504565167656,3.8014258247311304e-05,0.00034150062402789886,0.25,3.215,EGM5
0.25EGM6,17.861111111110365,25.907423172299833,1.816492680999462,0.0003415006240278988,0.0003415006240278988,8.861646947873061e-05,0.0023136768194150135,0.00016222288803925076,0.0001908504565167656,3.659748354165497e-05,0.0003425480517276806,0.25,3.215,EGM6
0.25EGM7,17.861111111110368,25.907423172299833,1.8164926809994622,0.00034150062402789886,0.00034150062402789886,9.716975330544842e-05,0.0023136768194150135,0.00016222288803925076,0.0001908504565167656,3.659748354165497e-05,0.00034150062402789886,0.25,3.215,EGM7
0.25EGM8,17.861111111110368,25.907423172299833,1.8164926809994622,0.00034150062402789886,0.00034150062402789886,8.861646947873061e-05,0.0023148102391795386,0.00016222288803925076,0.0001908504565167656,3.659748354165497e-05,0.00034150062402789886,0.25,3.215,EGM8
0.255EGM1,17.883333333332587,25.955085709494636,1.8109412803759883,0.0003427419067557239,0.0003427419067557239,8.883711419752344e-05,0.0023208172471905486,0.0001619283328202795,0.00019050392096503472,3.677620659488764e-05,0.0003427419067557239,0.255,3.219,EGM1
0.255EGM2,17.883333333332587,25.955607284887492,1.8106772222346905,0.0003426919306511293,0.0003426919306511293,8.883711419752346e-05,0.0023208638847235933,0.00016240127694264436,0.00019047614308409231,3.677084415886464e-05,0.0003426919306511293,0.255,3.219,EGM2
0.255EGM3,17.883333333332587,25.955607284887492,1.8106772222346905,0.0003426919306511293,0.0003426919306511293,8.883711419752346e-05,0.0023208638847235933,0.0001619047216214785,0.00019052227815538416,3.677084415886464e-05,0.0003426919306511293,0.255,3.219,EGM3
0.255EGM4,17.883333333332587,25.954996226680876,1.8109865828687868,0.0003427504807845623,0.00034267886703451446,8.883711419752346e-05,0.0023208092459356187,0.00016193238361817728,0.00019050868660962027,3.6769442432801875e-05,0.00034267886703451446,0.255,3.219,EGM4
0.255EGM5,17.883333333332587,25.955607284887492,1.8106772222346905,0.00034269193065112935,0.00034269193065112935,8.883711419752346e-05,0.0023208638847235933,0.0001619047216214785,0.00019047614308409231,3.739153831032199e-05,0.00034269193065112935,0.255,3.219,EGM5
0.255EGM6,17.88333333333259,25.955607284887495,1.8106772222346907,0.00034269193065112935,0.00034269193065112935,8.883711419752346e-05,0.0023208638847235933,0.00016190472162147851,0.00019047614308409234,3.6770844158864645e-05,0.00034314181485195543,0.255,3.219,EGM6
0.255EGM7,17.883333333332587,25.955607284887492,1.8106772222346905,0.0003426919306511293,0.0003426919306511293,9.258433895090374e-05,0.0023208638847235933,0.0001619047216214785,0.00019047614308409231,3.677084415886464e-05,0.0003426919306511293,0.255,3.219,EGM7
0.255EGM8,17.883333333332587,25.955607284887492,1.8106772222346905,0.0003426919306511293,0.0003426919306511293,8.883711419752346e-05,0.002321360440044759,0.0001619047216214785,0.00019047614308409231,3.677084415886464e-05,0.0003426919306511293,0.255,3.219,EGM8
0.26EGM1,17.89999999999925,25.994451433453754,1.8049456282090355,0.0003439153156452352,0.0003439153156452352,8.900277777777033e-05,0.002326503403294014,0.00016154263372470195,0.0001900501573231788,3.6936504900296716e-05,0.0003439153156452352,0.26,3.222,EGM1
0.26EGM2,17.899999999999253,25.99674857179668,1.8037826552439706,0.0003436937221478377,0.0003436937221478377,8.900277777777034e-05,0.0023267089971757055,0.00016363320707553011,0.0001899277031109749,3.691270575867622e-05,0.0003436937221478377,0.26,3.222,EGM2
0.26EGM3,17.899999999999253,25.99674857179668,1.8037826552439706,0.0003436937221478377,0.0003436937221478377,8.900277777777034e-05,0.0023267089971757055,0.00016143854764432864,0.00019013160943319915,3.691270575867622e-05,0.0003436937221478377,0.26,3.222,EGM3
0.26EGM4,17.899999999999253,25.994047851282268,1.805149949884336,0.00034395424720769105,0.0003436359305039722,8.900277777777033e-05,0.002326467282689666,0.00016156092051464128,0.00019007167119369566,3.690649893612507e-05,0.0003436359305039722,0.26,3.222,EGM4
0.26EGM5,17.899999999999253,25.99674857179668,1.8037826552439706,0.0003436937221478376,0.0003436937221478376,8.900277777777034e-05,0.0023267089971757055,0.00016143854764432862,0.00018992770311097488,3.965603004767808e-05,0.0003436937221478376,0.26,3.222,EGM5
0.26EGM6,17.89999999999925,25.99674857179668,1.8037826552439706,0.0003436937221478377,0.0003436937221478377,8.900277777777034e-05,0.0023267089971757055,0.00016143854764432862,0.00018992770311097488,3.691270575867622e-05,0.00034564386789241074,0.26,3.222,EGM6
0.26EGM7,17.899999999999253,25.99674857179668,1.8037826552439706,0.0003436937221478377,0.0003436937221478377,0.00010556464268041314,0.0023267089971757055,0.00016143854764432864,0.0001899277031109749,3.691270575867622e-05,0.0003436937221478377,0.26,3.222,EGM7
0.26EGM8,17.899999999999253,25.99674857179668,1.8037826552439706,0.0003436937221478377,0.0003436937221478377,8.900277777777034e-05,0.002328903656606907,0.00016143854764432864,0.0001899277031109749,3.691270575867622e-05,0.0003436937221478377,0.26,3.222,EGM8
0.265EGM1,17.92222222222147,26.04343593152587,1.798724958028541,0.00034506152256057724,0.00034506152256057724,8.922390260630253e-05,0.0023337812309749705,0.00016118574207221753,0.0001896302847908441,3.710561572601252e-05,0.00034506152256057724,0.265,3.226,EGM1
0.265EGM2,17.92222222222147,26.045166019729557,1.797849065719198,0.00034489349424000936,0.00034489349424000936,8.922390260630255e-05,0.002333936266101223,0.0001627663256946831,0.00018953794398725128,3.708754708060746e-05,0.00034489349424000936,0.265,3.226,EGM2
0.265EGM3,17.92222222222147,26.045166019729557,1.797849065719198,0.00034489349424000936,0.00034489349424000936,8.922390260630255e-05,0.002333936266101223,0.00016110725238916362,0.0001896920888769865,3.708754708060746e-05,0.00034489349424000936,0.265,3.226,EGM3
0.265EGM4,17.92222222222147,26.043124784930242,1.7988824823152294,0.00034509174150537057,0.0003448497604419433,8.922390260630255e-05,0.0023337533487828178,0.00016119985799857464,0.00018964689176302897,3.708284423952209e-05,0.0003448497604419433,0.265,3.226,EGM4
0.265EGM5,17.92222222222147,26.045166019729553,1.797849065719198,0.00034489349424000936,0.00034489349424000936,8.922390260630255e-05,0.002333936266101223,0.00016110725238916362,0.00018953794398725128,3.916138871250678e-05,0.00034489349424000936,0.265,3.226,EGM5
0.265EGM6,17.92222222222147,26.045166019729553,1.797849065719198,0.00034489349424000936,0.00034489349424000936,8.922390260630255e-05,0.0023339362661012227,0.00016110725238916362,0.00018953794398725125,3.708754708060745e-05,0.00034633990946186403,0.265,3.226,EGM6
0.265EGM7,17.92222222222147,26.045166019729557,1.797849065719198,0.00034489349424000936,0.00034489349424000936,0.00010174399914563288,0.002333936266101223,0.00016110725238916362,0.00018953794398725128,3.708754708060746e-05,0.00034489349424000936,0.265,3.226,EGM7
0.265EGM8,17.92222222222147,26.045166019729557,1.797849065719198,0.00034489349424000936,0.00034489349424000936,8.922390260630255e-05,0.0023355953394067425,0.00016110725238916362,0.00018953794398725128,3.708754708060746e-05,0.00034489349424000936,0.265,3.226,EGM8
