,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.13EGM5,0.003097827463041894,0.5012874822929567,0.09801664895962334,0.008274201823487478,0.281268162552002,0.10805567690888794,0.13
0.13EGM6,0.003097827463041894,0.7673056062206199,0.09801664895962334,0.008274201823487478,0.015250038624338639,0.10805567690888794,0.13
0.13EGM7,0.2686146912114136,0.5009487296032753,0.09801664895962335,0.00827420182348748,0.01525003862433864,0.10805567690888793,0.13
0.13EGM8,0.0030978274630418944,0.7673015706701075,0.09801664895962334,0.008278237373999998,0.015250038624338637,0.10805567690888794,0.13
0.13EGM9,0.003098920438959095,0.5013698867602695,0.09809905342693606,0.008281158102863886,0.28109530436208296,0.10805567690888794,0.13
0.13EGM10,0.0030963173059104453,0.5009487296032753,0.09801664895962335,0.00827420182348748,0.01525003862433864,0.3735740508143911,0.13
0.13EGM11,0.26911191584019273,0.5012874822929568,0.09801664895962334,0.008278237373999998,0.015250038624338637,0.10805567690888794,0.13
0.13EGM12,0.003098920438959095,0.7672151524980138,0.09809905342693606,0.008281158102863886,0.01525003862433864,0.10805567690888794,0.13
0.13EGM13,0.0030963173059104453,0.5009487296032753,0.3635350228651265,0.00827420182348748,0.01525003862433864,0.10805567690888793,0.13
0.13EGM14,0.0030963173059104453,0.7664671035087784,0.09801664895962335,0.00827420182348748,0.01525003862433864,0.10805567690888793,0.13
0.13EGM15,0.0030978274630418944,0.5012874822929568,0.09801664895962334,0.008278237373999998,0.015250038624338637,0.3740697652860388,0.13
0.13EGM16,0.003098920438959095,0.5013698867602695,0.09809905342693606,0.008281158102863886,0.01525003862433864,0.3739009426466322,0.13
0.13EGM17,0.003097827463041894,0.5012874822929567,0.36403477288728664,0.008274201823487478,0.015250038624338639,0.10805567690888794,0.13
0.13EGM18,0.0030978274630418944,0.5012874822929567,0.09801664895962335,0.008278237373999998,0.28126412700148945,0.10805567690888794,0.13
0.13EGM19,0.003096317305910445,0.5009487296032752,0.09801664895962331,0.008274201823487478,0.28076841252984175,0.10805567690888793,0.13
0.13EGM20,0.003098920438959095,0.5013698867602695,0.36394431916468045,0.008281158102863886,0.01525003862433864,0.10805567690888794,0.13
0.135EGM1,0.26389460899862244,0.5021307652696865,0.09791201526968654,0.008265369035616615,0.015321815476190484,0.11247542595019659,0.135
0.135EGM2,0.0031006654545783943,0.5021307652696865,0.09791201526968654,0.008265369035616615,0.015321815476190484,0.37326936949424067,0.135
0.135EGM3,0.0031006654545783943,0.5021307652696865,0.35870595881373063,0.008265369035616615,0.015321815476190484,0.11247542595019659,0.135
0.135EGM4,0.0031006654545783943,0.7629247088137306,0.09791201526968654,0.008265369035616615,0.015321815476190484,0.11247542595019659,0.135
0.135EGM5,0.0031002823019698916,0.7627124661734356,0.09791201526968657,0.008265369035616617,0.015321815476190487,0.1124754259501966,0.135
0.135EGM6,0.0031006654545783943,0.5021307652696865,0.09791201526968654,0.008265369035616615,0.27611575902023455,0.11247542595019659,0.135
0.135EGM7,0.003100665454578395,0.5021307652696865,0.09791201526968657,0.008266390522499998,0.015321815476190485,0.3732683480073573,0.135
0.135EGM8,0.003100665454578395,0.7629236873268473,0.09791201526968657,0.008266390522499998,0.015321815476190485,0.11247542595019659,0.135
0.135EGM9,0.0031002823019698916,0.5020448179374614,0.09791201526968657,0.008265369035616617,0.015321815476190487,0.37314307418617093,0.135
0.135EGM10,0.2638935875117391,0.5021307652696865,0.09791201526968657,0.008266390522499998,0.015321815476190485,0.11247542595019659,0.135
0.135EGM11,0.2637679305379441,0.5020448179374614,0.09791201526968657,0.008265369035616617,0.015321815476190487,0.1124754259501966,0.135
0.135EGM12,0.0031009416421453003,0.762901851774366,0.09793283831708503,0.00826712684001601,0.015321815476190489,0.1124754259501966,0.135
0.135EGM13,0.2638512050994261,0.5021515883170851,0.09793283831708503,0.00826712684001601,0.015321815476190489,0.1124754259501966,0.135
0.135EGM14,0.0031009416421453003,0.5021515883170851,0.09793283831708503,0.00826712684001601,0.015321815476190489,0.3732256894074774,0.135
0.135EGM15,0.0031009416421453003,0.5021515883170851,0.35868310177436585,0.00826712684001601,0.015321815476190489,0.1124754259501966,0.135
0.135EGM16,0.0031009416421453003,0.5021515883170851,0.09793283831708503,0.00826712684001601,0.2760720789334713,0.1124754259501966,0.135
0.135EGM17,0.0031002823019698916,0.5020448179374614,0.09791201526968656,0.008265369035616617,0.27598946371216465,0.1124754259501966,0.135
0.135EGM18,0.003100665454578395,0.5021307652696865,0.3587049373268473,0.008266390522499998,0.015321815476190485,0.11247542595019659,0.135
0.135EGM19,0.0031006654545783943,0.5021307652696865,0.09791201526968654,0.008266390522499997,0.27611473753335114,0.11247542595019659,0.135
0.135EGM20,0.0031002823019698916,0.5020448179374614,0.3585796635056608,0.008265369035616617,0.015321815476190487,0.1124754259501966,0.135
0.14EGM1,0.003101976649450487,0.5027690340749184,0.09773778407491844,0.008250661084622982,0.2712649070110939,0.11687563710499492,0.14
0.14EGM2,0.0031026882150635023,0.5028226822700669,0.09779143227006694,0.008255189866200765,0.015383472619047631,0.3726445347595532,0.14
0.14EGM3,0.25898341104149675,0.5027690340749184,0.09773778407491844,0.008250661084622982,0.015383472619047628,0.11687563710499492,0.14
0.14EGM4,0.0031026882150635023,0.7585915799246254,0.09779143227006694,0.008255189866200765,0.015383472619047631,0.11687563710499492,0.14
0.14EGM5,0.003101976649450487,0.5027690340749184,0.35361921846696476,0.008250661084622982,0.015383472619047628,0.11687563710499492,0.14
0.14EGM6,0.0031009860861654723,0.7581028609178883,0.09773778407491845,0.00825066108462298,0.015383472619047631,0.11687563710499493,0.14
0.14EGM7,0.003101976649450487,0.5027690340749184,0.09773778407491844,0.008250661084622982,0.015383472619047628,0.3727570714970411,0.14
0.14EGM8,0.0031009860861654723,0.502546834695721,0.3532938102970856,0.00825066108462298,0.015383472619047631,0.11687563710499493,0.14
0.14EGM9,0.0031019766494504884,0.7586478329175875,0.09773778407491844,0.008253296633999999,0.015383472619047633,0.11687563710499492,0.14
0.14EGM10,0.2586570123083326,0.502546834695721,0.09773778407491845,0.00825066108462298,0.015383472619047631,0.11687563710499493,0.14
0.14EGM11,0.003101976649450487,0.7586504684669648,0.09773778407491844,0.008250661084622982,0.015383472619047628,0.11687563710499492,0.14
0.14EGM12,0.0031009860861654723,0.502546834695721,0.09773778407491845,0.00825066108462298,0.015383472619047631,0.37243166332716204,0.14
0.14EGM13,0.003101976649450489,0.5027690340749186,0.09773778407491845,0.008253296633999999,0.27126227146171694,0.1168756371049949,0.14
0.14EGM14,0.258871585869622,0.5028226822700669,0.09779143227006694,0.008255189866200765,0.015383472619047631,0.11687563710499492,0.14
0.14EGM15,0.0031026882150635023,0.5028226822700669,0.09779143227006694,0.008255189866200765,0.27115237027360606,0.11687563710499492,0.14
0.14EGM16,0.0031026882150635023,0.5028226822700669,0.3535603299246254,0.008255189866200765,0.015383472619047631,0.11687563710499492,0.14
0.14EGM17,0.25898077549211973,0.5027690340749185,0.09773778407491844,0.008253296633999999,0.015383472619047633,0.11687563710499492,0.14
0.14EGM18,0.0031019766494504884,0.5027690340749185,0.09773778407491844,0.008253296633999999,0.015383472619047633,0.37275443594766416,0.14
0.14EGM19,0.0031009860861654736,0.502546834695721,0.09773778407491845,0.008250661084622983,0.27093949884121477,0.11687563710499493,0.14
0.14EGM20,0.0031019766494504884,0.5027690340749185,0.35361658291758763,0.008253296633999999,0.015383472619047633,0.11687563710499492,0.14
0.145EGM1,0.003104705154447548,0.5036040623592818,0.34826147223015447,0.00824113146625081,0.015455562433862443,0.12133306635600213,0.145
0.145EGM2,0.003104705154447548,0.5036040623592818,0.09762489569261516,0.00824113146625081,0.015455562433862443,0.3719696428935414,0.145
0.145EGM3,0.003104705154447548,0.5036040623592818,0.09762489569261516,0.00824113146625081,0.2660921389714018,0.12133306635600213,0.145
0.145EGM4,0.003104705154447548,0.7542406388968212,0.09762489569261516,0.00824113146625081,0.015455562433862443,0.12133306635600213,0.145
0.145EGM5,0.25374128169198684,0.5036040623592818,0.09762489569261516,0.00824113146625081,0.015455562433862443,0.12133306635600213,0.145
0.145EGM6,0.0031047421602572113,0.5036068523969989,0.09762768573033213,0.0082413669908827,0.015455562433862447,0.371963790287666,0.145
0.145EGM7,0.2537411443972377,0.5036040623592819,0.09762489569261518,0.008241268760999997,0.015455562433862447,0.12133306635600213,0.145
0.145EGM8,0.003104653431863583,0.5035924601464584,0.3482445478202279,0.008241131466250811,0.015455562433862447,0.12133306635600213,0.145
0.145EGM9,0.0031047051544475486,0.754240501602072,0.09762489569261518,0.008241268760999997,0.015455562433862447,0.12133306635600213,0.145
