,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.06EGM3,0.0023676293170369206,0.45612371154222847,0.03795704487556192,0.480847801647701,0.005465814462080916,0.017237998155429344,0.06
0.06EGM4,0.0023678271245039986,0.456138625154412,0.037971958487745365,0.48081777661586717,0.005465814462080917,0.017237998155429344,0.06
0.06EGM5,0.0023676293170369206,0.45612371154222847,0.037957044875561924,0.48062893384512434,0.005684682264657667,0.017237998155429344,0.06
0.06EGM6,0.0023676293170369206,0.45612371154222847,0.03795704487556192,0.48062893384512434,0.005465814462080916,0.0174568659580061,0.06
0.06EGM7,0.0025864971196136706,0.45612371154222847,0.03795704487556192,0.48062893384512434,0.005465814462080916,0.017237998155429344,0.06
0.06EGM8,0.0023676293170369206,0.4563425793448052,0.03795704487556192,0.48062893384512434,0.005465814462080916,0.017237998155429344,0.06
0.065EGM1,0.0023669907744685277,0.4562343031485718,0.037828539778369925,0.4790017453203186,0.005476439726631181,0.018692640324903323,0.065
0.065EGM2,0.002367735942700073,0.45640145644503666,0.03805998224044899,0.4790017453203187,0.005476439726631183,0.018692640324903326,0.065
0.065EGM3,0.002367735942700073,0.45640145644503666,0.03782853977836993,0.4792331877823977,0.005476439726631183,0.018692640324903326,0.065
0.065EGM4,0.002367945114842613,0.4564172268922271,0.0378443102255604,0.4792014377158742,0.005476439726631182,0.018692640324903323,0.065
0.065EGM5,0.002367735942700074,0.45640145644503666,0.03782853977836994,0.4790017453203187,0.005707882188710228,0.018692640324903326,0.065
0.065EGM6,0.002367735942700073,0.45640145644503666,0.03782853977836993,0.4790017453203187,0.005476439726631181,0.01892408278698237,0.065
0.065EGM7,0.0025991784047791205,0.45640145644503666,0.03782853977836993,0.4790017453203187,0.005476439726631183,0.018692640324903326,0.065
0.065EGM8,0.002367735942700073,0.4566328989071157,0.03782853977836993,0.4790017453203187,0.005476439726631183,0.018692640324903326,0.065
0.07EGM1,0.002367021363588035,0.4564964022888746,0.03769932060458657,0.4773655148410637,0.0054870753086417616,0.020150073621021638,0.07
0.07EGM2,0.002367833097171398,0.45667848727125326,0.037951015860887304,0.4773655148410636,0.0054870753086417616,0.020150073621021634,0.07
0.07EGM3,0.002367833097171398,0.45667848727125326,0.03769932060458657,0.4776172100973643,0.0054870753086417616,0.020150073621021634,0.07
0.07EGM4,0.0023680605733032824,0.45669563774015126,0.03771647107348465,0.4775826816834363,0.0054870753086417616,0.020150073621021634,0.07
0.07EGM5,0.0023678330971713974,0.45667848727125315,0.03769932060458657,0.4773655148410636,0.005738770564942498,0.02015007362102163,0.07
0.07EGM6,0.0023678330971713974,0.45667848727125315,0.03769932060458657,0.4773655148410636,0.00548707530864176,0.020401768877322368,0.07
0.07EGM7,0.002619528353472135,0.45667848727125326,0.03769932060458657,0.4773655148410636,0.0054870753086417616,0.020150073621021634,0.07
0.07EGM8,0.002367833097171398,0.4569301825275539,0.03769932060458657,0.4773655148410636,0.0054870753086417616,0.020150073621021634,0.07
0.075EGM1,0.002367017387554002,0.45675216062912466,0.037569386210876264,0.47572022792993734,0.0054977212081126605,0.021610298043784282,0.075
0.075EGM2,0.0023679207652862033,0.4569548028775429,0.03784902917537561,0.4757202279299373,0.005497721208112661,0.021610298043784282,0.075
0.075EGM3,0.0023679207652862033,0.4569548028775429,0.03756938621087627,0.4759998708944366,0.005497721208112661,0.021610298043784282,0.075
0.075EGM4,0.002368173499886004,0.45697385769818466,0.03758844103151809,0.47596150851855307,0.0054977212081126605,0.02161029804378428,0.075
0.075EGM5,0.0023679207652862033,0.4569548028775429,0.03756938621087626,0.4757202279299373,0.005777364172612009,0.021610298043784282,0.075
0.075EGM6,0.002367920765286203,0.45695480287754286,0.03756938621087625,0.4757202279299372,0.005497721208112659,0.021889941008283627,0.075
0.075EGM7,0.0026475637297855518,0.4569548028775429,0.03756938621087627,0.4757202279299373,0.005497721208112661,0.021610298043784282,0.075
0.075EGM8,0.0023679207652862033,0.4572344458420423,0.03756938621087627,0.4757202279299373,0.005497721208112661,0.021610298043784282,0.075
0.08EGM1,0.002366978651531263,0.457001536722991,0.03743873545390342,0.47406587010951734,0.005508377425043878,0.02307331359319127,0.08
0.08EGM2,0.0023679989318798,0.4572304021205701,0.03775403781983669,0.47406587010951745,0.005508377425043878,0.023073313593191272,0.08
0.08EGM3,0.0023679989318798,0.4572304021205701,0.03743873545390342,0.4743811724754507,0.005508377425043878,0.023073313593191272,0.08
