,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.005EGM8,14.133333333333345,16.30621885828766,3.560715951911968,0.0005045838685623995,0.0005045838685623995,5.54864197530865e-05,0.001152306132652329,0.00025162392726844586,0.00019741440000000014,4.278871205409151e-05,0.04746777579904876,0.005,2.544,EGM8
0.005EGM9,14.133333333333345,16.303998605504606,3.5618399999999992,0.0005047431557788944,0.0005047431557788944,5.548641975308651e-05,0.001152149234788993,0.0002517033600000002,0.0001974144000000001,0.001312493510071159,0.0005047431557788944,0.005,2.544,EGM9
0.005EGM10,14.133333333333345,16.303998605504606,3.5618399999999997,0.0005047431557788944,0.000504451470470024,5.548641975308651e-05,0.001152149234788993,0.001267482492943952,0.00019741440000000014,4.277748469585807e-05,0.000504451470470024,0.005,2.544,EGM10
0.005EGM11,14.133333333333345,16.30621885828766,3.560715951911968,0.0005045838685623995,0.0005045838685623995,5.54864197530865e-05,0.0021686819636579147,0.00025162392726844586,0.00019741440000000014,4.278871205409151e-05,0.0005045838685623995,0.005,2.544,EGM11
0.005EGM12,14.133333333333345,16.303998605504606,3.5618399999999997,0.0005047431557788944,0.0005047431557788944,5.548641975308651e-05,0.0011521492347889933,0.0002517033600000001,0.0001974144000000001,4.280221961005028e-05,0.04743915772751953,0.005,2.544,EGM12
0.005EGM13,14.133333333333345,16.303998605504606,3.5618399999999997,0.0005047431557788944,0.000504451470470024,5.548641975308651e-05,0.001152149234788993,0.0002517033600000002,0.00019741440000000014,4.277748469585807e-05,0.047440072058999805,0.005,2.544,EGM13
0.005EGM14,14.133333333333347,16.306218858287664,3.5607159519119675,0.0005045838685623995,0.0005045838685623995,5.5486419753086514e-05,0.0011523061326523293,0.0012680444610504986,0.000197352099818389,4.2788712054091516e-05,0.0005045838685623995,0.005,2.544,EGM14
0.005EGM15,14.133333333333345,16.303998605504606,3.5618399999999997,0.0005047431557788944,0.000504451470470024,5.548641975308651e-05,0.001152149234788993,0.0002517033600000002,0.00019741440000000014,0.001312501400875798,0.000504451470470024,0.005,2.544,EGM15
0.005EGM16,14.133333333333345,16.303998605504606,3.5618399999999997,0.0005047431557788944,0.0005047431557788944,0.007720805355973403,0.0011521492347889933,0.0002517033600000001,0.0001974144000000001,4.280221961005028e-05,0.0005047431557788944,0.005,2.544,EGM16
0.005EGM17,14.133333333333345,16.30621885828766,3.560715951911968,0.0005045838685623995,0.0005045838685623995,5.54864197530865e-05,0.001152306132652329,0.0012679997582740316,0.00019741440000000014,4.278871205409151e-05,0.0005045838685623995,0.005,2.544,EGM17
0.005EGM18,14.133333333333345,16.303998605504606,3.5618399999999997,0.0005047431557788944,0.0005047431557788944,5.548641975308651e-05,0.00216790226715788,0.0002517033600000001,0.0001974144000000001,4.280221961005028e-05,0.0005047431557788944,0.005,2.544,EGM18
0.005EGM19,14.133333333333345,16.306218858287664,3.5607159519119675,0.0005045838685623995,0.0005045838685623995,5.548641975308651e-05,0.001152306132652329,0.0002516239272684459,0.0001974144000000001,0.0013132585008110737,0.0005045838685623995,0.005,2.544,EGM19
0.005EGM20,14.133333333333345,16.30621885828766,3.560715951911968,0.0005045838685623995,0.0005045838685623995,0.007725505268285951,0.001152306132652329,0.00025162392726844586,0.00019741440000000014,4.278871205409151e-05,0.0005045838685623995,0.005,2.544,EGM20
0.01EGM1,14.161111111111119,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.570474108367633e-05,0.0011576776716672246,0.0002521899437964878,0.0001977960343501865,0.0013026540747417242,0.0005072760380228218,0.01,2.549,EGM1
0.01EGM2,14.161111111111119,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.570474108367633e-05,0.0011576776716672246,0.0002521899437964878,0.0001977960343501865,4.3101554030672454e-05,0.02378709240994752,0.01,2.549,EGM2
0.01EGM3,14.16111111111112,16.349870165137627,3.5618399999999997,0.0005072923636363635,0.0005072923636363635,5.570474108367634e-05,0.0021652352310510227,0.00025219806000000017,0.00019780240000000012,4.310294116363639e-05,0.0005072923636363635,0.01,2.549,EGM3
0.01EGM4,14.16111111111112,16.349870165137627,3.56184,0.0005072923636363636,0.0005072625099741026,5.570474108367633e-05,0.0011576616403037733,0.0012597749721841086,0.00019780240000000012,4.310040459746628e-05,0.0005072625099741026,0.01,2.549,EGM4
0.01EGM5,14.16111111111112,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.5704741083676346e-05,0.0011576776716672248,0.0012598273927667554,0.00019780240000000015,4.310155403067246e-05,0.0005072760380228218,0.01,2.549,EGM5
0.01EGM6,14.16111111111112,16.349870165137627,3.5618399999999997,0.0005072923636363635,0.0005072923636363635,5.570474108367634e-05,0.0011576616403037733,0.0012597716507472495,0.00019780240000000012,4.310294116363639e-05,0.0005072923636363635,0.01,2.549,EGM6
0.01EGM7,14.161111111111119,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,0.007659814386243277,0.0011576776716672246,0.0002521899437964878,0.0001977960343501865,4.3101554030672454e-05,0.0005072760380228218,0.01,2.549,EGM7
0.01EGM8,14.16111111111112,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.5704741083676346e-05,0.0011576776716672248,0.0002521899437964878,0.00019780240000000015,4.310155403067246e-05,0.023786986883526123,0.01,2.549,EGM8
0.01EGM9,14.16111111111112,16.349870165137627,3.56184,0.0005072923636363636,0.0005072625099741026,0.007659323079934339,0.0011576616403037733,0.00025219806000000017,0.00019780240000000012,4.310040459746628e-05,0.0005072625099741026,0.01,2.549,EGM9
0.01EGM10,14.16111111111112,16.349870165137627,3.5618399999999997,0.0005072923636363635,0.0005072923636363635,0.007659298014911603,0.0011576616403037733,0.00025219806000000017,0.00019780240000000012,4.310294116363639e-05,0.0005072923636363635,0.01,2.549,EGM10
0.01EGM11,14.16111111111112,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.5704741083676346e-05,0.0021653151206374923,0.0002521899437964878,0.00019780240000000015,4.310155403067246e-05,0.0005072760380228218,0.01,2.549,EGM11
0.01EGM12,14.16111111111112,16.349870165137627,3.56184,0.0005072923636363636,0.0005072625099741026,5.570474108367633e-05,0.0021652385524878817,0.00025219806000000017,0.00019780240000000012,4.310040459746628e-05,0.0005072625099741026,0.01,2.549,EGM12
0.01EGM13,14.16111111111112,16.349870165137627,3.56184,0.0005072923636363636,0.0005072625099741026,5.570474108367633e-05,0.0011576616403037733,0.00025219806000000017,0.00019780240000000012,4.310040459746628e-05,0.02378557475831456,0.01,2.549,EGM13
0.01EGM14,14.161111111111119,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.570474108367633e-05,0.0011576776716672246,0.0012598319603653292,0.0001977960343501865,4.3101554030672454e-05,0.0005072760380228218,0.01,2.549,EGM14
0.01EGM15,14.16111111111112,16.349870165137627,3.56184,0.0005072923636363636,0.0005072625099741026,5.570474108367633e-05,0.0011576616403037733,0.00025219806000000017,0.00019780240000000012,0.0013025715448276016,0.0005072625099741026,0.01,2.549,EGM15
0.01EGM16,14.16111111111112,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,0.007659779917136392,0.0011576776716672248,0.0002521899437964878,0.00019780240000000015,4.310155403067246e-05,0.0005072760380228218,0.01,2.549,EGM16
0.01EGM17,14.16111111111112,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.570474108367634e-05,0.0011576776716672248,0.0002521899437964878,0.00019780240000000012,0.0013026483652435069,0.0005072760380228218,0.01,2.549,EGM17
0.01EGM18,14.161111111111119,16.35009657905848,3.5617253733517282,0.0005072760380228218,0.0005072760380228218,5.570474108367633e-05,0.0021653196882360664,0.0002521899437964878,0.0001977960343501865,4.3101554030672454e-05,0.0005072760380228218,0.01,2.549,EGM18
0.01EGM19,14.16111111111112,16.349870165137627,3.5618399999999997,0.0005072923636363635,0.0005072923636363635,5.570474108367634e-05,0.0011576616403037733,0.00025219806000000017,0.00019780240000000012,4.310294116363639e-05,0.023785527875954605,0.01,2.549,EGM19
0.01EGM20,14.16111111111112,16.34987016513763,3.56184,0.0005072923636363636,0.0005072923636363636,5.570474108367634e-05,0.0011576616403037733,0.00025219806000000017,0.00019780240000000012,0.001302569929597698,0.0005072923636363636,0.01,2.549,EGM20
0.015EGM1,14.183333333333342,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.002161739766187114,0.000252498585306435,0.00019803810612269417,4.3373361049592695e-05,0.0005096752179740619,0.015,2.553,EGM1
0.015EGM2,14.183333333333342,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.0011622688493901354,0.000252498585306435,0.00019803810612269417,4.3373361049592695e-05,0.01590370009951013,0.015,2.553,EGM2
0.015EGM3,14.183333333333342,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.0011622688493901354,0.0012519695021034132,0.00019803810612269417,4.3373361049592695e-05,0.0005096752179740619,0.015,2.553,EGM3
0.015EGM4,14.18333333333334,16.38656741284405,3.5618399999999992,0.0005098674517766496,0.0005095164812479129,0.007592597461631326,0.0011620807390275247,0.0002525938200000001,0.00019811280000000013,4.3359852554197415e-05,0.0005095164812479129,0.015,2.553,EGM4
0.015EGM5,14.18333333333334,16.386567412844048,3.5618399999999997,0.0005098674517766497,0.0005098674517766497,5.587970679012353e-05,0.0011620807390275247,0.00025259382000000015,0.00019811280000000013,4.338972014619292e-05,0.01589148017040824,0.015,2.553,EGM5
0.015EGM6,14.18333333333334,16.38656741284405,3.5618399999999992,0.0005098674517766496,0.0005095164812479129,5.5879706790123524e-05,0.0011620807390275247,0.0002525938200000001,0.00019811280000000013,4.3359852554197415e-05,0.01589184819108526,0.015,2.553,EGM6
0.015EGM7,14.18333333333334,16.38656741284405,3.5618399999999992,0.0005098674517766496,0.0005095164812479129,5.5879706790123524e-05,0.0011620807390275247,0.0002525938200000001,0.00019811280000000013,0.0012917495114330223,0.0005095164812479129,0.015,2.553,EGM7
0.015EGM8,14.183333333333342,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.0011622688493901354,0.000252498585306435,0.00019803810612269417,0.0012927120070458154,0.0005096752179740619,0.015,2.553,EGM8
0.015EGM9,14.18333333333334,16.38921996789849,3.560497090102489,0.0005096752179740619,0.0005096752179740619,5.5879706790123524e-05,0.0011622688493901352,0.00025249858530643497,0.00019811280000000013,0.001292645012383555,0.0005096752179740619,0.015,2.553,EGM9
0.015EGM10,14.18333333333334,16.38656741284405,3.5618399999999992,0.0005098674517766496,0.0005095164812479129,5.5879706790123524e-05,0.0011620807390275247,0.00125130554710306,0.00019811280000000013,4.3359852554197415e-05,0.0005095164812479129,0.015,2.553,EGM10
0.015EGM11,14.18333333333334,16.386567412844048,3.5618399999999997,0.0005098674517766497,0.0005098674517766497,5.587970679012353e-05,0.0021607457849796108,0.00025259382000000015,0.00019811280000000013,4.338972014619292e-05,0.0005098674517766497,0.015,2.553,EGM11
0.015EGM12,14.183333333333344,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,0.007597922183883703,0.0011622688493901354,0.000252498585306435,0.00019811280000000013,4.3373361049592695e-05,0.0005096752179740619,0.015,2.553,EGM12
0.015EGM13,14.18333333333334,16.386567412844048,3.5618399999999997,0.0005098674517766497,0.0005098674517766497,5.587970679012353e-05,0.0011620807390275247,0.0012512588659520864,0.00019811280000000013,4.338972014619292e-05,0.0005098674517766497,0.015,2.553,EGM13
0.015EGM14,14.183333333333344,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.0011622688493901354,0.001251915906373605,0.00019811280000000013,4.3373361049592695e-05,0.0005096752179740619,0.015,2.553,EGM14
0.015EGM15,14.183333333333344,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.0011622688493901354,0.000252498585306435,0.00019811280000000013,4.3373361049592695e-05,0.015902874608758624,0.015,2.553,EGM15
0.015EGM16,14.18333333333334,16.386567412844048,3.5618399999999992,0.0005098674517766496,0.0005098674517766496,5.5879706790123524e-05,0.0011620807390275247,0.00025259382000000015,0.00019811280000000013,0.0012917210275863004,0.0005098674517766496,0.015,2.553,EGM16
0.015EGM17,14.183333333333342,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,0.007598326640823048,0.0011622688493901354,0.000252498585306435,0.00019803810612269417,4.3373361049592695e-05,0.0005096752179740619,0.015,2.553,EGM17
0.015EGM18,14.183333333333344,16.38921996789849,3.5604970901024893,0.0005096752179740619,0.0005096752179740619,5.587970679012353e-05,0.0021616861704573053,0.000252498585306435,0.00019811280000000013,4.3373361049592695e-05,0.0005096752179740619,0.015,2.553,EGM18
0.015EGM19,14.18333333333334,16.386567412844048,3.5618399999999997,0.0005098674517766497,0.0005098674517766497,0.007592245185143714,0.0011620807390275247,0.00025259382000000015,0.00019811280000000013,4.338972014619292e-05,0.0005098674517766497,0.015,2.553,EGM19
0.015EGM20,14.18333333333334,16.38656741284405,3.5618399999999992,0.0005098674517766496,0.0005095164812479129,5.5879706790123524e-05,0.0021607924661305846,0.0002525938200000001,0.00019811280000000013,4.3359852554197415e-05,0.0005095164812479129,0.015,2.553,EGM20
0.02EGM1,14.211111111111121,16.433406181409477,3.5613503308238217,0.0005123983639246519,0.0005123983639246519,5.609879972565165e-05,0.001167684805890152,0.0002530537262846484,0.0001984735108114889,4.3690500497308674e-05,0.011954604356194299,0.02,2.558,EGM1
0.02EGM2,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005123403699283596,5.609879972565165e-05,0.001167616080322122,0.00025308852000000025,0.00019850080000000014,4.368555554255816e-05,0.011951363661591526,0.02,2.558,EGM2
0.02EGM3,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005123403699283596,5.609879972565165e-05,0.0021578679202026315,0.00025308852000000025,0.00019850080000000014,4.368555554255816e-05,0.0005123403699283596,0.02,2.558,EGM3
0.02EGM4,14.21111111111112,16.433406181409474,3.5613503308238212,0.0005123983639246518,0.0005123983639246518,5.609879972565165e-05,0.0021581925843291634,0.00025305372628464835,0.0001985008000000001,4.369050049730867e-05,0.0005123983639246518,0.02,2.558,EGM4
0.02EGM5,14.211111111111121,16.433406181409477,3.5613503308238217,0.0005123983639246519,0.0005123983639246519,5.609879972565165e-05,0.001167684805890152,0.0002530537262846484,0.0001984735108114889,0.0012818496998489996,0.0005123983639246519,0.02,2.558,EGM5
0.02EGM6,14.211111111111121,16.433406181409477,3.5613503308238217,0.0005123983639246519,0.0005123983639246519,0.007531053718412331,0.001167684805890152,0.0002530537262846484,0.0001984735108114889,4.3690500497308674e-05,0.0005123983639246519,0.02,2.558,EGM6
0.02EGM7,14.211111111111121,16.433406181409477,3.5613503308238217,0.0005123983639246519,0.0005123983639246519,5.609879972565165e-05,0.0021582121653715047,0.0002530537262846484,0.0001984735108114889,4.3690500497308674e-05,0.0005123983639246519,0.02,2.558,EGM7
0.02EGM8,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005124688163265307,5.609879972565165e-05,0.001167616080322122,0.0012433204787929012,0.00019850080000000014,4.369650773877554e-05,0.0005124688163265307,0.02,2.558,EGM8
0.02EGM9,14.211111111111123,16.433406181409477,3.5613503308238217,0.0005123983639246519,0.0005123983639246519,5.609879972565166e-05,0.0011676848058901521,0.0002530537262846484,0.00019850080000000016,0.0012818252235460735,0.0005123983639246519,0.02,2.558,EGM9
0.02EGM10,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005124688163265307,5.609879972565165e-05,0.001167616080322122,0.0002530885200000002,0.00019850080000000014,4.369650773877554e-05,0.011951262449013005,0.02,2.558,EGM10
0.02EGM11,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005124688163265307,5.609879972565165e-05,0.002157848039115023,0.0002530885200000002,0.00019850080000000014,4.369650773877554e-05,0.0005124688163265307,0.02,2.558,EGM11
0.02EGM12,14.21111111111112,16.433406181409474,3.5613503308238212,0.0005123983639246518,0.0005123983639246518,5.609879972565165e-05,0.001167684805890152,0.00124356150472366,0.0001985008000000001,4.369050049730867e-05,0.0005123983639246518,0.02,2.558,EGM12
0.02EGM13,14.211111111111121,16.433406181409477,3.5613503308238217,0.0005123983639246519,0.0005123983639246519,5.609879972565165e-05,0.001167684805890152,0.0012435810857660012,0.0001984735108114889,4.3690500497308674e-05,0.0005123983639246519,0.02,2.558,EGM13
0.02EGM14,14.21111111111112,16.433406181409474,3.5613503308238212,0.0005123983639246518,0.0005123983639246518,5.609879972565165e-05,0.001167684805890152,0.00025305372628464835,0.0001985008000000001,4.369050049730867e-05,0.011954378163229647,0.02,2.558,EGM14
0.02EGM15,14.211111111111123,16.43243897247708,3.561840000000001,0.0005124688163265307,0.0005124688163265307,5.609879972565166e-05,0.0011676160803221222,0.00025308852000000025,0.00019850080000000016,0.0012814864562299018,0.0005124688163265307,0.02,2.558,EGM15
0.02EGM16,14.21111111111112,16.433406181409474,3.5613503308238212,0.0005123983639246518,0.0005123983639246518,0.007530905951258441,0.001167684805890152,0.00025305372628464835,0.0001985008000000001,4.369050049730867e-05,0.0005123983639246518,0.02,2.558,EGM16
0.02EGM17,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005123403699283596,5.609879972565165e-05,0.001167616080322122,0.0012433403598805096,0.00019850080000000014,4.368555554255816e-05,0.0005123403699283596,0.02,2.558,EGM17
0.02EGM18,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005123403699283596,0.0075289745263781025,0.001167616080322122,0.00025308852000000025,0.00019850080000000014,4.368555554255816e-05,0.0005123403699283596,0.02,2.558,EGM18
0.02EGM19,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005124688163265307,0.007528824494950717,0.001167616080322122,0.0002530885200000002,0.00019850080000000014,4.369650773877554e-05,0.0005124688163265307,0.02,2.558,EGM19
0.02EGM20,14.211111111111121,16.43243897247708,3.5618400000000006,0.0005124688163265307,0.0005123403699283596,5.609879972565165e-05,0.001167616080322122,0.00025308852000000025,0.00019850080000000014,0.0012815003553931948,0.0005123403699283596,0.02,2.558,EGM20
0.025EGM1,14.233333333333343,16.4691362201835,3.5618399999999997,0.0005150968615384615,0.0005150968615384615,0.007459867276903783,0.0011720535276697269,0.0002534842800000002,0.00019881120000000014,4.398927197538464e-05,0.0005150968615384615,0.025,2.562,EGM1
0.025EGM2,14.233333333333343,16.4691362201835,3.5618399999999997,0.0005150968615384615,0.0005150968615384615,5.627438271604946e-05,0.0021531245040072194,0.0002534842800000002,0.00019881120000000014,4.398927197538464e-05,0.0005150968615384615,0.025,2.562,EGM2
0.025EGM3,14.233333333333345,16.472829826659492,3.5599700366656637,0.0005148264360716498,0.0005148264360716498,5.6274382716049475e-05,0.0021544465663163007,0.0002533512009427066,0.00019881120000000017,4.3966177640518925e-05,0.0005148264360716498,0.025,2.562,EGM3
0.025EGM4,14.233333333333347,16.469136220183508,3.56184,0.0005150968615384615,0.0005150968615384615,5.6274382716049475e-05,0.001172053527669727,0.00025348428000000024,0.00019881120000000014,0.0012703279923972504,0.0005150968615384615,0.025,2.562,EGM4
0.025EGM5,14.233333333333343,16.4691362201835,3.5618399999999997,0.0005150968615384615,0.0005150968615384615,5.627438271604946e-05,0.0011720535276697269,0.0002534842800000002,0.00019881120000000014,4.398927197538464e-05,0.009581472340692114,0.025,2.562,EGM5
0.025EGM6,14.233333333333345,16.469136220183504,3.56184,0.0005150968615384615,0.0005146046205432642,5.627438271604947e-05,0.0011720535276697269,0.001234642151558161,0.00019881120000000014,4.3947234594394804e-05,0.0005146046205432642,0.025,2.562,EGM6
0.025EGM7,14.233333333333345,16.472829826659492,3.5599700366656637,0.0005148264360716497,0.0005148264360716497,5.6274382716049475e-05,0.0011723163893306015,0.0002533512009427066,0.0001987068242687895,4.3966177640518925e-05,0.009591682425346838,0.025,2.562,EGM7
0.025EGM8,14.233333333333345,16.472829826659492,3.5599700366656637,0.0005148264360716497,0.0005148264360716497,5.6274382716049475e-05,0.0021545214599178954,0.0002533512009427066,0.0001987068242687895,4.3966177640518925e-05,0.0005148264360716497,0.025,2.562,EGM8
