,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
0.005EGM3,-2.6157086967608397e-17,-1.979946166298136e-17,-4.712635168664113e-17,0.0,0.0,0.0018448661179696815,0.3532484782868532,0.030672313980784505,0.3884368302802494,0.0041726677592351675,0.2216248435748699,3.056,EGM3,0.005
0.005EGM4,-7.847126090282519e-17,7.387674132999919e-17,0.0,2.468448402137918e-05,0.0,0.0018448661179696812,0.35324319196734916,0.030674990287453983,0.38842032950412314,0.004172564759084538,0.2216193728799599,3.056,EGM4,0.005
0.005EGM5,-5.2314173935216794e-17,-7.375299469460556e-17,0.0,0.0,0.0,0.0018448661179696817,0.3532484782868532,0.030672313980784516,0.38838644092229574,0.004223057117188862,0.2216248435748699,3.056,EGM5,0.005
0.005EGM6,-5.2314173935216794e-17,-7.400048796539282e-17,-4.712635168664113e-17,0.0,5.0389357953693665e-05,0.0018448661179696817,0.3532484782868532,0.03067231398078451,0.38838644092229574,0.0041726677592351675,0.22162484357486995,3.056,EGM6,0.005
0.005EGM7,-2.6157086967608397e-17,-8.315773898452171e-17,-4.712635168664113e-17,0.0,0.0,0.0018952554759233751,0.3532484782868532,0.030672313980784505,0.38838644092229574,0.0041726677592351675,0.2216248435748699,3.056,EGM7,0.005
0.005EGM8,-2.6157086967608397e-17,-1.4651601630606207e-16,-4.712635168664113e-17,0.0,0.0,0.0018448661179696815,0.3532988676448069,0.030672313980784505,0.38838644092229574,0.0041726677592351675,0.2216248435748699,3.056,EGM8,0.005
0.01EGM1,7.841993895324847e-17,5.886487431496446e-17,0.0,0.0,0.0,0.0018460734910835358,0.35364522560081463,0.03060856746945859,0.3875792543282032,0.004185025952187793,0.22213585315821405,3.058,EGM1,0.01
0.01EGM2,-1.045599186043313e-16,1.5087215685768202e-16,0.0,0.0,0.0,0.0018460734910835358,0.3536865565204956,0.030986910739566293,0.38731429753689584,0.004182164986242255,0.22198399672567834,3.058,EGM2,0.01
0.01EGM3,-1.045599186043313e-16,2.4238477659103014e-17,0.0,0.0,0.0,0.0018460734910835358,0.3536865565204956,0.030587642851505857,0.3877135654249563,0.004182164986242255,0.22198399672567834,3.058,EGM3,0.01
0.01EGM4,-2.091198372086626e-16,1.2935432465011098e-16,-4.7095530004700885e-17,0.0001954300388053894,0.0,0.0018460734910835358,0.35364463626728626,0.030608865831532862,0.387583032321093,0.004181347665576703,0.22194061438458412,3.058,EGM4,0.01
0.01EGM5,-1.045599186043313e-16,1.765946229448934e-16,0.0,0.0,0.0,0.0018460734910835358,0.3536865565204955,0.030587642851505857,0.38731429753689584,0.004581432874302696,0.22198399672567834,3.058,EGM5,0.01
0.01EGM6,-1.045599186043313e-16,1.1327778334560389e-16,0.0,0.0,0.00039926788806044096,0.0018460734910835358,0.3536865565204956,0.030587642851505857,0.38731429753689584,0.004182164986242255,0.22198399672567834,3.058,EGM6,0.01
0.01EGM7,-1.045599186043313e-16,1.5087215685768202e-16,0.0,0.0,0.0,0.0022453413791439763,0.3536865565204956,0.030587642851505857,0.38731429753689584,0.004182164986242255,0.22198399672567834,3.058,EGM7,0.01
0.01EGM8,-1.045599186043313e-16,2.1418899645697153e-16,0.0,0.0,0.0,0.0018460734910835358,0.35408582440855596,0.030587642851505857,0.38731429753689584,0.004182164986242255,0.22198399672567834,3.058,EGM8,0.01
0.015EGM1,5.222872118458757e-17,-6.028971652019492e-17,-4.70493730004493e-17,0.0,0.0,0.001847884550754317,0.3541897694891699,0.03053855337828005,0.386692704858728,0.004196648309932983,0.22253443941309645,3.061,EGM1,0.015
0.015EGM2,-1.305718029614689e-16,-3.4592460298472493e-17,0.0,0.0,0.0,0.0018478845507543173,0.35422596395854594,0.030870434347646573,0.38646067589486877,0.00419413017616216,0.2224009110719841,3.061,EGM2,0.015
0.015EGM3,-1.305718029614689e-16,-3.4592460298472493e-17,0.0,0.0,0.0,0.0018478845507543173,0.35422596395854594,0.030520229192669383,0.3868108810498459,0.00419413017616216,0.2224009110719841,3.061,EGM3,0.015
0.015EGM4,-5.222872118458757e-17,-1.0328320289115359e-16,0.0,0.000171251397520493,0.0,0.0018478845507543173,0.35418916109606485,0.030538861389652366,0.3866966050353085,0.00419341192550811,0.22236282460515316,3.061,EGM4,0.015
0.015EGM5,7.834308177688135e-17,-5.1394512443444845e-17,-4.70493730004493e-17,0.0,0.0,0.0018478845507543173,0.35422596395854594,0.030520229192669383,0.38646067589486877,0.004544335331139351,0.22240091107198415,3.061,EGM5,0.015
0.015EGM6,-1.305718029614689e-16,-5.090033443918096e-17,0.0,0.0,0.0003502051549771921,0.0018478845507543173,0.35422596395854594,0.030520229192669383,0.38646067589486877,0.00419413017616216,0.2224009110719841,3.061,EGM6,0.015
