mu,fluxes,fluxes_corrected
0.4158883083359672,4.390152773165061e-05,5.6632970773829286e-05
0.6931471805599453,8.358175471987329e-05,9.528320038065554e-05
1.0397207708399179,0.00014804003537417066,0.00016432443926532944
1.3862943611198906,0.00022773917510793756,0.0002527904843698107
1.7328679513998633,0.000334307610600213,0.00037108144776623646
