,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,name
0.015EGM4,0.0010146110291583243,0.3777472788231903,0.019602806078261214,0.20922077813380774,0.34058360388280073,0.04659755959465131,0.005233362458133121,0.015,R_deg_hill_noact
0.015EGM5,0.001013934938246687,0.3776453316337813,0.01955183248355221,0.2092164751320807,0.34058360388280984,0.04675545947142538,0.005233362458133258,0.015,R_deg_hill_noact
0.015EGM6,0.001013754596382884,0.37756442443525107,0.019551832483551412,0.20921647513207212,0.3405836038827959,0.04659755959465064,0.005233362458133043,0.015,R_deg_hill_noact
0.015EGM7,0.0010139349382466618,0.3776453316337719,0.019551832483551725,0.2092164751320755,0.34058360388280146,0.046597559594651394,0.005391262334905956,0.015,R_deg_hill_noact
0.015EGM8,0.0011718348150194901,0.37764533163377195,0.019551832483551725,0.2092164751320755,0.34058360388280146,0.046597559594651394,0.005233362458133128,0.015,R_deg_hill_noact
0.015EGM9,0.001013934938246687,0.3778032315105541,0.01955183248355221,0.2092164751320807,0.34058360388280984,0.04659755959465254,0.005233362458133258,0.015,R_deg_hill_noact
0.015EGM10,0.001013934938246687,0.3776453316337813,0.019709732360325045,0.2092164751320807,0.34058360388280984,0.04659755959465254,0.005233362458133258,0.015,R_deg_hill_noact
0.02EGM1,0.0010126185588451974,0.3774468358725158,0.01945258460292447,0.2081583267061123,0.3405899264092746,0.046361891239483276,0.006977816610844138,0.02,R_deg_hill_noact
0.02EGM2,0.0010126185588451974,0.3774468358725158,0.01945258460292447,0.20816583258076735,0.3405833261246769,0.04636098564942587,0.006977816610844138,0.02,R_deg_hill_noact
0.02EGM3,0.0010126185588451974,0.3774468358725158,0.01945258460292447,0.2081542928105356,0.3405948658949087,0.04636098564942587,0.006977816610844139,0.02,R_deg_hill_noact
0.02EGM4,0.0010126679694839554,0.37745428646186246,0.019456309897603333,0.2081546072860833,0.3405833261246659,0.046360985649424355,0.006977816610843909,0.02,R_deg_hill_noact
0.02EGM5,0.0010126185588451974,0.3774468358725158,0.01945258460292447,0.2081542928105356,0.340583326124677,0.04637252541965764,0.006977816610844138,0.02,R_deg_hill_noact
0.02EGM6,0.0010126053789509997,0.377440922945289,0.019452584602924625,0.2081542928105372,0.34058332612467973,0.04636098564942624,0.006977816610844196,0.02,R_deg_hill_noact
0.02EGM7,0.0010126185588451722,0.37744683587250655,0.019452584602923984,0.20815429281053038,0.3405833261246685,0.046360985649424716,0.006989356381075738,0.02,R_deg_hill_noact
0.02EGM8,0.0010241583290769704,0.3774468358725158,0.019452584602924462,0.2081542928105356,0.34058332612467695,0.04636098564942587,0.006977816610844139,0.02,R_deg_hill_noact
0.02EGM9,0.0010126185588451974,0.37745837564274765,0.01945258460292447,0.2081542928105356,0.340583326124677,0.04636098564942587,0.006977816610844138,0.02,R_deg_hill_noact
0.02EGM10,0.0010126185588451974,0.3774468358725158,0.01946412437315624,0.2081542928105356,0.340583326124677,0.04636098564942587,0.006977816610844138,0.02,R_deg_hill_noact
0.025EGM1,0.001010287946797699,0.3769156008726859,0.019322383769677026,0.20717446412406557,0.34071848405172217,0.046143486288102026,0.008715292946944283,0.025,R_deg_hill_noact
0.025EGM2,0.001010287946797699,0.3769156008726859,0.019322383769677026,0.2076412523369277,0.3403077614006191,0.04608742072634301,0.008715292946944283,0.025,R_deg_hill_noact
0.025EGM3,0.001010287946797699,0.3769156008726859,0.019322383769677026,0.20692472350496552,0.34102429023258124,0.04608742072634301,0.008715292946944283,0.025,R_deg_hill_noact
0.025EGM4,0.001013355958256201,0.3773782237831608,0.01955369522491445,0.2069442499597569,0.34030776140061914,0.046087420726343004,0.008715292946944281,0.025,R_deg_hill_noact
0.025EGM5,0.001010287946797699,0.3769156008726859,0.019322383769677026,0.20692472350496552,0.3403077614006191,0.046803949558305205,0.008715292946944283,0.025,R_deg_hill_noact
0.025EGM6,0.0010094705696835535,0.37654889903731503,0.019322383769676845,0.20692472350496355,0.3403077614006158,0.04608742072634257,0.0087152929469442,0.025,R_deg_hill_noact
0.025EGM7,0.0010102879467977235,0.37691560087269493,0.019322383769677494,0.20692472350497051,0.34030776140062735,0.04608742072634413,0.009431821778906722,0.025,R_deg_hill_noact
0.025EGM8,0.0017268167787599096,0.3769156008726857,0.019322383769677022,0.20692472350496544,0.340307761400619,0.04608742072634299,0.008715292946944283,0.025,R_deg_hill_noact
0.025EGM9,0.001010287946797699,0.37763212970464805,0.019322383769677026,0.20692472350496552,0.3403077614006191,0.04608742072634301,0.008715292946944283,0.025,R_deg_hill_noact
0.025EGM10,0.001010287946797699,0.3769156008726859,0.020038912601639237,0.20692472350496552,0.3403077614006191,0.04608742072634301,0.008715292946944283,0.025,R_deg_hill_noact
0.03EGM1,0.0010089736727607972,0.3767174225776116,0.019223294622140185,0.206061498583983,0.34063495025952645,0.04589550874763769,0.01045835153633312,0.03,R_deg_hill_noact
0.03EGM2,0.001008973672760822,0.3767174225776208,0.019223294622140657,0.2064360263671087,0.34030520360549704,0.04585072761855599,0.010458351536333376,0.03,R_deg_hill_noact
0.03EGM3,0.001008973672760822,0.3767174225776208,0.019223294622140657,0.20586202378073515,0.34087920619187057,0.04585072761855599,0.010458351536333376,0.03,R_deg_hill_noact
0.03EGM4,0.0010114314196561834,0.3770880241993262,0.019408595432996077,0.20587766618764283,0.34030520360549155,0.045850727618555256,0.010458351536333208,0.03,R_deg_hill_noact
0.03EGM5,0.001008973672760822,0.3767174225776208,0.019223294622140657,0.20586202378073515,0.34030520360549704,0.046424730204929536,0.010458351536333376,0.03,R_deg_hill_noact
0.03EGM6,0.0010083188818345544,0.37642366216973844,0.01922329462214009,0.2058620237807291,0.34030520360548705,0.045850727618554646,0.010458351536333068,0.03,R_deg_hill_noact
0.03EGM7,0.0010089736727607972,0.3767174225776115,0.019223294622140185,0.2058620237807301,0.3403052036054886,0.04585072761855486,0.011032354122706648,0.03,R_deg_hill_noact
0.03EGM8,0.0015829762591343258,0.3767174225776115,0.01922329462214018,0.20586202378073004,0.3403052036054886,0.045850727618554854,0.01045835153633312,0.03,R_deg_hill_noact
0.03EGM9,0.001008973672760822,0.3772914251639944,0.019223294622140657,0.20586202378073515,0.34030520360549704,0.04585072761855599,0.010458351536333376,0.03,R_deg_hill_noact
0.03EGM10,0.001008973672760822,0.3767174225776208,0.0197972972085142,0.20586202378073515,0.34030520360549704,0.04585072761855599,0.010458351536333376,0.03,R_deg_hill_noact
0.035EGM1,0.001007659398723893,0.37651924428253647,0.019124205474603303,0.20494883297279876,0.3405510492058434,0.04564759853976119,0.012201410125721929,0.035,R_deg_hill_noact
0.035EGM2,0.001007659398723893,0.37651924428253647,0.019124205474603303,0.20523453563039123,0.3402993520046054,0.045613593083406664,0.012201410125721929,0.035,R_deg_hill_noact
0.035EGM3,0.001007659398723893,0.37651924428253647,0.019124205474603303,0.20479735774529167,0.340736529889705,0.045613593083406664,0.012201410125721929,0.035,R_deg_hill_noact
0.035EGM4,0.0010095312937559782,0.3768015057863041,0.019265336226485533,0.2048092714797149,0.34029935200460865,0.045613593083407095,0.012201410125722043,0.035,R_deg_hill_noact
0.035EGM5,0.001007659398723893,0.37651924428253647,0.019124205474603303,0.20479735774529167,0.3402993520046054,0.04605077096850619,0.012201410125721929,0.035,R_deg_hill_noact
0.035EGM6,0.0010071606899739584,0.3762955073919963,0.01912420547460348,0.20479735774529353,0.3402993520046086,0.04561359308340708,0.01220141012572204,0.035,R_deg_hill_noact
0.035EGM7,0.0010076593987239178,0.37651924428254563,0.01912420547460377,0.20479735774529667,0.34029935200461375,0.04561359308340778,0.012638588010821761,0.035,R_deg_hill_noact
0.035EGM8,0.0014448372838234203,0.37651924428253647,0.019124205474603303,0.20479735774529167,0.3402993520046054,0.045613593083406664,0.012201410125721924,0.035,R_deg_hill_noact
0.035EGM9,0.001007659398723893,0.37695642216763603,0.019124205474603303,0.20479735774529167,0.3402993520046054,0.045613593083406664,0.012201410125721929,0.035,R_deg_hill_noact
0.035EGM10,0.001007659398723893,0.37651924428253647,0.01956138335970283,0.20479735774529167,0.3402993520046054,0.045613593083406664,0.012201410125721929,0.035,R_deg_hill_noact
0.04EGM1,0.0010063451246870036,0.3763210659874668,0.0190251163270667,0.20383646927285787,0.3404667784633107,0.04539975610949941,0.013944468715110916,0.04,R_deg_hill_noact
0.04EGM2,0.0010063451246870036,0.3763210659874668,0.019025116327066702,0.2040399086732897,0.3402874426249464,0.0453756525474319,0.013944468715110916,0.04,R_deg_hill_noact
0.04EGM3,0.0010063451246870036,0.3763210659874668,0.019025116327066702,0.20372910142842018,0.3405982498698159,0.0453756525474319,0.013944468715110916,0.04,R_deg_hill_noact
0.04EGM4,0.0010076759297378342,0.37652173698045804,0.01912545182356325,0.20373757137874773,0.3402874426249445,0.045375652547431644,0.01394446871511084,0.04,R_deg_hill_noact
0.04EGM5,0.0010063451246870036,0.3763210659874668,0.019025116327066702,0.20372910142842018,0.3402874426249464,0.045686459792301404,0.013944468715110916,0.04,R_deg_hill_noact
0.04EGM6,0.0010059905726891817,0.37616200248289156,0.01902511632706656,0.20372910142841866,0.3402874426249438,0.04537565254743156,0.013944468715110812,0.04,R_deg_hill_noact
0.04EGM7,0.0010063451246870036,0.3763210659874668,0.019025116327066702,0.20372910142842018,0.34028744262494637,0.045375652547431894,0.014255275959980414,0.04,R_deg_hill_noact
0.04EGM8,0.0013171523695565022,0.3763210659874668,0.019025116327066702,0.20372910142842018,0.34028744262494637,0.0453756525474319,0.013944468715110916,0.04,R_deg_hill_noact
0.04EGM9,0.0010063451246870036,0.3766318732323363,0.019025116327066702,0.20372910142842018,0.3402874426249464,0.0453756525474319,0.013944468715110916,0.04,R_deg_hill_noact
0.04EGM10,0.0010063451246870036,0.3763210659874668,0.019335923571936198,0.20372910142842018,0.3402874426249464,0.0453756525474319,0.013944468715110916,0.04,R_deg_hill_noact
0.045EGM1,0.0010050308506501166,0.376122887692398,0.018926027179530142,0.20272440948400755,0.34038213558311814,0.04515198190580836,0.015687527304499984,0.045,R_deg_hill_noact
0.045EGM2,0.001005030850650092,0.37612288769238883,0.018926027179529677,0.20285692409067044,0.34026524921854995,0.04513635366369924,0.015687527304499602,0.045,R_deg_hill_noact
0.045EGM3,0.0010050308506501166,0.376122887692398,0.018926027179530135,0.2026547944344647,0.34046737887476897,0.04513635366370033,0.015687527304499984,0.045,R_deg_hill_noact
0.045EGM4,0.0010058963232922188,0.37625339159631926,0.018991279131494704,0.20266030276213354,0.3402652492185504,0.04513635366369929,0.015687527304499616,0.045,R_deg_hill_noact
0.045EGM5,0.001005030850650092,0.37612288769238883,0.018926027179529677,0.20265479443445975,0.34026524921854995,0.045338483319909945,0.015687527304499602,0.045,R_deg_hill_noact
0.045EGM6,0.0010048002721336716,0.3760194427051145,0.018926027179530427,0.20265479443446777,0.34026524921856344,0.04513635366370102,0.015687527304500223,0.045,R_deg_hill_noact
0.045EGM7,0.0010050308506501164,0.376122887692398,0.018926027179530135,0.2026547944344647,0.3402652492185583,0.045136353663700335,0.015889656960710694,0.045,R_deg_hill_noact
0.045EGM8,0.0012071605068608275,0.376122887692398,0.018926027179530135,0.2026547944344647,0.3402652492185582,0.04513635366370033,0.015687527304499984,0.045,R_deg_hill_noact
0.045EGM9,0.001005030850650092,0.3763250173485996,0.018926027179529677,0.20265479443445975,0.34026524921854995,0.04513635366369924,0.015687527304499602,0.045,R_deg_hill_noact
0.045EGM10,0.001005030850650092,0.37612288769238883,0.019128156835740387,0.20265479443445975,0.34026524921854995,0.04513635366369924,0.015687527304499602,0.045,R_deg_hill_noact
0.05EGM1,0.0010037165766132294,0.3759247093973293,0.018826938031993572,0.2016126556237985,0.340297118094783,0.04490427638161846,0.017430585893889097,0.05,R_deg_hill_noact
0.05EGM2,0.001003716576613205,0.3759247093973202,0.018826938031993118,0.20169250636722522,0.3402266411111553,0.04489490262180524,0.017430585893888673,0.05,R_deg_hill_noact
0.05EGM3,0.001003716576613205,0.3759247093973201,0.018826938031993114,0.20157090078347223,0.34034824669490826,0.04489490262180524,0.017430585893888673,0.05,R_deg_hill_noact
0.05EGM4,0.0010042372637198915,0.376003223375511,0.018866195021088522,0.20157421471283235,0.3402266411111554,0.044894902621805254,0.017430585893888677,0.05,R_deg_hill_noact
0.05EGM5,0.001003716576613205,0.3759247093973202,0.018826938031993118,0.2015709007834723,0.3402266411111553,0.045016508205558144,0.017430585893888673,0.05,R_deg_hill_noact
0.05EGM6,0.0010035778555782953,0.3758624746500711,0.018826938031993076,0.2015709007834718,0.3402266411111546,0.044894902621805136,0.01743058589388863,0.05,R_deg_hill_noact
0.05EGM7,0.0010037165766132049,0.3759247093973201,0.018826938031993118,0.20157090078347223,0.3402266411111553,0.04489490262180524,0.01755219147764158,0.05,R_deg_hill_noact
0.05EGM8,0.0011253221603661106,0.3759247093973202,0.018826938031993114,0.2015709007834723,0.34022664111115536,0.04489490262180524,0.017430585893888673,0.05,R_deg_hill_noact
0.05EGM9,0.001003716576613205,0.37604631498107305,0.018826938031993118,0.2015709007834723,0.3402266411111553,0.04489490262180524,0.017430585893888673,0.05,R_deg_hill_noact
0.05EGM10,0.001003716576613205,0.3759247093973202,0.01894854361574602,0.2015709007834723,0.3402266411111553,0.04489490262180524,0.017430585893888673,0.05,R_deg_hill_noact
0.055EGM1,0.001002402302576294,0.37572653110224247,0.018727848884456104,0.2005012097276705,0.34021172350589124,0.04465663999387607,0.01917364448327733,0.055,R_deg_hill_noact
0.055EGM2,0.0010024023025763185,0.37572653110225157,0.01872784888445656,0.20055628262040331,0.340163085625152,0.04465020498189667,0.019173644483277796,0.055,R_deg_hill_noact
0.055EGM3,0.0010024023025762942,0.37572653110224247,0.018727848884456104,0.20047254535999984,0.3402468228855425,0.044650204981895585,0.01917364448327733,0.055,R_deg_hill_noact
0.055EGM4,0.0010027608462425963,0.3757805956051612,0.0187548811359116,0.2004748273223716,0.3401630856251516,0.044650204981896605,0.019173644483277776,0.055,R_deg_hill_noact
0.055EGM5,0.0010024023025763185,0.3757265311022516,0.018727848884456562,0.20047254536000475,0.3401630856251521,0.04473394224229531,0.0191736444832778,0.055,R_deg_hill_noact
0.055EGM6,0.0010023067796647656,0.37568367643164585,0.01872784888445681,0.20047254536000736,0.3401630856251567,0.044650204981897264,0.019173644483278057,0.055,R_deg_hill_noact
0.055EGM7,0.001002402302576294,0.37572653110224247,0.018727848884456104,0.20047254535999975,0.3401630856251438,0.04465020498189558,0.01925738174367596,0.055,R_deg_hill_noact
0.055EGM8,0.0010861395629749243,0.37572653110224236,0.0187278488844561,0.20047254535999975,0.34016308562514375,0.04465020498189558,0.019173644483277328,0.055,R_deg_hill_noact
0.055EGM9,0.0010024023025763185,0.3758102683626502,0.018727848884456562,0.20047254536000475,0.3401630856251521,0.04465020498189667,0.0191736444832778,0.055,R_deg_hill_noact
0.055EGM10,0.0010024023025763185,0.3757265311022516,0.018811586144855195,0.20047254536000475,0.3401630856251521,0.04465020498189667,0.0191736444832778,0.055,R_deg_hill_noact
0.06EGM1,0.0010010880285394074,0.3755283528071739,0.018628759736919548,0.19939007384918897,0.3401259493019184,0.044409073203596695,0.020916703072666454,0.06,R_deg_hill_noact
0.06EGM2,0.0010010880285394074,0.3755283528071738,0.018628759736919548,0.19946119563343304,0.34006309891220277,0.044400801809068274,0.020916703072666458,0.06,R_deg_hill_noact
0.06EGM3,0.0010010880285394076,0.3755283528071739,0.018628759736919548,0.19935322942766642,0.34017106511796946,0.04440080180906828,0.02091670307266646,0.06,R_deg_hill_noact
0.06EGM4,0.0010015503149704028,0.3755980605957797,0.01866361363122013,0.19935617166410388,0.3400630989122076,0.0444008018090689,0.020916703072666753,0.06,R_deg_hill_noact
0.06EGM5,0.0010010880285393831,0.37552835280716473,0.018628759736919097,0.19935322942766157,0.34006309891219455,0.04450876801483383,0.02091670307266595,0.06,R_deg_hill_noact
0.06EGM6,0.0010009648665649388,0.3754730983581529,0.01862875973691917,0.19935322942766234,0.3400630989121959,0.04440080180906738,0.020916703072666035,0.06,R_deg_hill_noact
0.06EGM7,0.0010010880285394074,0.3755283528071739,0.018628759736919548,0.19935322942766642,0.34006309891220277,0.04440080180906828,0.021024669278433092,0.06,R_deg_hill_noact
0.06EGM8,0.0011090542343060688,0.37552835280718305,0.018628759736920006,0.19935322942767128,0.34006309891221115,0.044400801809069364,0.020916703072666968,0.06,R_deg_hill_noact
0.06EGM9,0.0010010880285393831,0.3756363190129314,0.018628759736919097,0.19935322942766157,0.34006309891219455,0.0444008018090672,0.02091670307266595,0.06,R_deg_hill_noact
0.06EGM10,0.0010010880285393831,0.37552835280716473,0.018736725942685727,0.19935322942766157,0.34006309891219455,0.0444008018090672,0.02091670307266595,0.06,R_deg_hill_noact
0.065EGM1,0.0009997737545024957,0.3753301745120957,0.018529670589382524,0.1982792500601838,0.3400397929458757,0.044161576475896164,0.022659761662055064,0.065,R_deg_hill_noact
0.065EGM2,0.0009997737545024957,0.37533017451209577,0.018529670589382524,0.19842416550801223,0.3399116517544189,0.044144802219524513,0.022659761662055068,0.065,R_deg_hill_noact
0.065EGM3,0.0009997737545024957,0.37533017451209577,0.018529670589382524,0.19820453016012807,0.34013128710230306,0.044144802219524513,0.022659761662055068,0.065,R_deg_hill_noact
0.065EGM4,0.0010007141824852127,0.3754719808698428,0.01860057376825606,0.19821051554340888,0.33991165175441895,0.04414480221952451,0.022659761662055068,0.065,R_deg_hill_noact
0.065EGM5,0.0009997737545024957,0.37533017451209577,0.018529670589382524,0.19820453016012807,0.3399116517544189,0.04436443756740868,0.022659761662055068,0.065,R_deg_hill_noact
0.065EGM6,0.000999523206445268,0.3752177705423176,0.018529670589383047,0.19820453016013367,0.33991165175442845,0.04414480221952574,0.0226597616620557,0.065,R_deg_hill_noact
0.065EGM7,0.0009997737545024954,0.37533017451209577,0.018529670589382524,0.19820453016012807,0.33991165175441895,0.044144802219524513,0.02287939700993923,0.065,R_deg_hill_noact
0.065EGM8,0.0012194091023866895,0.3753301745121049,0.01852967058938297,0.19820453016013287,0.3399116517544271,0.044144802219525575,0.022659761662055616,0.065,R_deg_hill_noact
0.065EGM9,0.0009997737545024957,0.37554980985997993,0.018529670589382524,0.19820453016012807,0.3399116517544189,0.044144802219524513,0.022659761662055068,0.065,R_deg_hill_noact
0.065EGM10,0.0009997737545024957,0.37533017451209577,0.018749305937266692,0.19820453016012807,0.3399116517544189,0.044144802219524513,0.022659761662055068,0.065,R_deg_hill_noact
0.07EGM1,0.0009984594804656334,0.3751319962170364,0.018430581441846415,0.197168740451017,0.33995325187816855,0.04391415028005061,0.024402820251444846,0.07,R_deg_hill_noact
0.07EGM2,0.0009984594804656334,0.3751319962170364,0.018430581441846415,0.1974667877110772,0.3396895409559757,0.04387981394218325,0.024402820251444846,0.07,R_deg_hill_noact
0.07EGM3,0.0009984594804656334,0.3751319962170364,0.018430581441846415,0.19701579133202882,0.34014053733502414,0.04387981394218325,0.024402820251444846,0.07,R_deg_hill_noact
0.07EGM4,0.0010003905431066776,0.37542317955561366,0.018576173111142215,0.19702808164053806,0.33968954095596127,0.04387981394218139,0.02440282025144381,0.07,R_deg_hill_noact
0.07EGM5,0.0009984594804656334,0.3751319962170364,0.018430581441846415,0.19701579133202882,0.3396895409559757,0.044330810321231706,0.024402820251444846,0.07,R_deg_hill_noact
0.07EGM6,0.000997945008329453,0.37490118736110184,0.01843058144184585,0.19701579133202268,0.3396895409559652,0.0438798139421819,0.024402820251444097,0.07,R_deg_hill_noact
0.07EGM7,0.0009984594804656093,0.37513199621702725,0.01843058144184597,0.19701579133202396,0.3396895409559675,0.04387981394218218,0.0248538166304927,0.07,R_deg_hill_noact
0.07EGM8,0.001449455859514096,0.3751319962170364,0.018430581441846415,0.19701579133202876,0.33968954095597564,0.043879813942183245,0.024402820251444846,0.07,R_deg_hill_noact
0.07EGM9,0.0009984594804656334,0.37558299259608485,0.018430581441846415,0.19701579133202882,0.3396895409559757,0.04387981394218325,0.024402820251444846,0.07,R_deg_hill_noact
0.07EGM10,0.0009984594804656334,0.3751319962170364,0.01888157782089488,0.19701579133202882,0.3396895409559757,0.04387981394218325,0.024402820251444846,0.07,R_deg_hill_noact
0.075EGM1,0.000997145206428713,0.3749338179219551,0.01833149229430923,0.19605854713072424,0.33986632351623003,0.04366679508952838,0.026145878840833213,0.075,R_deg_hill_noact
0.075EGM2,0.000997145206428713,0.3749338179219551,0.01833149229430923,0.19661604880543063,0.33937274274081763,0.04360287419023444,0.026145878840833213,0.075,R_deg_hill_noact
0.075EGM3,0.000997145206428713,0.3749338179219551,0.01833149229430923,0.19577381539055702,0.3402149761556912,0.04360287419023444,0.026145878840833213,0.075,R_deg_hill_noact
0.075EGM4,0.001000751455964386,0.3754776013069432,0.018603383986804545,0.19579676747840716,0.33937274274081514,0.04360287419023412,0.026145878840833026,0.075,R_deg_hill_noact
0.075EGM5,0.000997145206428713,0.3749338179219551,0.01833149229430923,0.19577381539055702,0.33937274274081763,0.04444510760510802,0.026145878840833213,0.075,R_deg_hill_noact
0.075EGM6,0.0009961844323643965,0.3745027835723696,0.018331492294309075,0.19577381539055533,0.33937274274081475,0.043602874190234064,0.026145878840832998,0.075,R_deg_hill_noact
0.075EGM7,0.0009971452064286887,0.3749338179219461,0.018331492294308784,0.19577381539055227,0.33937274274080936,0.04360287419023338,0.026988112255706145,0.075,R_deg_hill_noact
0.075EGM8,0.0018393786213022935,0.3749338179219551,0.01833149229430923,0.19577381539055702,0.3393727427408176,0.04360287419023443,0.026145878840833213,0.075,R_deg_hill_noact
0.075EGM9,0.000997145206428713,0.3757760513368287,0.01833149229430923,0.19577381539055702,0.33937274274081763,0.04360287419023444,0.026145878840833213,0.075,R_deg_hill_noact
0.075EGM10,0.000997145206428713,0.3749338179219551,0.019173725709182812,0.19577381539055702,0.33937274274081763,0.04360287419023444,0.026145878840833213,0.075,R_deg_hill_noact
